570,811,1,אוטומציה ,"210,900","147,700","160,000"
580,811,1,הוצאות אירגוניות ,"41,300","37,100","41,000"
750,811,1,עבודות קבלניות ,0,0,0
751,811,1,בני מצווה ,"180,000","180,000","180,000"
752,811,1,קייטנות קיץ ,0,"1,183,600","2,500,000"
755,811,1,גרעין מורים ,"400,000","357,000","400,000"
780,811,1,הוצ אחרות ,"400,000","462,600","400,000"
781,811,1,מילת ישובי ,"62,000","98,300","75,000"
782,811,1,פעולות העשרה ,"1,837,000","1,299,000","2,730,000"
783,811,1,רזרבה חינוך ,"947,600","1,035,300","947,000"
784,811,1,מדריך_קידום ,"40,000","46,700","40,000"
785,811,1,העשרה חינוכית ,"540,000","509,700","540,000"
786,811,1,חמדע ,"700,000","699,700","1,225,936"
930,811,1,רכישות ,"200,000","187,600","200,000"
300110,811,1,בית דרור ,"2,100","2,400","60,000"
300130,811,1,בית דרור ,"2,700","2,500","2,700"
300451,811,1,דרור מחשוב ,"1,000",500,"1,000"
300760,811,1,בית דרור ,"60,000","24,500","60,000"
,"811 סה""כ",,,"12,282,000","12,702,800","16,778,336"
110,812,1,משכורות כוללות ,"14,680,300","13,380,100","15,600,000"
111,812,1,שכר ,"3,700",0,0
130,812,1,שעות נוספות רשומות ,"84,700","83,000","92,500"
210,812,1,משכורות כוללות ,"7,329,600","9,331,100","9,438,800"
230,812,1,שעות נוספות ,"107,400","202,100","257,500"
410,812,1,שכר דירה דמי חכירה ,"505,000","472,000","503,500"
420,812,1,תיקונים ,"68,000","86,600","150,000"
430,812,1,חשמל ,"950,000","1,117,700","880,000"
433,812,1,חומרי נקיון ,"256,000","273,300","400,000"
450,812,1,רהוט והחזקתו ,"1,000",0,0
451,812,1,תוכנות מיחשוב ,"19,500","12,400",0
540,812,1,טלפונים גני ילדים ,"120,000","105,100","140,000"
580,812,1,הוצ' אירגוניות ,"33,000","17,400","33,000"
721,812,1,הקצבות לגננות ,"975,000","694,700","1,000,000"
755,812,1,"גני""י -משרד החינוך ","9,000,000","8,942,500","10,501,000"
760,812,1,גני ילדים קנית שרות ,"555,200","347,300","250,000"
780,812,1,הוצאות אחרות ,"200,000","149,200","200,000"
930,812,1,רכישת ציוד יסודי ,"2,300","2,100","2,300"
1755,812,1,תוכנית פנימיות יום ,"610,000","957,500","720,000"
21110,812,1,גני ילדים ,0,"-9,000",0
200761,812,1,גננות עובדות מדינה ,"15,000,000","18,968,100","16,002,000"
600420,812,1,תיקוני מזגנים ,"30,000","14,500","30,000"
600722,812,1,מ.חינוך-הקצבות מיוחדות ,"35,000","71,200","70,000"
610110,812,1,רננים גני ,"2,066,700","1,813,100","2,005,800"
610130,812,1,רננים-גני ,"100,900","113,100","137,500"
610722,812,1,רננים גנים ,"25,000",0,0
620110,812,1,לימן-65 ,"789,600","956,900","1,026,400"
620130,812,1,לימן - 65 ,"106,000","113,100","136,500"
620451,812,1,מיחשוב ,600,"1,300","1,600"
620722,812,1,גןלימן-הקצבות ,"7,500",0,0
630110,812,1,גן רעות-42 ,"131,700","116,900","130,600"
630130,812,1,גן דפנה ,100,0,0
630722,812,1,גן-דפנה ,"3,500",0,0
640110,812,1,גן רעות-48 ,"167,200","155,400","175,000"
640130,812,1,גן רעות-48 ,"9,700","11,200","13,400"
640722,812,1,גן רעות - 48 ,"3,400",0,0
650110,812,1,גן 19 ,"120,900","98,100","110,900"
650130,812,1,גן צבעוני ,"1,900",0,0
650722,812,1,גן -19צבעוני ,"2,700",0,0
660110,812,1,גן תורמוס שכר ,"13,900",0,0
660722,812,1,גן תורמוס קצבות ,0,0,0
670110,812,1,גן עמית שכר ,"297,600","258,700","288,400"
670130,812,1,"גן עמית ש""נ ","18,500","14,400","19,200"
670510,812,1,גן עמית-מנות חמות ,"28,000","26,100","28,000"
670722,812,1,גן -79עמית הקצבות ,"2,400",0,0
680110,812,1,גן נועם ,"200,900","135,500","143,000"
680230,812,1,ש.נוספות ,"15,100","13,100","13,100"
680510,812,1,הזנה ,"61,800","61,600","90,000"
681110,812,1,גן שלו ,"249,800","91,700","99,200"
681130,812,1,גן שלו שנ ,"22,800","5,200","5,800"
682110,812,1,גן הילל ,"191,600","141,300","172,000"
682130,812,1,גן הילל ,"18,000","19,200","23,300"
683110,812,1,גן מרוה ,"209,500","173,500","191,800"
683130,812,1,גן מרוה שנ ,"3,500","3,000","4,000"
684110,812,1,שכר גן נוה ,"197,000","215,200","245,700"
684130,812,1,שעות נוספות גן נוה ,"12,400","11,900","13,900"
685110,812,1,שכר גן זוהר חדש ,"31,000","159,300","177,900"
685130,812,1,שעות נוספות גן זוהר ,"2,200","12,200","14,900"
686110,812,1,שכר חינוך מיוחד זיו ,0,"42,900","19,800"
687110,812,1,שכר חינוך מיוחד נגה ,0,"37,600","17,400"
,"812 סה""כ",,,"55,679,100","60,020,400","61,575,700"
200110,813,1,משכורות כוללות ,0,"1,300",900
200130,813,1,שעות נוספות רשומות ,500,"4,300","3,400"
200210,813,1,משכורות כוללות ,"561,500","563,500","676,400"
200230,813,1,"ש""נ לעובדים זמניים ","8,500","7,900","10,100"
200320,813,1,בית ספר פיצויים ,"1,600",0,0
200420,813,1,תחזוקה מבנה ,"750,000","880,500","810,000"
200430,813,1,חשמל בתי ספר ,"400,000","476,500","500,000"
200434,813,1,בתי ספר יסודיים-נק ,"54,000","4,300","54,000"
200451,813,1,תוכנות מיחשוב ,"180,000","87,500","180,000"
200540,813,1,ביס-טלפון ומברקים ,"29,000","24,200","16,700"
200580,813,1,הוצאות אירגוניות ,"9,000","5,700","9,000"
200722,813,1,מ.החינוך הקצבות מיוחדות ,"90,000","90,000",0
200750,813,1,תוכנית חומש לבתי ספר ,"550,000","444,300","550,000"
200762,813,1,קרב ישובים ,"933,000","1,203,200","1,200,000"
200780,813,1,הוצאות אחרות ,"100,000","86,700","100,000"
200781,813,1,מילת ,"610,000","614,000","780,000"
200782,813,1,מעורבות חברתית ,"250,000","277,100","250,000"
200783,813,1,העשרות קיץ ,"220,000","164,400","220,000"
200810,813,1,השתת תלמידי חוץ ,"2,800,000","3,602,900","3,600,000"
200930,813,1,רכישת ציוד יסודי ,"150,000","150,500","100,000"
210110,813,1,בכור לוי ,"904,300","807,200","900,000"
210130,813,1,בכור לוי ,"27,300","27,700","23,500"
210320,813,1,פיצויים ,0,0,0
210430,813,1,ביס בכור לוי ,"152,000","183,300","162,000"
210721,813,1,בכור לוי הקצבות ,"195,000","291,000","289,740"
210722,813,1,בכור לוי הקצבות ,"20,000","35,600",0
210762,813,1,בכור לוי-קרב ,"471,000","474,300","482,000"
211110,813,1,בן גוריון ,"706,600","797,300","857,600"
211130,813,1,בן גוריון ,"13,000","8,100","8,700"
211430,813,1,בן גוריון ,"80,000","89,800","90,000"
211721,813,1,בן גוריון הקצבות ,"150,000","257,300","255,498"
211722,813,1,בן גוריון ,"1,000","23,000","1,000"
211762,813,1,בן גוריון קרב ,"400,000","427,100","450,000"
212110,813,1,בן צבי ,"854,800","797,800","869,800"
212130,813,1,בן צבי ,"28,400","8,100","9,700"
212430,813,1,ביס בן צבי ,"65,000","60,500","60,600"
212540,813,1,"תקשורת בה""ס הדרים ",0,0,0
212721,813,1,בן צבי הקצבות ,"100,000","154,100","154,000"
212722,813,1,בן צבי הקצבות ,"1,000","10,900","1,000"
212762,813,1,בן צבי קרב ,"344,000","228,000","243,000"
213110,813,1,הדרים שכר ,"461,700","443,100","476,400"
213130,813,1,שעות נוספות ,"17,000","25,800","27,600"
213721,813,1,הדרים ,"70,500","71,100","3,000"
213722,813,1,הדרים הקצבות ,"1,000","10,900","73,000"
213762,813,1,הדרים קרב ,"135,000","109,000","121,000"
213780,813,1,הדרים הוצ' ,"6,900","1,800","1,000"
214110,813,1,השיטה ,"520,700","540,800","575,000"
214130,813,1,השיטה ,"11,400","14,200","15,100"
214430,813,1,ביס השיטה ,"51,000","58,600","54,000"
214721,813,1,השיטה הקצבות ,"100,000","146,600","154,208"
214722,813,1,השיטה הקצבות ,"1,000",0,0
215110,813,1,ויצמן ,"1,254,000","1,364,900","1,431,600"
215130,813,1,ויצמן ,"21,300","26,000","27,500"
215430,813,1,ביס ויצמן ,"82,000","95,600","92,000"
215721,813,1,ויצמן הקצבות ,"150,000","246,500","245,000"
215722,813,1,ויצמן הקצבות ,"15,000","40,600","3,000"
215762,813,1,ויצמן קרב ,"423,000","390,300","425,000"
216110,813,1,יבנאלי ,"1,021,700","941,400","1,030,200"
216130,813,1,יבנאלי ,"11,200","8,200","7,800"
216430,813,1,ביס יבניאלי ,"54,000","65,000","60,000"
216721,813,1,יבנאלי הקצבות ,"100,000","141,600","142,494"
216722,813,1,יבנאלי הקצבות ,"1,000","8,000","3,500"
216762,813,1,יבנאלי קרב ,"284,000","246,500","275,000"
217110,813,1,סמילנסקי ,"1,297,400","1,302,100","1,405,900"
217130,813,1,סמלנסקי ,"23,900","23,300","24,800"
217320,813,1,פיצויים ,300,0,0
217430,813,1,ביס סמילנסקי ,"300,000","343,900","310,000"
217721,813,1,סמילנסקי הקצבות ,"100,000","198,500","200,000"
217722,813,1,סמלנסקי הקצבות ,"10,000","26,900","3,500"
217762,813,1,סמילנסקי קרב ,"330,000","284,600","330,000"
217780,813,1,סמילנסקי-הוצ' אחרות ,0,0,0
218110,813,1,שזר-שכר ,"1,384,400","1,171,000","1,245,300"
218130,813,1,"שזר-ש""נ ","37,800","25,000","26,800"
218430,813,1,"ביס שז""ר ","480,000","476,800","450,000"
218721,813,1,שזר הקצבות ,"150,000","259,000","256,000"
218722,813,1,שזר הקצבות ,"15,000","25,800","3,500"
218762,813,1,קרב שזר ,"443,000","412,100","450,000"
219110,813,1,שפרינצק-שכר ,"1,434,500","1,539,900","1,662,600"
219130,813,1,"שפרינצק-ש""נ ","8,500","16,600","19,800"
219430,813,1,ביס שפרינצק ,"63,000","65,600","70,500"
219721,813,1,שפרינצק הקצבות ,"100,000","251,000","248,000"
219722,813,1,שפרינצק הקצבות ,"10,000","39,400","3,500"
219762,813,1,קרב שפרינצק ,"400,000","415,000","435,000"
220110,813,1,שריד-שכר ,"1,273,400","1,162,000","1,262,900"
220130,813,1,"שריד-ש""נ ","39,500","36,700","41,000"
220430,813,1,בית ספר-שריד ,"85,000","86,000","80,000"
220721,813,1,שריד ,"100,000","225,000","228,000"
220722,813,1,שריד הקצבות ,"12,500","54,300","2,500"
220762,813,1,שריד קרב ,"337,500","340,200","350,000"
221110,813,1,שכר_רמת אלון ,0,900,"1,300"
221430,813,1,ביס רמת אלון ,"170,000","158,200","165,000"
222110,813,1,בגין-שכר ,"1,375,300","1,476,700","1,628,700"
222130,813,1,"בגין-ש""נ ","54,200","54,100","62,700"
222430,813,1,"בי""ס בגין ","120,000","119,000","111,000"
222721,813,1,בגין הקצבות ,"107,700","131,300","135,000"
222722,813,1,בגין ,"59,000","70,200","50,000"
222762,813,1,קרב בגין ,"255,000","176,700","220,000"
225110,813,1,רמת אלון- שכר ,"543,000","681,300","752,600"
225130,813,1,שעות נוספות__רמת אלון ,"24,800","25,200","25,800"
225721,813,1,רמת אלון הקצבות ,"60,000","160,700","162,000"
225722,813,1,רמת אלון הקצבות ,"10,000","12,100","3,500"
225762,813,1,קרב אלון ,"200,000","230,600","250,000"
230783,813,1,בית שלמה ,"60,000","59,800","60,000"
250110,813,1,מ.משולם-שכר ,"1,086,600","1,001,100","1,084,000"
250130,813,1,"מעלות משולם-ש""נ ","1,700","13,900","15,600"
250721,813,1,מעלות משולם הקצבות ,"260,200","261,700","266,000"
250722,813,1,מעלות משולם ,"1,000",0,0
250762,813,1,מ משולם קרב ,"310,000","406,300","430,000"
251110,813,1,תחכמוני-שכר ,"1,403,600","1,331,300","1,437,300"
251130,813,1,"תחכמוני-ש""נ ","5,400","3,600","3,800"
251320,813,1,פיצויים ,200,0,0
251430,813,1,ביס תחכמוני ,"125,000","277,700","190,000"
251721,813,1,תחכמוני הקצבות ,"216,800","235,900","236,000"
251722,813,1,תחכמוני הקצבות ,"6,000",0,0
251762,813,1,תחכמוני קרב ,"94,400","227,900","200,000"
252110,813,1,סיני-שכר ,"585,300","633,400","703,400"
252130,813,1,"סיני-ש""נ ","13,000","17,500","19,900"
252430,813,1,ביס סיני ,"110,000","106,300","100,000"
252721,813,1,סיני הקצבות ,"159,600","160,500","163,000"
252722,813,1,סיני הקצבות ,"1,000",0,0
252762,813,1,"קרן קרב בה""ס סיני ","35,000",0,0
253110,813,1,בית יעקב-שכר ,"717,300","700,800","780,900"
253130,813,1,"בית יעקב-ש""נ ","36,700","36,600","40,300"
253430,813,1,ביס בית יעקב ,"180,000","170,800","180,000"
253721,813,1,בית יעקב ,"31,600","32,200","33,000"
253722,813,1,בית יעקב- ,"42,000",0,0
253762,813,1,קרן קרב בית יעקב ,0,"108,800","100,000"
256110,813,1,נועם בנים-שכר ,"563,700","543,300","566,500"
256130,813,1,"נועם בנים-ש""נ ","8,800","13,000","10,000"
256430,813,1,ביס נועם בנים ,"106,000","81,100","75,000"
256721,813,1,נועם בנים ,"100,000","178,200","180,000"
256722,813,1,נועם בנים הקצבות ,"1,000",500,0
256762,813,1,קרן קרב נועם בנים ,"160,000","188,900","200,000"
258110,813,1,תלמוד תורה-שכר ,"670,700","765,300","840,100"
258130,813,1,"תלמוד תורה-ש""נ ","28,900","24,800","29,500"
258320,813,1,פיצויים ,0,0,0
258430,813,1,ביס תלמוד תורה ,"120,000","115,600","110,000"
258721,813,1,תלמוד תורה ,"12,000","11,900","12,000"
258722,813,1,"תלמוד תורה הרא""ם סייעת ","27,000","23,300","37,000"
259110,813,1,אור לציון-שכר ,"436,100","481,500","524,200"
259130,813,1,"אור לציון-ש""נ ",0,400,600
259430,813,1,ביס אור לציון ,"66,000","62,900","50,000"
259721,813,1,אור לציון הקצבות ,"13,300","12,700","25,000"
259722,813,1,אור לציון ,"17,000",0,0
259762,813,1,קרב אור לציון ,"144,700","143,600","146,000"
260110,813,1,נועם בנות-שכר ,"556,200","596,600","635,600"
260130,813,1,"נועם בנות-ש""נ ","16,200","16,500","18,000"
260430,813,1,נועם בנות ,"140,000","134,000","116,000"
260721,813,1,נועם בנות הקצבות ,"100,000","183,400","186,000"
260722,813,1,נועם בנות הקצבות מ ,"1,000","1,000","1,300"
260762,813,1,נועם בנות קרן קרב ,"160,000","206,600","210,000"
261110,813,1,בנות אסתר-שכר ,"418,500","387,200","423,800"
261130,813,1,בנות אסתר ,"2,100","1,800","2,000"
261721,813,1,בנות אסתר הקצבות ,"7,600","7,500","7,600"
261722,813,1,משרד החינוך טיולים בנות ,0,0,0
261780,813,1,הוצ' אחרות ,"30,000",0,0
262430,813,1,"בה""ס ממ""ד חיים בר לב ","120,000","136,900","120,000"
263110,813,1,חבד ,"575,100","666,100","746,700"
263130,813,1,חבד-שכר ,"19,900","23,400","27,000"
263430,813,1,חבד ,"130,000","120,400","120,000"
263721,813,1,חבד הקצבות ,"12,900","12,600","13,200"
263722,813,1,חבד הקצבות מ ,"17,000","25,700","30,000"
264110,813,1,שכר ,"505,900","456,200","507,900"
264230,813,1,משכורות ,"4,100","4,200","4,700"
264721,813,1,נתיבות משה ,"11,100","10,800","10,272"
264722,813,1,משרד החינוך טיולים נתיבות,0,0,0
264762,813,1,נתיבות קרב ,0,"167,800","180,000"
265110,813,1,שכר_שובו ,"463,100","515,700","570,700"
265721,813,1,שובו ,"11,000","11,100","11,000"
265722,813,1,הקצבות משרד החינוך ,0,"15,900",0
265762,813,1,שובו קרב ,0,"125,000","130,600"
266110,813,1,בן איש חיל ,"142,000","138,300","153,400"
266721,813,1,בן איש חיל ,"8,800","8,800","8,800"
267721,813,1,הקצבות ,"4,000","4,000","5,300"
267722,813,1,ביס קפלן ,"121,000","116,800","120,000"
268110,813,1,משכורות ,"1,230,600","1,316,200","1,461,700"
268130,813,1,משכורות זמניים ,"7,600","20,700","23,700"
268721,813,1,הרצוג הקצבות ,"100,000","290,200","285,000"
268722,813,1,הרצוג ,"15,000","64,600","3,500"
268762,813,1,הרצוג קרב ,"350,000","499,600","460,000"
269110,813,1,"משכורת בה""ס בני משה ","162,100","137,800","152,600"
269721,813,1,בני משה ,"6,700","6,700","7,000"
270110,813,1,רחובות החדשה ,800,0,0
270721,813,1,הקצבות ,0,0,0
270760,813,1,מז'רחובות החדשה ,0,0,0
271130,813,1,שכר שעות נוספות ,"58,200","59,000","65,100"
271210,813,1,משכורת זמניים ,"1,206,900","1,320,600","1,380,500"
271721,813,1,"בה""ס רמון ","191,400","188,700","192,000"
271722,813,1,"בה""ס רמון ","10,000","26,900","7,000"
271762,813,1,"בה""ס רמון ","200,000","285,300","280,000"
272110,813,1,חבד בנות ,"308,500","344,500","377,300"
272721,813,1,הקצבות חבד בנות ,"8,400","7,700","10,200"
272722,813,1,הקצבות מ חינוך חבד בנות ,"11,000","18,400","23,000"
272762,813,1,קרן קרב מנות חבד ,"75,000","124,400","119,000"
295110,813,1,עץ חיים ,"166,500","196,000","211,300"
295721,813,1,עץ חיים-הקצבות ,"8,700","8,700","8,500"
296110,813,1,"בה""ס יסודי המדע ","640,700","793,400","815,200"
296130,813,1,משכורות ,"31,700","33,400","36,200"
296721,813,1,הקצבות פרחי המדע ,"110,000","147,100","150,000"
296722,813,1,הקצבות מ חינוך פרחי המדע ,"20,000","33,000","5,000"
296762,813,1,קרן קרב ,"130,000","200,900","250,000"
297110,813,1,"משכורות בה""ס יצחק נבון ","33,200","366,100","385,000"
297130,813,1,"משכורות בה""ס יצחק נבון ",0,700,400
297721,813,1,"הקצבות עירייה בה""ס יצחק ","5,000","10,400","120,000"
297722,813,1,הקצבות משרד החינוך יצחק נ,"10,000","10,300","6,000"
297762,813,1,"קרן קרב בה""ס יצחק נבון ","145,000","96,800","150,000"
300110,813,1,"מתי""א-שכר ","283,700","340,100","378,100"
300130,813,1,"מתי""א-ש""נ ","13,900","12,800","13,900"
300210,813,1,מש ,"24,800",0,0
300420,813,1,ת.מזגנים ,"35,000","23,400","35,000"
300451,813,1,תוכנות מיחשוב ,"1,200","5,300","6,500"
300721,813,1,ביס יסודי מיוחד ,"7,000","7,000","7,000"
300722,813,1,מ חינוך הקצבות מיוחדות ,"56,500",0,"56,000"
300780,813,1,בתי ספר יסודי מיוחד ,"8,200",0,"8,200"
310430,813,1,ביס רננים ,"65,000","68,700","57,500"
310510,813,1,רננים-הזנה ,"120,000","119,900","155,000"
310540,813,1,טלפון רננים ,"8,000","6,100","8,000"
320110,813,1,עידוד-שכר ,"1,957,300","2,175,400","2,424,600"
320130,813,1,עידוד ,"287,000","324,900","366,100"
320430,813,1,ביס עידוד ,"80,000","84,900","80,000"
320510,813,1,עידוד-הזנה ,"165,000","148,600","167,000"
320721,813,1,עידוד הקצבות ,"5,300","5,100","6,800"
320722,813,1,עידוד הקצבות ,"35,000","51,300","55,000"
320762,813,1,עידוד קרב ,"35,000","66,000","60,000"
330110,813,1,משכל ,"46,300","25,900","29,100"
330130,813,1,"משכל-ש""נ ",0,0,0
330540,813,1,ביס משכל ,"1,300","1,600","1,000"
340110,813,1,לוטם ,"2,800,200","3,141,800","3,455,700"
340130,813,1,לוטם ,"312,000","411,600","557,000"
340434,813,1,נקיון ,"30,000","26,100","34,700"
340510,813,1,לוטם הזנה ,"200,000","164,200","200,000"
340540,813,1,ביס לוטם ,"7,500","5,600","3,800"
340721,813,1,לוטם הקצבות ,"5,900","5,900","5,700"
340722,813,1,לוטם-הקצבות ,"65,000","50,700","65,000"
340762,813,1,קרב לוטם ,"92,000","78,800","80,000"
340780,813,1,לוטם-שמירה ,"8,100",0,0
500780,813,1,תלמודי תורה ,"360,000","339,900","460,000"
700110,813,1,חוה חקלאית שכר ,"260,600","261,500","286,300"
700130,813,1,שעות נוספות רשומות ,"23,000","19,800","21,600"
700210,813,1,מש ,"47,000","55,000","55,600"
700410,813,1,שכד אוניברסיטה עברית ,"42,000","42,500","56,500"
700420,813,1,אחזקה ותיקונים-חוה ,"2,000","2,500","2,200"
700430,813,1,חוה חקלאית חשמל ,"65,000","53,000","63,000"
700721,813,1,חוה חקלאית ,"7,700","7,700","7,700"
700722,813,1,הקצבות משרד חינוך ,"13,000","29,900","39,700"
700780,813,1,הוצאות אחרות ,700,800,"1,000"
,"813 סה""כ",,,"52,773,900","57,743,900","61,343,712"
110,814,1,חט דתית-שכר ,"374,800","428,300","800,000"
130,814,1,שעות נוספות רשומות ,"19,200","14,700","17,300"
210,814,1,"ש""נ לעובדים זמניים ","42,100","69,400","54,900"
430,814,1,חטיבה דתית-חשמל ,"125,000","131,900","110,000"
721,814,1,הקצבות חטיבה דתית ,"300,000","157,300",0
722,814,1,מ.חינוך הקצבות מיוחדות ,0,"40,500",0
780,814,1,הוצ אחרות ,"120,000",0,"120,000"
781,814,1,פנימיות יום מילת המר ,"40,000","42,200","36,500"
,"814 סה""כ",,,"1,021,100","884,300","1,138,700"
110,815,1,שכר תיכון השיטה ,0,"95,000","270,000"
130,815,1,תיכון השיטה ,0,0,0
210,815,1,תיכון השיטה ,0,0,0
722,815,1,תיכון השיטה הקצבות ,0,0,"30,000"
100110,815,1,"שכר הייטק בה""ס חדש ",0,"62,900","200,000"
100130,815,1,"ש""נ בה""ס הייטק ",0,0,0
100210,815,1,זמניים שכר ,0,"32,000",0
100721,815,1,הקצבות עירייה ,0,0,"40,000"
100722,815,1,הקצבות מ החינוך הייטק ,0,0,0
100780,815,1,"הו""צ אחרות הייטק ",0,0,0
200110,815,1,דה שליט-משכורות ,"29,946,900","29,472,000","29,200,000"
200111,815,1,קרן השתלמות פנסיונרים ,0,0,0
200130,815,1,שעות נוספות רשומות ,"240,400","272,600","298,000"
200210,815,1,משכורות כוללות ,"1,211,000","921,200","1,221,000"
200230,815,1,שעות נוספות זמניים ,"30,800","11,200","14,200"
200320,815,1,פיצוים ,0,"3,600","4,700"
200420,815,1,אחזקת מבנה ,"57,700","42,000","60,000"
200430,815,1,דה שליט-חשמל ,"374,000","355,000","360,000"
200536,815,1,"ליסינג בה""ס דה שליט ","40,800","47,800","41,000"
200721,815,1,הקצבות תיכון דה-שליט ,"275,000","275,000","275,000"
200722,815,1,מ החינוך הקצבות מיוחדות ,"250,000","301,700","250,000"
200761,815,1,דה איחוד משכורות ,"1,500,000","1,254,700","1,400,000"
200770,815,1,דה שליט-בחינות בגרות ,"13,100",0,"13,000"
200780,815,1,דה שליט-הוצאות ,"100,000","93,100","100,000"
200781,815,1,פנימיות יום מילת דה שדליט,"48,000",0,0
300110,815,1,תיכון שער אלעזר ,"1,959,600","2,150,400","2,171,900"
300210,815,1,חינוך חרדי שכר זמנים ,"346,000","152,500","192,700"
300722,815,1,הקצבות עירייה ,"45,000","23,700","40,000"
400210,815,1,מש ,"31,900","37,500","29,400"
400420,815,1,י הדרום מזגנים ,"25,000","24,600","25,000"
400451,815,1,תוכנת מחשוב ,"2,100","12,000",0
400722,815,1,מ.החינוך הקצבות ,"480,000","410,800","480,000"
400780,815,1,ישיבת הדרום ,"365,000","289,200","365,000"
400783,815,1,הוצאות נוספות ,"150,000","75,000","200,000"
410110,815,1,שכר ,0,"32,500","70,000"
410430,815,1,עמיחי -חשמל ,"85,000","106,200","90,000"
410721,815,1,עמיחי הקצבות ,"250,000",0,"250,000"
410722,815,1,עמיחי מ חינוך ,0,0,0
500722,815,1,אורט מ חינוך ,"41,500","113,500","75,000"
500781,815,1,פנימיות יום מילת אורט ,"41,500","38,000","42,600"
500810,815,1,השתת' לביס-אורט ,"400,000","140,000","400,000"
510430,815,1,ויצו-חשמל ,"46,100","43,400","37,300"
510810,815,1,ויצו-רחובות ,"570,000","570,000","570,000"
600110,815,1,מדעים ,"1,104,000","3,583,600","3,972,000"
600130,815,1,שעות נוספות ,"25,000","28,000","50,000"
600210,815,1,מדעים חטיבה יובל זמניים ,"815,400","1,048,300","1,118,000"
600230,815,1,זמניים שעות נוספות ,"10,400","11,100","11,100"
600721,815,1,הקצבות מדעים ,"100,000","50,000","100,000"
600722,815,1,מדעים ,"100,000","80,000","100,000"
600761,815,1,איחוד משכורות מדעים ,0,"782,100","2,000,000"
600780,815,1,מדעים ,"80,000","55,100","80,000"
700110,815,1,תיכון נשי אמית-שכר ,"204,600","500,500","700,000"
700130,815,1,שעות נוספות רשומות ,"13,800","5,600","6,100"
700210,815,1,משכורות זמניים ,"23,500","23,500","24,100"
700430,815,1,חשמל-נשי אמית ,"200,000","227,600","240,000"
700755,815,1,תגבור ,"270,000","270,000",0
700780,815,1,אמית-הוצ אחרות ,"300,000",0,0
700781,815,1,"פנימיות יום מילת אמי""ת ","29,500",0,0
800110,815,1,משכורות כוללות ,"26,360,400","24,077,300","24,000,000"
800130,815,1,שעות נוספות רשומות ,"86,300","64,000","73,000"
800210,815,1,מש ,"1,055,800","589,300","655,700"
800230,815,1,שעות נוספות ,"6,100","17,400","19,300"
800430,815,1,קציר-חשמל ,"300,000","278,600","295,000"
800536,815,1,"ליסינג בה""סקציר ","37,000","47,000","37,500"
800721,815,1,הקצבות תיכון קציר ,"275,000","275,000","275,000"
800722,815,1,מ חינוך-הקצבות מיוחדות ,"205,000","133,000","185,000"
800761,815,1,קציר איחוד משכורות ,"1,000,000","1,437,100","1,025,000"
800780,815,1,הוצאות אחרות ,"100,000","42,100","100,000"
800781,815,1,פנימיות יום מילת קציר ,"50,100",0,0
821110,815,1,קציר זמני ,"-3,600",0,0
900110,815,1,ביס צביה-שכר עובד ,"591,400","546,200","607,100"
900130,815,1, .,"12,900","13,100","14,000"
900210,815,1,עובדים זמניים ,"32,900","74,000","92,700"
900230,815,1,"ש""נ לעובדים זמניים ","1,400",0,0
900410,815,1,צביה-שכד ,"200,000","134,300","200,000"
900430,815,1,ביס צביה-חשמל ,"101,000","92,000","101,200"
900721,815,1,ביס צביה ,"16,900","16,900","16,900"
900722,815,1,משר החינוך הקצבות מיוחדות,0,0,0
900780,815,1,הוצ ,"285,000","235,300","355,000"
900783,815,1,הוצאות נוספות ,"252,400","302,400","252,400"
,"815 סה""כ",,,"73,168,600","72,499,500","75,521,900"
780,816,1,מלגות ,"300,000","302,000","300,000"
700110,816,1,אשכולות פייס ,"514,100","433,800","503,400"
700130,816,1,"אשכולות פייס ש""נ ","41,500","35,300","40,400"
700210,816,1,מש ,100,"14,200",0
700420,816,1,אחזקת מבנים ,"41,000","28,700","41,000"
700540,816,1,אשכולות פייס -טלפון ,"5,000","1,100","5,000"
700721,816,1,אשכולות פייס-הקצבות ,"20,000","15,000","20,000"
700780,816,1,אשכולות פייס -הוצאות ,"50,000","49,200","50,000"
,"816 סה""כ",,,"971,700","879,300","959,800"
100530,817,1,ניידת בית ספר -חרו ,"10,000","10,000","10,000"
100531,817,1,ניידת בית ספר חר ,"18,000","26,600","20,500"
100533,817,1,ביטוח ורישוי רכב ,"30,000","17,600","30,000"
100536,817,1,השכרת רכב ,"139,900","192,100","139,000"
100750,817,1,שמירה בבתי ספר ,"4,400,000","5,312,000","5,700,000"
100780,817,1,מע מצוקה-מוסדות חינוך ,"150,000","145,800","180,000"
100781,817,1,אחזקת מערכות ,"100,000","87,700","100,000"
200110,817,1,שכר מרכזיה פדגוגית ,"234,800","180,500","240,000"
200130,817,1,שעות נוספות ,"4,600","3,400","3,700"
200210,817,1,מש ,300,"46,100","49,400"
200430,817,1,"מרפ""ד מ ויצמן ","103,000","117,000","111,000"
200451,817,1,מחשבים מרפד ,"12,000","5,700","12,000"
200540,817,1,מרפד-טלפון ,"7,100","6,200","7,100"
200721,817,1,הקצבות מ פדגוגי ,"20,000","20,000","20,000"
200722,817,1,הפיסגה הקצבות חינוך ,0,"150,100","151,000"
200751,817,1,מרפד חרדי ,"270,000","257,500","295,000"
200780,817,1,מרכזיה פדגוגית ,"139,500","134,700","140,000"
