1714000751,מרפאה,"50,000","52,000","-2,000","51,300",0.00
1714000752,עיקור חתולים -פרוייקט,"350,000",,"350,000","430,800",0.00
1714000753,עבודות קבלניות-נקיון,"65,000","70,000","-5,000","64,100",0.00
1714000754,עבודות קבלניות -  וטרינר,"40,000","46,000","-6,000","8,500",0.00
1714000755,עיקור חתולים - מחקר,,"900,000","-900,000","113,400",0.00
1714000780,אחזקה,"10,000","10,000",0,"7,000",0.00
1714000781,כלביה הובלה והסגר,"75,000","75,000",0,"57,100",0.00
1714000865,החזר הכנסות וטרינריה,"5,000","6,000","-1,000","4,200",0.00
1714000990,"ח""פ- הצטיידות וטרינרית",,"60,000","-60,000","79,500",0.00
1721000110,משכורת ושכר,,,0,"538,000",3.00
1721000120,הבראה וביגוד,,,0,"35,900",0.00
1721000130,שעות נוספות,,"8,000","-8,000","12,200",0.00
1721000140,הוצאות רכב,,"111,000","-111,000","117,100",0.00
1721000150,החזר הוצ' שכר,,,0,"-703,200",0.00
1723000110,משכורת ושכר משולבי,,,0,"498,100",3.00
1723000120,ביגוד והבראה,,,0,"39,600",0.00
1723000130,שעות_נוספות_בפועל,,"7,000","-7,000","9,800",0.00
1723000140,אחזקת רכב,,"82,000","-82,000","93,900",0.00
1723000150,החזר הוצ' שכר,,,0,"-641,400",0.00
1723000810,הגא כלל ארצי,"1,460,000","1,420,000","40,000","1,493,500",0.00
1723100432,"הועבר לגנ""י",,"3,000","-3,000",,0.00
1724000830,שרותי כבאות,"7,400,000","7,400,000",0,"8,400,000",0.00
1731000110,משכורת ושכר משולבי,"2,554,000","2,598,000","-44,000","2,557,600",12.40
1731000120,הבראה וביגוד,"142,000","142,000",0,"134,100",0.00
1731000130,שעות נוספות,"18,000","18,000",0,"26,500",0.00
1731000140,אחזקת  רכב,"305,000","305,000",0,"312,900",0.00
1731000141,ליסינג הנדסה הנהלה,"93,000","79,000","14,000","80,100",0.00
1731000470,מכונות משרד והחזקת,"45,000","45,000",0,"34,700",0.00
1731000511,כיבוד לועדות,"20,000","20,000",0,"18,500",0.00
1731000520,ספרים ועיתונים,"4,000","6,000","-2,000","4,600",0.00
1731000560,מכשירי כתיבה והדפסות,"180,000","150,000","30,000","149,700",0.00
1731000580,הוצאות שונות,"23,000","10,000","13,000","6,900",0.00
1731000740,כלים מכשירים וציוד,"7,000","7,000",0,"6,700",0.00
1731000750,עב' קבלניות,"80,000","80,000",0,"67,300",0.00
1731000751,יעוץ הנגשה,"228,000","228,000",0,"172,700",0.00
1731000864,החזרי הוצאות משפטיות,"180,000","180,000",0,,0.00
1731000865,החזר הכנסות הנדסה,"150,000","150,000",0,"164,600",0.00
1731000930,ציוד יסודי מיחשוב,"764,000","804,000","-40,000","720,700",0.00
1731000990,"ח""פ מינהל הנדסה","5,611,000","3,728,000","1,883,000","2,641,700",0.00
1731100110,משכורת ושכר,"706,000","718,000","-12,000","701,000",6.00
1731100120,ביגוד והבראה,"47,000","47,000",0,"52,400",0.00
1731100130,שעות נוספות,"12,000","12,000",0,"18,200",0.00
1731100140,הוצאות רכב,"79,000","79,000",0,"83,000",0.00
1732000110,משכורת ושכר משולבים,"3,221,000","3,277,000","-56,000","3,333,500",18.00
1732000120,ביגוד והבראה,"167,000","167,000",0,"161,700",0.00
1732000130,שעות נוספות,"40,000","40,000",0,"47,400",0.00
1732000140,הוצאות רכב,"483,000","483,000",0,"475,500",0.00
1732000141,ליסינג אדריכלות העיר,"56,000","52,000","4,000",,0.00
1732000300,"כ""א זמני","91,000",,"91,000",,1.00
1732000550,פרסומים,"25,000","28,000","-3,000","34,700",0.00
1732000750,עבודות קבלניות,"500,000","325,000","175,000","226,200",0.00
1732000752,סיורים מקצועיים,"5,000","5,000",0,"5,000",0.00
1732300110,משכורת ושכר,"817,000","831,000","-14,000","811,100",4.00
1732300120,ביגוד והבראה,"49,000","49,000",0,"47,400",0.00
1732300130,שעות נוספות,"10,000","10,000",0,"12,400",0.00
1732300140,הוצאות רכב,"133,000","133,000",0,"128,500",0.00
1733000110,משכורת ושכר משולבי,"6,713,000","6,829,000","-116,000","6,839,600",41.00
1733000120,הבראה וביגוד,"465,000","465,000",0,"491,200",0.00
1733000130,שע. נוספות,"132,000","132,000",0,"143,600",0.00
1733000131,ש.נוספות קשיח,,,0,300,0.00
1733000132,שעות כוננות,"170,000","170,000",0,"155,000",0.00
1733000140,הוצאות רכב,"1,091,000","1,091,000",0,"1,081,200",0.00
1733000141,ליסינג פיקוח על הבנייה,"121,000","114,000","7,000","153,300",0.00
1734000110,משכורת ושכר משולב,"1,497,000","1,523,000","-26,000","1,405,800",9.00
1734000120,הבראה וביגוד,"72,000","72,000",0,"78,100",0.00
1734000130,שעות נוספות,"20,000","20,000",0,"23,800",0.00
1734000131,ש.נוספות קשיח,"1,000","1,000",0,600,0.00
1734000140,הוצאות רכב,"173,000","173,000",0,"186,700",0.00
1734000141,ליסינג בנייה ציבורית,"56,000","58,000","-2,000","71,200",0.00
1736000110,משכורת ושכר,"998,000","1,015,000","-17,000","889,700",4.00
1736000120,הבראה וביגוד,"46,000","46,000",0,"35,600",0.00
1736000130,שעות נוספות,"7,000","7,000",0,"7,900",0.00
1736000140,הוצאות רכב,"122,000","122,000",0,"115,800",0.00
1736100110,משכורת ושכר,"1,565,000","1,592,000","-27,000","1,597,400",8.00
1736100120,הבראה וביגוד,"97,000","97,000",0,"96,200",0.00
1736100130,שעות נוספות,"38,000","38,000",0,"21,000",0.00
1736100140,הוצאות רכב,"245,000","245,000",0,"246,400",0.00
1736100141,רכב ליסינג תנוע ותכנון הנדסי,"56,000","58,000","-2,000","55,800",0.00
1740000110,משכורת ושכר,"3,780,000","3,845,000","-65,000","3,882,100",23.00
1740000120,ביגוד והבראה_מינהלה,"243,000","243,000",0,"239,800",0.00
1740000130,שעות נוספות מינהלה,"79,000","79,000",0,"97,900",0.00
1740000131,ש.נוספות קשיח,,,0,100,0.00
1740000132,שעות כוננות,"70,000","70,000",0,"42,300",0.00
1740000140,הוצאות רכב,"637,000","637,000",0,"632,800",0.00
1740000141,אחזקת רכב ליסינג,"143,000","139,000","4,000","145,200",0.00
1740000431,הוצ' חשמל,"200,000","300,000","-100,000","37,300",0.00
1740000432,הוצ' מים,"130,000","180,000","-50,000","231,200",0.00
1740000433,הוצ' נקיון ד.ניהול,"20,000","20,000",0,"18,000",0.00
1740000450,ריהוט,"25,000","25,000",0,"19,800",0.00
1740000470,מכונות משרד,"23,000","20,000","3,000","20,000",0.00
1740000510,הוצאות כיבוד,"55,000","55,000",0,"55,000",0.00
1740000520,ספרים ועיתונים,"3,000","3,000",0,"2,500",0.00
1740000560,מכשירי כתיבה,"70,000","70,000",0,"70,000",0.00
1740000580,הוצאות שונות,"91,000","75,000","16,000","42,300",0.00
1740000743,ייצור ושיקום תח' אוטובוס,,,0,"9,100",0.00
1740000744,כלים ומכשירים צוות התערבות,"100,000","100,000",0,"97,300",0.00
1740000750,עב' קבלניות )שמירה(,"120,000","198,000","-78,000","122,500",0.00
1742000110,שכר פיתוח כבישים,"6,188,000","6,295,000","-107,000","6,197,900",45.00
1742000120,הבראה וביגוד,"417,000","417,000",0,"394,700",0.00
1742000130,שעות נוספות,"495,000","495,000",0,"560,000",0.00
1742000131,ש.נוספות קשיח,,,0,100,0.00
1742000132,שעות כוננות,"216,000","216,000",0,"251,300",0.00
1742000140,רכב פיתוח כבישים,"1,201,000","1,201,000",0,"1,189,200",0.00
1742000141,ליסינג - תחום הדרך,"92,000","79,000","13,000","83,600",0.00
1742000530,"רכב - תחום הדרך - שפ""ע","456,000","440,000","16,000","382,700",0.00
1742000721,צבע כביש מ.התחבורה,"100,000","100,000",0,"182,500",0.00
1742000722,חומרים לאחז' כביש ומדרכות,"140,000","160,000","-20,000","148,100",0.00
1742000723,חומרים ריהוט רחובות,"800,000","800,000",0,"672,600",0.00
1742000750,עב' קבלניות,"1,350,000","1,350,000",0,"1,348,600",0.00
1742000753,אחז'נתיבי איילון,"700,000","700,000",0,"843,200",0.00
1742000754,אחז' מדרכות-דקל,"1,700,000","1,500,000","200,000","1,158,000",0.00
1742100110,שכר אחז' ושיקום,"9,656,000","9,823,000","-167,000","10,039,600",74.00
1742100120,הבראה וביגוד,"692,000","692,000",0,"680,300",0.00
1742100130,שעות נוספות,"735,000","735,000",0,"757,600",0.00
1742100131,ש.נוספות קשיח,"6,000","6,000",0,"18,100",0.00
1742100132,שעות כוננות,"232,000","232,000",0,"260,300",0.00
1742100140,רכב אחז' ושיקום,"1,994,000","1,994,000",0,"1,926,200",0.00
1742100141,ליסינג - אגף טכני,"54,000","56,000","-2,000","62,900",0.00
1742100300,שכר זמניים,"156,000","218,000","-62,000","95,000",2.00
1742100420,אחזקת מזגנים מפוצלים,"1,698,000","1,589,000","109,000","1,112,100",0.00
1742100421,אחז' מבני עירייה,"1,200,000","944,000","256,000","822,900",0.00
1742100530,רכב - אחזקת מוסדות ציבור,"433,000","456,000","-23,000","358,800",0.00
1742200110,שכר ב.מלאכה מחסנים,"1,263,000","1,285,000","-22,000","1,253,600",8.00
1742200120,ביגוד והבראה,"74,000","74,000",0,"75,000",0.00
1742200130,שעות נוספות,"51,000","51,000",0,"62,300",0.00
1742200131,ש.נוספות קשיח,,,0,"5,100",0.00
1742200132,שעות כוננות,"46,000","46,000",0,"39,900",0.00
1742200140,רכב,"234,000","234,000",0,"242,100",0.00
1743000110,שכר אגף חשמל,"4,550,000","4,629,000","-79,000","4,691,700",28.00
1743000120,הבראה ובגוד,"327,000","327,000",0,"323,000",0.00
1743000130,שעות נוספות,"158,000","158,000",0,"110,500",0.00
1743000131,ש.נוספות קשיח,"6,000","6,000",0,"7,600",0.00
1743000132,שעות כוננות,"332,000","332,000",0,"387,200",0.00
1743000140,הוצאות רכב,"992,000","992,000",0,"988,000",0.00
1743000141,ליסינג - אגף חשמל,"68,000","104,000","-36,000","68,000",0.00
1743000300,שכר זמניים,"78,000","88,000","-10,000",,1.00
1743000431,הוצ' חשמל,"100,000",,"100,000",,0.00
1743000530,רכב - אגף חשמל,"132,000","203,000","-71,000","190,100",0.00
1743000720,חמרים,"320,000","320,000",0,"308,900",0.00
1743000730,חשמל תאורת רחוב,"13,000,000","14,500,000","-1,500,000","14,821,900",0.00
1743000740,כלים מכשירים וציוד,"25,000","25,000",0,"13,200",0.00
1743000750,עבודות קבלניות,"965,000","965,000",0,"457,100",0.00
1743000751,אחזקת רמזורים,"1,432,000","1,456,000","-24,000","1,425,300",0.00
1746000110,שכר גינון ומשתלה,"626,000","637,000","-11,000","691,000",6.00
1746000120,הבראה וביגוד,"59,000","59,000",0,"54,100",0.00
1746000130,שעות נוספות,"28,000","28,000",0,"33,100",0.00
1746000131,ש.נוספות קשיח,,,0,"6,400",0.00
1746000132,שעת כוננות,"42,000","42,000",0,"34,100",0.00
1746000140,רכב גינון ומשתלה,"111,000","111,000",0,"109,300",0.00
1746000751,אחז' אנדרטאות בפארקים,"70,000","70,000",0,"52,900",0.00
1747200110,משכורת ושכר משולב,"7,114,000","7,237,000","-123,000","6,868,000",33.00
1747200120,הבראה וביגוד,"375,000","375,000",0,"367,500",0.00
1747200130,שעות נוספות,"851,000","851,000",0,"909,400",0.00
1747200131,ש.נוספות קשיח,"140,000","140,000",0,"128,400",0.00
1747200140,הוצאות רכב,"800,000","800,000",0,"776,400",0.00
1747200141,ליסינג - אגף חוף הים ואגמים,"68,000","60,000","8,000","57,600",0.00
1747200170,פנסיה,,,0,"1,000",0.00
1747200300,שכר זמניים,"78,000","195,000","-117,000","163,400",1.00
1747200431,הוצ' חשמל,"75,000","75,000",0,"77,100",0.00
1747200432,הוצ' מים,"628,000","628,000",0,"691,800",0.00
1747200470,מכונות משרד ואחזקתן,"3,000","3,000",0,"1,800",0.00
1747200510,הוצאות כיבוד,"8,000","7,000","1,000","7,000",0.00
1747200530,רכב - חוף הים,"157,000","183,000","-26,000","148,500",0.00
1747200560,מכשירי כתיבה והדפסות,"3,000","3,000",0,"3,000",0.00
1747200580,הוצאות שונות,"5,000","4,000","1,000","2,800",0.00
1747200720,חומרים,"200,000","183,000","17,000","157,900",0.00
1747200740,כלים מכשירים וציוד,"34,000","30,000","4,000","58,000",0.00
1747200750,עבודות קבלניות,"2,045,000","1,792,000","253,000","1,640,400",0.00
1747200751,אירועים חוף הים,"50,000",,"50,000",,0.00
1747200780,הוצ' מועדון ימי,"200,000","5,000","195,000",,0.00
1747200990,הוצ' חד פעמיות 4102,"4,000",,"4,000","98,700",0.00
1747310431,עבר ל 187/1377,,,0,"106,600",0.00
1752000750,טכסים ואירועים,"430,000","430,000",0,"355,900",0.00
1752000751,אירועים בחוף הים,,"85,000","-85,000",,0.00
1752000752,אירועים במדרחוב,"225,000","225,000",0,"250,000",0.00
1752000753,מנהלת מדרחוב,"115,000","120,000","-5,000","120,000",0.00
1753000780,יחידות אימוץ,"86,000","86,000",0,"93,300",0.00
1754000780,משלחות,"220,000","220,000",0,"186,500",0.00
1761000110,משכורת ושכר משולב,"3,102,000","3,156,000","-54,000","3,198,800",28.00
1761000120,הבראה וביגוד,"178,000","178,000",0,"179,400",0.00
1761000130,שעות נוספות בפועל,"342,000","342,000",0,"404,600",0.00
1761000131,ש.נוספות קשיח,"74,000","74,000",0,"76,500",0.00
1761000132,שעות כוננות,"15,000","15,000",0,"19,900",0.00
1761000140,הוצאות רכב,"294,000","294,000",0,"293,500",0.00
1761000470,מכונות משרד והדפסות,"5,000","5,000",0,"1,500",0.00
1761000510,הוצאות כיבוד,"13,000","13,000",0,"8,900",0.00
1761000560,מכשירי כתיבה והדפסות,"5,000","5,000",0,"1,400",0.00
1761000740,כלים מכשירים וציוד,"7,000","7,000",0,"2,000",0.00
1761000780,הוצאות אחרות,"5,000","5,000",0,"2,900",0.00
1764000110,משכורת ושכר משולב,"1,091,000","1,110,000","-19,000","1,062,200",5.60
1764000120,ביגוד והבראה,"60,000","60,000",0,"65,100",0.00
1764000130,שעות נוספות,"15,000","15,000",0,"19,300",0.00
1764000131,שעות נוספות קשיח,,,0,300,0.00
1764000140,הוצאות רכב,"155,000","155,000",0,"155,100",0.00
1764000470,מכונות משרד ותחזוקתן,,"6,000","-6,000","5,400",0.00
1764000751,מיגון חדרי מדרגות,,,0,"152,000",0.00
1764000780,הוצאות שונות,"30,000","30,000",0,"21,900",0.00
1765000810,מרכז השלטון המקומי,"640,000","600,000","40,000","833,100",0.00
1766000110,משכורת ושכר משולב,"1,414,000","1,438,000","-24,000","1,343,000",12.00
1766000120,ביגוד והבראה,"93,000","93,000",0,"103,800",0.00
1766000130,שעות נוספות,"122,000","122,000",0,"155,000",0.00
1766000131,ש.נוספות קשיח,,,0,200,0.00
1766000140,הוצאות רכב,"251,000","251,000",0,"242,700",0.00
1766000431,הוצ' חשמל,"7,000","15,000","-8,000","3,900",0.00
1766000432,הוצ' מים,"23,000","23,000",0,"36,900",0.00
1766000470,מכונות משרד ואחזקתן,"11,000","11,000",0,"6,200",0.00
1766000510,הוצאות כיבוד,"5,000","3,000","2,000","2,700",0.00
1766000560,מכשירי כתיבה והדפסות,"9,000","10,000","-1,000","9,700",0.00
1766000750,עבודות קבלניות,"5,000","3,000","2,000","2,300",0.00
1767000440,בטוח,"2,005,000","1,999,000","6,000","2,015,100",0.00
1767000441,תביעות צד ג',"2,351,000","2,350,000","1,000","3,144,300",0.00
1767000442,קרן ביטוח,"100,000","130,000","-30,000",,0.00
1771000750,עבודות קבלניות,"216,000","200,000","16,000","172,000",0.00
1772100750,עב' קבלניות,,,0,"140,800",0.00
1772100751,חומש מ. השיכון,"400,000","630,000","-230,000","491,900",0.00
1772100752,פעילות ר. אליהו,"210,000","210,000",0,"205,100",0.00
1772100780,הוצ' שונות,"2,000","2,000",0,,0.00
1773000110,משכורת שכר,,,0,"3,621,800",20.00
1773000120,ביגוד והבראה,,,0,"259,400",0.00
1773000130,שעות נוספות,,,0,"251,100",0.00
1773000131,שעות נוספות קשיח,,,0,500,0.00
1773000140,הוצאות רכב,,,0,"558,400",0.00
1773000141,ליסינג - חברה עירונית,"82,000","75,000","7,000","73,500",0.00
1773000150,החזר הוצ' שכר,,,0,"-4,766,200",0.00
1773000810,שרותי תרבות חב' עירונית,"4,100,000","6,000,000","-1,900,000","4,766,200",0.00
1773000820,העב' הכנס' ממש' לחב'עירונית,"2,500,000","2,500,000",0,"2,602,100",0.00
1773000990,"ח""פ הסכם שכר",,"2,900,000","-2,900,000",,0.00
1773100430,עבר ל- 187/1377,,,0,"-84,100",0.00
1773100431,חשמל חב' עירונית,"4,000,000","4,183,000","-183,000","523,900",0.00
1773100432,מים חב' עירונית,"2,700,000","2,730,000","-30,000",,0.00
1773100781,דמי ניהול חב' עירונית,"28,758,000","20,285,000","8,473,000","27,147,900",0.00
1773100782,פעילות ספורט חב' עירונית,"650,000","550,000","100,000",,0.00
1773100991,"ח""פ ארועים ושונות","1,636,000","3,100,000","-1,464,000","2,922,600",0.00
1781000110,משכורת ושכר משולבי,,,0,"1,652,900",12.00
1781000120,הבראה וביגוד,,,0,"110,700",0.00
1781000130,שעות נוספות בפועל,,,0,"60,000",0.00
1781000140,הוצאות רכב,,,0,"225,200",0.00
1781000150,החזר הוצ' שכר,,,0,"-2,048,800",0.00
1781000810,השתתפות בחב' לבטחון,"6,700,000","8,200,000","-1,500,000","16,446,500",0.00
1781000811,השתת בסיירת הירוקה,"304,000","304,000",0,"304,000",0.00
1781000820,העב' הכנ' ממש' לחב' לבטחון,"6,300,000","6,300,000",0,"500,000",0.00
1781000821,חב לביטחון  השלמה לשכר,"3,300,000",,"3,300,000",,0.00
1781200110,שכר ומשכורת,,,0,"141,700",2.60
1781200150,החזר הוצ' שכר,,,0,"-141,700",0.00
1781300110,חנייה משכורת ושכר,,,0,"2,707,800",29.00
1781300130,חנייה-ש.נוספות,,,0,"573,900",0.00
1781300131,שעות נוספות קשיח,,,0,"107,500",0.00
1781300140,חנייה-ה. רכב,,,0,"146,000",0.00
1781300150,החז' הוצ שכר,,,0,"-3,535,200",0.00
1781400110,סיור- משכורת ושכר,,,0,"4,866,900",49.00
1781400130,סיור-ש.נוספות,,,0,"970,700",0.00
1781400131,שעות נוספות קשיח,,,0,"299,900",0.00
1781400140,סיור-ה.רכב,,,0,"371,700",0.00
1781400150,החזר הוצ' שכר,,,0,"-6,514,400",0.00
1781500110,סיור- משכורת ושכר,,,0,"660,800",8.00
1781500120,סיור ביגוד והבראה,,,0,"40,500",0.00
1781500130,סיור -ש.נוספות,,,0,"173,700",0.00
1781500131,שעות נוספות קשיח,,,0,"30,700",0.00
1781500140,סיור- ה. רכב,,,0,"94,100",0.00
1781500150,החזר הוצ' שכר,,,0,"-999,800",0.00
1782000110,משכורת ושכר משולבי,"943,000","959,000","-16,000","907,300",6.70
1782000120,ביגוד והבראה,"60,000","60,000",0,"62,300",0.00
1782000130,שעות נוספות בפועל,,,0,"18,600",0.00
1782000140,הוצאות רכב,"182,000","182,000",0,"173,100",0.00
1782000450,רהוט והחזקתו,"2,000","2,000",0,,0.00
1782000470,מכונות משרד ואחזקתן,"3,000","3,000",0,"2,100",0.00
1782000510,כיבוד,"2,000","2,000",0,"1,900",0.00
1782000560,מכשירי כתיבה,"9,000","9,000",0,"4,000",0.00
1782000680,שכר עדות,"2,000","2,000",0,900,0.00
1782000750,עבודות קבלניות שופטים,"190,000","190,000",0,"182,000",0.00
1782000780,הוצאות אחרות,"5,000","5,000",0,"2,100",0.00
1782000865,"החזר קנסות בימ""ש","10,000","10,000",0,,0.00
1799000780,ו.חקלאית,"150,000","150,000",0,"141,000",0.00
1810000110,משכרת ושכר משולב,"1,465,000","1,490,000","-25,000","2,371,900",19.90
1810000130,שעות נוספות בפועל,"227,000","227,000",0,"249,900",0.00
1810000131,ש.נוספות קשיח,"155,000","155,000",0,"94,000",0.00
1810000140,הוצאות רכב,"74,000","74,000",0,"79,000",0.00
1810000300,"שכר כ""א",,"94,000","-94,000","33,500",0.00
1810000750,ע.קבל ע. ללא אלימות,"519,000","419,000","100,000","627,800",0.00
1811000110,משכורת ושכר משולבי,"9,434,000","9,597,000","-163,000","9,941,000",67.93
1811000120,הבראה וביגוד,"600,000","600,000",0,"602,900",0.00
1811000130,שעות נוספות בפועל,"262,000","262,000",0,"296,700",0.00
1811000131,ש.נוספות קשיח,"2,000","2,000",0,"2,000",0.00
1811000132,שעות כוננות,"46,000","46,000",0,"58,600",0.00
1811000140,הוצאות רכב,"1,322,000","1,322,000",0,"1,358,800",0.00
1811000141,ליסינג חינוך הנהלה,"263,000","232,000","31,000","171,300",0.00
1811000190,השתת 190 שכר,,,0,200,0.00
1811000300,"שכר כ""א","332,000","416,000","-84,000","155,700",4.25
1811000420,תקונים,"1,820,000","1,700,000","120,000","1,896,300",0.00
1811000421,שיפוצים משרד החינוך,"1,300,000","1,300,000",0,"1,083,800",0.00
1811000422,"סינון חול בגנ""י",,,0,"149,700",0.00
1811000424,נגישות כיתות לנכים,,"1,080,000","-1,080,000","237,600",0.00
1811000426,אופק חדש יצירת סביבת עב למורים,,"326,000","-326,000","108,700",0.00
1811000427,עוז לתמורה,,"416,000","-416,000","848,900",0.00
1811000450,ריהוט חטיבות עליונות,"40,000","40,000",0,,0.00
1811000470,מכונות משרד והחזקת,"60,000","63,000","-3,000","52,800",0.00
1811000510,הוצאות כיבוד,"9,000","9,000",0,"4,300",0.00
1811000520,ספרים ועתונים,"2,000","2,000",0,200,0.00
1811000560,מכשירי כתיבה והדפסות,"94,000","90,000","4,000","70,900",0.00
1811000580,הוצאות שונות,"150,000","245,000","-95,000","70,800",0.00
1811000581,אירועים בחינוך,"41,000","61,000","-20,000","272,200",0.00
1811000740,הצטיידות מקיפים +הסעדה נעמת,"584,000","561,000","23,000","392,900",0.00
1811000742,השתת' עצמית ביטוח,"50,000","50,000",0,,0.00
1811000750,עבודות קבלניות,"4,000","29,000","-25,000","2,200",0.00
1811000782,פרוייקט מחשב לכל ילד,"121,000","170,000","-49,000","121,800",0.00
1811000786,קליטה בקהילה,"110,000","110,000",0,"110,000",0.00
1811000865,החזר הכנסות חינוך,"10,000","10,000",0,"206,800",0.00
1811000930,תכנית תקשוב חינוך,"5,988,000","5,042,000","946,000","3,113,400",0.00
1811000990,"ח""פ מינהל החינוך",,,0,"298,800",0.00
1811000991,"הוצ' ח""פ איפרגן","2,406,000","2,400,000","6,000","2,925,400",0.00
1811000994,"ח""פ הצטיידות אמרכלות","30,000","50,000","-20,000","164,100",0.00
1811000995,"הארכת יום לימודים חט""ב ח""פ",,,0,"763,500",0.00
1811000996,"ח""פ חידון חמיצר",,,0,"184,900",0.00
1811000997,"ח""פ יסודי",,"299,000","-299,000","118,600",0.00
1811000998,"ח""פ על יסודי","90,000","249,000","-159,000","78,400",0.00
1811100110,משכורת ושכר,"156,000","159,000","-3,000","131,000",0.00
1811100120,הבראה וביגוד,"25,000","25,000",0,"9,400",0.00
1811100130,שעות נוספות,"13,000","13,000",0,"2,900",0.00
1811100140,הוצאות רכב,"18,000","18,000",0,"22,700",0.00
1811100560,מכשירי כתיבה,"6,000","6,000",0,"5,200",0.00
1811100783,פרויקטים,"253,000","308,000","-55,000","409,800",0.00
1811200110,שכר,"4,375,000","4,451,000","-76,000","4,202,400",38.05
1811200120,הבראה וביגוד,"300,000","400,000","-100,000","284,200",0.00
1811200130,שעות נוספות,"64,000","64,000",0,"43,400",0.00
1811200131,ש.נוספות קשיח,"2,000","2,000",0,"3,700",0.00
1811200140,הוצאות רכב,"532,000","532,000",0,"528,800",0.00
1811200300,שכר זמניים,"47,000","47,000",0,"11,900",0.60
1811300110,שכר ומשכורות,"45,000","46,000","-1,000","70,500",0.00
1811300120,ביגוד והבראה,"16,000","16,000",0,"16,100",0.00
1811300130,שעות נוספות,"13,000","13,000",0,"2,700",0.00
1811300131,שעות נוספות קשיח,,,0,200,0.00
1811300140,הוצאות רכב,"12,000","12,000",0,"11,900",0.00
1811300750,יוזמות כללי,"91,000","93,000","-2,000","121,900",0.00
1811300751,יוזמות קדם יסודי,"1,521,000","2,172,000","-651,000","1,657,700",0.00
1811300752,יוזמות יסודי,"3,783,000","4,466,000","-683,000","4,493,900",0.00
1811300753,יוזמות על יסודי,"4,931,000","4,295,000","636,000","3,504,500",0.00
1811300755,מחולל מצוינות,"699,000","602,000","97,000","288,800",0.00
1811300756,יוזמות פרט,"4,545,000","3,281,000","1,264,000","2,569,500",0.00
1811300757,תגבור לימודים יסודי,"3,965,000","4,017,000","-52,000","3,992,800",0.00
1811300758,"משה""ח השאלת ספרים",,,0,"300,500",0.00
1811300759,יוזמות מחוננים,"628,000","753,000","-125,000","437,700",0.00
1811300761,בית מדרש מרחבים,"100,000","120,000","-20,000","175,500",0.00
1811300762,יוזמות שירות פסיכולוגי,"32,000","32,000",0,,0.00
1812200110,משכורת ושכר משולבי,"43,350,000","34,723,000","8,627,000","31,057,700",484.30
1812200120,ביגוד והבראה,"2,550,000","2,224,000","326,000","2,218,000",0.00
1812200130,שעות נוספות,"926,000","926,000",0,"1,152,900",0.00
1812200131,ש.נוספות קשיח,"188,000","188,000",0,"214,800",0.00
1812200140,אחזקת רכב,"1,393,000","1,393,000",0,"1,416,400",0.00
1812200170,שכר פנסיונרים,,,0,"1,800",0.00
1812200240,שכר חונכות רפואיות,"3,300,000","2,368,000","932,000","1,150,000",40.00
1812200250,שכר מדריכות ריתמיקה,"1,974,000","1,974,000",0,"2,372,800",17.23
1812200300,"סייעות כ""א","1,833,000","2,109,000","-276,000","2,525,800",23.50
1812200340,"כ""א חונכות גנ""י","312,000","430,000","-118,000",,4.00
1812200431,הוצ' חשמל,"1,900,000","1,989,000","-89,000","2,138,800",0.00
1812200432,מים,"1,100,000","1,490,000","-390,000","1,547,900",0.00
1812200433,הוצ' נקיון ד.ניהול,"243,000","233,000","10,000","210,900",0.00
1812200450,רהוט והחזקתו,"100,000","100,000",0,"74,800",0.00
1812200530,רכב - חינוך,"22,000","22,000",0,"17,600",0.00
1812200550,פרסומים,"142,000","120,000","22,000","53,400",0.00
1812200560,מכשירי כתיבה,"21,000","20,000","1,000","15,000",0.00
1812200721,חמרים להוצאות שוטפ,"1,617,000","1,447,000","170,000","1,242,300",0.00
1812200740,כלים מכשירים וציוד,"100,000","475,000","-375,000","487,000",0.00
1812200742,מרכיב העשרה ס.2,"509,000",,"509,000",,0.00
1812200750,הדברה,"80,000","75,000","5,000","56,200",0.00
1812200751,יום לימודים ארוך,"294,000","280,000","14,000","203,700",0.00
1812200752,"ארועים גנ""י","114,000","59,000","55,000","58,100",0.00
1812200754,השתלמויות,"1,000,000","1,000,000",0,"947,400",0.00
1812200782,תיגמול צהרונים,"450,000","450,000",0,"190,600",0.00
1812200810,השתת בשכר  גננות,"27,773,000","27,600,000","173,000","27,917,000",0.00
1812200823,"הזנה יוח""א","435,000","338,000","97,000","262,100",0.00
1812210110,"שכר סייעות חט""צ","2,650,000","2,422,000","228,000","2,800,100",27.60
1812210120,הבראה וביגוד,"165,000","165,000",0,"181,200",0.00
1812210130,ש. נוספות,"55,000","55,000",0,"79,500",0.00
1812210140,א. רכב,"210,000","210,000",0,"212,100",0.00
1812210300,"סייעות חט""צ-הפרדה","110,000","131,000","-21,000",,1.40
1813200110,משכורות כוללות,,,0,"-1,600",0.00
1813200120,ביגוד והבראה,"2,914,000","2,914,000",0,"3,035,800",0.00
1813200130,שעות נוספות,"169,000","169,000",0,"245,300",0.00
1813200131,ש.נוספות קשיח,"701,000","701,000",0,"874,200",0.00
1813200140,הוצאות רכב,"2,423,000","2,423,000",0,"2,399,100",0.00
1813200210,ע.ניקיון,"3,463,000","3,463,000",0,"3,446,200",26.00
