1813226182,מיסים ועלויות ,43226,"19,696","28,494","32,153"
1813226440,ביטוח מבנה ותכולה ,43226,"10,562","10,700","11,484"
1813226720,סל תלמיד לעולה ,43226,  -   ,100,99
1813226725,אגרת שכפול יסודי ,43226,"1,092",900,891
1813226726,השתת.בתשלומי הורים(חומרים,43226,"6,310","4,500","4,455"
1813226727,אגרת שכפול פר תלמיד ,43226,"3,775","2,500","2,475"
1813226751,רואה חשבון ,43226,"4,838","6,000","6,425"
1813226877,תוספת דפרנציאלית פדגוגית ,43226,"5,897","17,692","16,917"
1813226878,סל תלמיד עיריה ניהול עצמי,43226,"171,123","184,476","183,059"
1313227921,השתתפות בשכר מזכירות ,43227,"-1,818","-12,000","-10,387"
1313227922,העברה מיועדת ,43227,  -   ,-100,-100
1313227923,השתת.בשכר שרתים וניהול ע.,43227,"-246,949","-258,325","-272,847"
1313227926,השתת.בתשלומי הורים(חומרים,43227,"-10,478","-8,400","-8,400"
1313227927,אגרת שכפול פר תלמיד ,43227,"-6,671","-4,800","-4,800"
1813227110,שכר קובע ,43227,"186,473","195,273","288,806"
1813227120,תוספות שאינן בשכר קובע ,43227,"23,281","22,667","66,019"
1813227130,שעות נוספות ,43227,  -   ,  -   ,"7,242"
1813227140,החזר הוצאות ,43227,"8,425","8,633","14,365"
1813227181,הפרשות סוציאליות ,43227,"37,384","37,801","72,568"
1813227182,מיסים ועלויות ,43227,"16,634","17,329","28,958"
1813227440,ביטוח מבנה ותכולה ,43227,"10,562","10,700","11,484"
1813227722,העברה מיועדת ,43227,  -   ,100,99
1813227726,השתת.בתשלומי הורים(חומרים,43227,"10,478","6,400","6,336"
1813227727,אגרת שכפול פר תלמיד ,43227,"6,671","4,800","4,752"
1813227751,רואה חשבון ,43227,"4,838","6,000","6,425"
1813227877,תוספת דפרנציאלית פדגוגית ,43227,"10,395","24,260","27,708"
1813227878,סל תלמיד עיריה ניהול עצמי,43227,"231,060","250,772","268,370"
1313228421,השתת.הורים בהזנה לאומית ,43228,  -   ,  -   ,  -   
1313228921,השתתפות בשכר מזכירות ,43228,"-13,800","-14,258","-29,126"
1313228922,העברה מיועדת ,43228,  -   ,  -   ,-100
1313228923,השתת.בשכר שרתים וניהול ע.,43228,"-634,840","-701,822","-663,952"
1313228925,אגרת שכפול יסודי ,43228,"-3,276","-3,300","-3,300"
1313228926,השתת.בתשלומי הורים(חומרים,43228,"-20,509","-22,000","-22,000"
1313228927,אגרת שכפול פר תלמיד ,43228,"-11,669","-12,500","-12,500"
1813228110,שכר קובע ,43228,"331,188","328,532","406,686"
1813228120,תוספות שאינן בשכר קובע ,43228,"11,139","10,606","24,747"
1813228130,שעות נוספות ,43228,"11,240","14,857","7,201"
1813228140,החזר הוצאות ,43228,"9,551","9,112","12,394"
1813228181,הפרשות סוציאליות ,43228,"74,909","71,274","92,910"
1813228182,מיסים ועלויות ,43228,"27,850","27,893","34,662"
1813228440,ביטוח מבנה ותכולה ,43228,"10,562","10,700","11,484"
1813228722,העברה מיועדת ,43228,  -   ,  -   ,99
1813228725,אגרת שכפול יסודי ,43228,"3,276","3,300","3,267"
1813228726,השתת.בתשלומי הורים(חומרים,43228,"20,509","22,000","21,780"
1813228727,אגרת שכפול פר תלמיד ,43228,"11,669","12,500","12,375"
1813228751,רואה חשבון ,43228,  -   ,"6,000","6,425"
1813228877,תוספת דפרנציאלית פדגוגית ,43228,"18,159","54,478","30,923"
1813228878,סל תלמיד עיריה ניהול עצמי,43228,"505,786","490,620","477,019"
1313229920,סל תלמיד לעולה ,43229,  -   ,  -   ,-100
1313229921,השתתפות בשכר מזכירות ,43229,"-32,339","-37,300","-21,094"
1313229922,העברה מיועדת ,43229,"-1,950",-100,-100
1313229923,השתת.בשכר שרתים וניהול ע.,43229,"-755,056","-809,996","-873,693"
1313229924,השתת.בשכר סייעות כיתתיות ,43229,"-117,620","-120,705","-120,326"
1313229925,אגרת שכפול יסודי ,43229,"-1,661","-1,700","-1,700"
1313229926,השתת.בתשלומי הורים(חומרים,43229,"-29,984","-25,400","-25,400"
1313229927,אגרת שכפול פר תלמיד ,43229,"-16,517","-13,600","-13,600"
1813229110,שכר קובע ,43229,"950,700","1,199,800","1,537,723"
1813229120,תוספות שאינן בשכר קובע ,43229,"152,238","234,627","234,304"
1813229130,שעות נוספות ,43229,"17,778","29,358","17,096"
1813229140,החזר הוצאות ,43229,"44,874","48,502","71,467"
1813229181,הפרשות סוציאליות ,43229,"215,043","282,840","372,680"
1813229182,מיסים ועלויות ,43229,"89,250","116,237","142,360"
1813229440,ביטוח מבנה ותכולה ,43229,"10,562","10,700","11,484"
1813229720,סל תלמיד לעולה ,43229,  -   ,  -   ,99
1813229722,העברה מיועדת ,43229,"1,950",100,99
1813229725,אגרת שכפול יסודי ,43229,"1,661","1,700","1,683"
1813229726,השתת.בתשלומי הורים(חומרים,43229,"29,984","25,400","25,146"
1813229727,אגרת שכפול פר תלמיד ,43229,"16,517","13,600","13,464"
1813229751,רואה חשבון ,43229,"4,838","6,000","6,425"
1813229877,תוספת דפרנציאלית פדגוגית ,43229,"26,955","80,867","79,581"
1813229878,סל תלמיד עיריה-ניהול עצמי,43229,"643,085","665,792","665,660"
1313231790,תרומת מ.מ. רמת חובב ,43231,  -   ,  -   ,  -   
1313231920,סל תלמיד לעולה ,43231,"-1,200",-600,-600
1313231921,השתתפות בשכר מזכירות ,43231,"-8,781","-13,203","-5,625"
1313231922,העברה מיועדת ,43231,  -   ,-100,-100
1313231923,השתת.בשכר שרתים וניהול ע.,43231,"-372,390","-391,393","-436,110"
1313231924,השתת.בשכר סייעות כיתתיות ,43231,  -   ,  -   ,"-108,000"
1313231926,השתת.בתשלומי הורים(חומרים,43231,"-16,164","-12,500","-12,500"
1313231927,אגרת שכפול פר תלמיד ,43231,"-9,545","-7,100","-7,000"
1313231928,סל תלמיד לעולי אתיופיה ,43231,-370,"-1,000","-1,000"
1813231110,שכר קובע ,43231,"247,235","234,526","362,376"
1813231120,תוספות שאינן בשכר קובע ,43231,"22,980","22,586","32,698"
1813231130,שעות נוספות ,43231,"10,087","12,030","9,379"
1813231140,החזר הוצאות ,43231,"6,080","5,561","8,114"
1813231181,הפרשות סוציאליות ,43231,"59,106","58,019","90,056"
1813231182,מיסים ועלויות ,43231,"22,031","21,251","31,904"
1813231440,ביטוח מבנה ותכולה ,43231,"10,562","10,700","11,484"
1813231720,סל תלמיד לעולה ,43231,"1,200",600,594
1813231722,העברה מיועדת ,43231,  -   ,100,99
1813231726,השתת.בתשלומי הורים(חומרים,43231,"16,164","12,500","12,375"
1813231727,אגרת שכפול פר תלמיד ,43231,"9,545","7,100","6,930"
1813231728,סל תלמיד לעולי אתיופיה ,43231,370,"1,000",990
1813231751,רואה חשבון ,43231,"4,838","6,000","6,425"
1813231780,תרומת מ.מ. רמת חובב ,43231,  -   ,  -   ,  -   
1813231877,תוספת דפרנציאלית פדגוגית ,43231,"14,827","44,482","43,936"
1813231878,סל תלמיד עיריה-ניהול עצמי,43231,"341,143","373,150","427,482"
1313232920,סל תלמיד לעולה ,43232,"-2,191","-1,500","-1,500"
1313232921,השתתפות בשכר מזכירות ,43232,"-13,536","-13,203","-23,000"
1313232922,העברה מיועדת ,43232,"-130,350",  -   ,-100
1313232923,השתת.בשכר שרתים וניהול ע.,43232,"-306,959","-331,202","-349,186"
1313232924,השתת.בשכר סייעות כיתתיות ,43232,"-78,413","-80,470","-87,849"
1313232925,אגרת שכפול יסודי ,43232,"-1,108","-1,000","-1,000"
1313232926,השתת.בתשלומי הורים(חומרים,43232,"-10,782","-10,400","-10,400"
1313232927,אגרת שכפול פר תלמיד ,43232,"-5,620","-5,400","-5,400"
1313232928,סל תלמיד לעולי אתיופיה ,43232,"-10,850","-2,400","-2,400"
1313232929,"מנב""ס מזכירים ",43232,"-5,870","-6,000",-100
1313232990,"הסמכה לבי""ס ירוק ",43232,"-10,000",  -   ,-100
1813232110,שכר קובע ,43232,"381,419","380,516","416,514"
1813232120,תוספות שאינן בשכר קובע ,43232,"99,182","102,354","109,994"
1813232130,שעות נוספות ,43232,"5,272","5,725","3,472"
1813232140,החזר הוצאות ,43232,"9,120","9,173","9,753"
1813232181,הפרשות סוציאליות ,43232,"86,429","88,553","96,907"
1813232182,מיסים ועלויות ,43232,"37,668","37,977","41,006"
1813232440,ביטוח מבנה ותכולה ,43232,"10,562","10,700","11,484"
1813232720,סל תלמיד לעולה ,43232,"2,191","1,500","1,485"
1813232722,העברה מיועדת ,43232,"130,350",  -   ,99
1813232725,אגרת שכפול יסודי ,43232,"1,108",100,99
1813232726,השתת.בתשלומי הורים(חומרים,43232,"10,782","10,400","10,296"
1813232727,אגרת שכפול פר תלמיד ,43232,"5,620","5,400","5,346"
1813232728,סל תלמיד לעולי אתיופיה ,43232,"10,850","2,400","2,376"
1813232751,רואה חשבון ,43232,"4,838","6,000","6,425"
1813232780,"הסמכה לבי""ס ירוק ",43232,"10,000",  -   ,  -   
1813232877,תוספת דפרנציאלית פדגוגית ,43232,"9,363","28,089","28,393"
1813232878,סל תלמיד עיריה-ניהול עצמי,43232,"235,197","249,889","252,635"
1313233920,סל תלמיד לעולה ,43233,-626,-650,-650
1313233921,השתתפות בשכר מזכירות ,43233,"-9,067","-8,248","-14,647"
1313233923,השתת.בשכר שרתים וניהול ע.,43233,"-296,001","-337,065","-293,566"
1313233925,אגרת שכפול יסודי ,43233,"-1,638","-3,600","-3,600"
1313233926,השתת.בתשלומי הורים(חומרים,43233,"-9,123","-11,000","-11,000"
1313233927,אגרת שכפול פר תלמיד ,43233,"-5,191","-6,600","-6,600"
1313233929,"מנב""ס מזכירים ",43233,"-4,704","-5,000",-100
1813233110,שכר קובע ,43233,"223,402","213,448","253,741"
1813233120,תוספות שאינן בשכר קובע ,43233,"26,750","22,706","63,415"
1813233130,שעות נוספות ,43233,"8,320","7,919","13,148"
1813233140,החזר הוצאות ,43233,"6,080","5,264","6,818"
1813233181,הפרשות סוציאליות ,43233,"50,016","49,075","76,925"
1813233182,מיסים ועלויות ,43233,"20,183","19,091","26,329"
1813233440,ביטוח מבנה ותכולה ,43233,"10,562","10,700","11,484"
1813233720,סל תלמיד לעולה ,43233,626,650,643
1813233725,אגרת שכפול יסודי ,43233,"1,638","3,600","3,564"
1813233726,השתת.בתשלומי הורים(חומרים,43233,"9,123","12,000","11,880"
1813233727,אגרת שכפול פר תלמיד ,43233,"5,191","6,600","6,534"
1813233751,רואה חשבון ,43233,"4,838","6,000","6,425"
1813233877,תוספת דפרנציאלית פדגוגית ,43233,"7,897","23,691","24,342"
1813233878,סל תלמיד עיריה-ניהול עצמי,43233,"238,556","219,255","216,138"
1313234921,השתתפות בשכר מזכירות ,43234,  -   ,  -   ,"-13,916"
1313234922,העברה מיועדת ,43234,  -   ,  -   ,-100
1313234923,השתת.בשכר שרתים וניהול ע.,43234,"-496,989","-542,191","-542,713"
1313234926,השתת.בתשלומי הורים(חומרים,43234,"-17,983","-18,000","-18,000"
1313234927,אגרת שכפול פר תלמיד ,43234,"-10,210","-10,000","-10,000"
1813234110,שכר קובע ,43234,"377,659","363,891","406,165"
1813234120,תוספות שאינן בשכר קובע ,43234,"58,378","54,478","103,373"
1813234130,שעות נוספות ,43234,56,  -   ,128
1813234140,החזר הוצאות ,43234,"7,877","7,209","10,927"
1813234181,הפרשות סוציאליות ,43234,"78,921","76,398","100,410"
1813234182,מיסים ועלויות ,43234,"31,101","28,248","39,464"
1813234440,ביטוח מבנה ותכולה ,43234,"10,562","10,700","11,484"
1813234722,העברה מיועדת ,43234,  -   ,  -   ,99
1813234726,השתת.בתשלומי הורים(חומרים,43234,"17,983","20,000","17,820"
1813234727,אגרת שכפול פר תלמיד ,43234,"10,210","10,000","9,900"
1813234751,רואה חשבון ,43234,"4,838","6,000","6,425"
1813234877,תוספת דפרנציאלית פדגוגית ,43234,"15,860","47,581","47,104"
1813234878,סל תלמיד עיריה-ניהול עצמי,43234,"394,842","405,450","414,018"
1313235921,השתתפות בשכר מזכירות ,43235,"-13,171","-19,000",-100
1313235922,העברה מיועדת ,43235,  -   ,-100,-100
1313235923,השתת.בשכר שרתים וניהול ע.,43235,"-534,035","-551,395","-640,804"
1313235926,השתת.בתשלומי הורים(חומרים,43235,"-22,745","-18,500","-18,500"
1313235927,אגרת שכפול פר תלמיד ,43235,"-13,213","-10,500","-10,500"
1813235110,שכר קובע ,43235,"294,788","400,783","396,556"
1813235120,תוספות שאינן בשכר קובע ,43235,"67,461","91,735","97,654"
1813235130,שעות נוספות ,43235,"1,737",655,"3,447"
1813235140,החזר הוצאות ,43235,"8,028","11,341","12,048"
1813235181,הפרשות סוציאליות ,43235,"68,173","96,118","96,287"
1813235182,מיסים ועלויות ,43235,"28,487","38,878","38,887"
1813235440,ביטוח מבנה ותכולה ,43235,"10,562","10,700","11,484"
1813235722,העברה מיועדת ,43235,  -   ,100,99
1813235726,השתת.בתשלומי הורים(חומרים,43235,"22,745","18,500","18,315"
1813235727,אגרת שכפול פר תלמיד ,43235,"13,213","10,500","10,395"
1813235751,רואה חשבון ,43235,"4,838","6,000","6,425"
1813235877,תוספת דפרנציאלית פדגוגית ,43235,"20,525","61,575","60,849"
1813235878,סל תלמיד עיריה-ניהול עצמי,43235,"489,428","514,578","551,540"
1313236920,סל תלמיד לעולה ,43236,  -   ,-650,-650
1313236921,השתתפות בשכר מזכירות ,43236,"-15,170","-19,805","-16,708"
1313236922,העברה מיועדת ,43236,  -   ,-100,-100
1313236923,השתת.בשכר שרתים וניהול ע.,43236,"-374,033","-392,457","-419,292"
1313236924,השתת.בשכר סייעות כיתתיות ,43236,"-39,207","-40,235","-40,108"
1313236925,אגרת שכפול יסודי ,43236,-554,-500,-500
1313236926,השתת.בתשלומי הורים(חומרים,43236,"-14,799","-13,000","-13,000"
1313236927,אגרת שכפול פר תלמיד ,43236,"-8,344","-7,100","-7,100"
1813236110,שכר קובע ,43236,"228,489","287,708","361,473"
1813236120,תוספות שאינן בשכר קובע ,43236,"51,115","85,061","90,138"
1813236130,שעות נוספות ,43236,393,302,250
1813236140,החזר הוצאות ,43236,"11,696","15,248","16,652"
1813236181,הפרשות סוציאליות ,43236,"58,379","77,359","99,215"
1813236182,מיסים ועלויות ,43236,"22,328","29,860","35,494"
1813236440,ביטוח מבנה ותכולה ,43236,"10,562","10,700","11,484"
1813236720,סל תלמיד לעולה ,43236,  -   ,650,643
1813236725,אגרת שכפול יסודי ,43236,554,100,99
1813236726,השתת.בתשלומי הורים(חומרים,43236,"14,799","13,000","12,870"
1813236727,אגרת שכפול פר תלמיד ,43236,"8,344","7,100","7,029"
1813236751,רואה חשבון ,43236,"4,838","6,000","6,425"
1813236877,תוספת דפרנציאלית פדגוגית ,43236,"13,394","40,183","39,679"
1813236878,סל תלמיד עיריה-ניהול עצמי,43236,"336,502","343,400","341,649"
1313237920,סל תלמיד לעולה ,43237,"-1,252",  -   ,-100
1313237921,השתתפות בשכר מזכירות ,43237,"-13,171","-19,805","-1,000"
1313237923,השתת.בשכר שרתים וניהול ע.,43237,"-452,811","-486,009","-537,282"
1313237926,השתת.בתשלומי הורים(חומרים,43237,"-18,082","-18,000","-18,000"
1313237927,אגרת שכפול פר תלמיד ,43237,"-11,347","-10,000","-10,000"
1313237928,סל תלמיד לעולה אתיופיה ,43237,  -   ,"-1,000","-1,000"
1813237110,שכר קובע ,43237,"330,812","449,111","654,608"
1813237120,תוספות שאינן בשכר קובע ,43237,"42,752","72,761","64,476"
1813237130,שעות נוספות ,43237,  -   ,  -   ,930
1813237140,החזר הוצאות ,43237,"12,854","12,306","34,787"
1813237181,הפרשות סוציאליות ,43237,"79,248","109,214","170,665"
1813237182,מיסים ועלויות ,43237,"29,726","41,266","57,523"
1813237440,ביטוח מבנה ותכולה ,43237,"10,562","10,700","11,484"
1813237720,סל תלמיד לעולה ,43237,"1,252",  -   ,99
1813237726,השתת.בתשלומי הורים(חומרים,43237,"18,082","18,000","17,820"
1813237727,אגרת שכפול פר תלמיד ,43237,"11,347","10,000","9,900"
1813237728,סל תלמיד לעולה אתיופיה ,43237,  -   ,"1,000",990
1813237751,רואה חשבון ,43237,"4,838","6,000","6,425"
1813237877,תוספת דפרנציאלית פדגוגית ,43237,"17,692","53,078","51,357"
1813237878,סל תלמיד עיריה-ניהול עצמי,43237,"428,232","437,119","453,135"
1313239921,השתתפות בשכר מזכירות ,43239,"-13,171","-19,805","-1,000"
1313239923,השתת.בשכר שרתים וניהול ע.,43239,"-659,490","-713,842","-752,131"
1313239926,השתת.בתשלומי הורים(חומרים,43239,"-23,261","-24,000","-24,000"
1313239927,אגרת שכפול פר תלמיד ,43239,"-15,487","-13,300","-13,300"
1313239928,סל תלמיד לעולי אתיופיה ,43239,-740,  -   ,"-1,000"
1813239110,שכר קובע ,43239,"324,543","303,714","553,351"
1813239120,תוספות שאינן בשכר קובע ,43239,"55,444","66,147","93,469"
1813239130,שעות נוספות ,43239,225,  -   ,316
1813239140,החזר הוצאות ,43239,"6,384","5,466","15,983"
1813239181,הפרשות סוציאליות ,43239,"61,706","58,898","121,666"
1813239182,מיסים ועלויות ,43239,"29,351","28,501","50,252"
1813239440,ביטוח מבנה ותכולה ,43239,"10,562","10,700","11,484"
1813239726,השתת.בתשלומי הורים(חומרים,43239,"23,261","24,000","23,760"
1813239727,אגרת שכפול פר תלמיד ,43239,"15,487","13,300","13,167"
1813239728,סל תלמיד לעולי אתיופיה ,43239,740,  -   ,990
1813239751,רואה חשבון ,43239,"4,838","6,000","6,425"
1813239877,תוספת דפרנציאלית פדגוגית ,43239,"24,090","72,271","71,339"
1813239878,סל תלמיד עיריה-ניהול עצמי,43239,"581,670","595,752","593,873"
1313241920,סל תלמיד לעולה ,43241,"-1,148",-500,-500
1313241921,השתתפות בשכר מזכירות ,43241,"-35,216","-35,913","-44,472"
1313241923,השתת.בשכר שרתים וניהול ע.,43241,"-340,108","-384,256","-379,920"
1313241924,השתת.בשכר סייעות כיתתיות ,43241,"-196,033","-195,000","-200,544"
1313241925,אגרת שכפול יסודי ,43241,"-4,217","-4,400","-4,400"
1313241926,השתת.בתשלומי הורים(חומרים,43241,"-9,991","-10,500","-10,500"
1313241927,"אגרת שכפול""פר תלמיד"" ",43241,"-3,925","-5,400","-5,400"
1813241110,שכר קובע ,43241,"752,386","727,325","723,540"
1813241120,תוספות שאינן בשכר קובע ,43241,"223,930","245,392","263,692"
1813241130,שעות נוספות ,43241,"37,887","44,971","20,390"
1813241140,החזר הוצאות ,43241,"19,152","18,219","22,071"
1813241181,הפרשות סוציאליות ,43241,"172,026","175,338","183,915"
1813241182,מיסים ועלויות ,43241,"78,609","78,948","79,116"
1813241440,ביטוח מבנה ותכולה ,43241,"10,562","10,700","11,484"
1813241720,סל תלמיד לעולה ,43241,"1,148",  -   ,495
1813241725,אגרת שכפול יסודי ,43241,"4,217","4,400","4,356"
1813241726,השתת.בתשלומי הורים(חומרים,43241,"9,991","10,500","10,395"
1813241727,"אגרת שכפול ""פר תלמיד"" ",43241,"3,925","5,400","5,346"
1813241751,רואה חשבון ,43241,"5,664","6,000","6,425"
1813241877,תוספת דפרנציאלית פדגוגית ,43241,"8,730","26,190","26,611"
1813241878,סל תלמיד עיריה-ניהול עצמי,43241,"247,773","247,245","249,390"
1313242920,סל תלמיד לעולה ,43242,"-1,878","-1,200","-1,200"
1313242921,השתתפות בשכר מזכירות ,43242,"-19,168","-19,805","-21,524"
1313242923,השתת.בשכר שרתים וניהול ע.,43242,"-388,505","-420,286","-448,947"
1313242924,סייעות כיתתיות ,43242,"-117,620","-120,705","-127,958"
1313242925,אגרת שכפול יסודי ,43242,"-1,661","-1,700","-1,700"
1313242926,השתת.בתשלומי הורים(חומרים,43242,"-13,346","-13,500","-13,500"
1313242927,"אגרת שכפול ""פר תלמיד"" ",43242,"-6,778","-6,700","-6,700"
1813242110,שכר קובע ,43242,"582,745","756,933","687,242"
1813242120,תוספות שאינן בשכר קובע ,43242,"78,476","106,695","107,746"
1813242130,שעות נוספות ,43242,"12,474","21,216","11,438"
1813242140,החזר הוצאות ,43242,"27,460","33,476","34,899"
1813242181,הפרשות סוציאליות ,43242,"142,618","185,818","173,975"
1813242182,מיסים ועלויות ,43242,"53,580","70,512","64,530"
1813242440,ביטוח מבנה ותכולה ,43242,"10,562","10,700","11,484"
1813242720,סל תלמיד לעולה ,43242,"1,878","1,200","1,188"
1813242725,אגרת שיכפול יסודי ,43242,"1,661","1,700","1,683"
1813242726,השתת.בתשלומי הורים(חומרים,43242,"13,346","13,500","13,365"
1813242727,"אגרת שכפול ""פר תלמיד"" ",43242,"6,778","6,700","6,633"
1813242751,רואה חשבון ,43242,"5,664","6,000","6,425"
1813242877,תוספת דפרנציאלית פדגוגית ,43242,"11,895","35,686","35,224"
1813242878,סל תלמיד עיריה ניהול עצמי,43242,"298,616","311,220","355,954"
1313246920,סל תלמיד לעולה ,43246,-498,-600,-600
1313246921,השתתפות בשכר מזכירות ,43246,"-13,171","-19,805","-16,370"
1313246923,השתת.בשכר שרתים וניהול ע.,43246,"-590,343","-637,613","-680,043"
1313246926,השתת.בתשלומי הורים(חומרים,43246,"-24,189","-22,000","-22,000"
1313246927,"אגרת שכפול ""פר תלמיד"" ",43246,"-14,393","-12,000","-12,000"
1813246110,שכר קובע ,43246,"467,121","487,839","929,699"
1813246120,תוספות שאינן בשכר קובע ,43246,"38,606","43,037","84,029"
1813246130,שעות נוספות ,43246,"5,546","7,639","6,066"
1813246140,החזר הוצאות ,43246,"26,482","27,884","63,753"
1813246181,הפרשות סוציאליות ,43246,"101,385","106,640","230,044"
1813246182,מיסים ועלויות ,43246,"41,168","43,589","82,607"
1813246440,ביטוח מבנה ותכולה ,43246,"10,562","10,700","11,484"
1813246720,סל תלמיד לעולה ,43246,498,600,594
1813246726,השתת.בתשלומי הורים(חומרים,43246,"24,189","22,000","21,780"
1813246727,"אגרת שכפול ""פר תלמיד"" ",43246,"14,393","12,000","11,880"
1813246751,רואה חשבון ,43246,"5,664","6,000","6,425"
1813246877,תוספת דפרנציאלית פדגוגית ,43246,"22,224","66,673","64,021"
1813246878,סל תלמיד עיריה ניהול עצמי,43246,"512,723","537,096","554,843"
1313247920,סל תלמיד לעולה ,43247,"-1,124",-600,-600
1313247921,השתתפות בשכר מזכירות ,43247,"-19,925","-19,805","-30,610"
1313247923,השתת.בשכר שרתים וניהול ע.,43247,"-312,584","-337,004","-349,877"
1313247924,סייעות כיתתיות ,43247,"-117,620","-120,705","-120,376"
1313247925,אגרות שכפול יסודי ,43247,"-1,661","-1,700","-1,700"
1313247926,השתת.בתשלומי הורים(חומרים,43247,"-10,518","-11,300","-11,300"
1313247927,"אגרת שכפול ""פר תלמיד"" ",43247,"-5,169","-5,000","-5,000"
1313247928,סל תלמיד לעולה אתיופיה ,43247,"-4,070",  -   ,"-4,400"
1813247110,שכר קבוע ,43247,"503,600","515,339","571,408"
1813247120,תוספות שאינן בשכר קובע ,43247,"154,299","174,340","174,569"
1813247130,שעות נוספות ,43247,"10,174","12,024","9,581"
1813247140,החזר הוצאות ,43247,"13,560","14,016","16,188"
1813247181,הפרשות סוציאליות ,43247,"122,306","130,952","145,939"
1813247182,מיסים ועלויות ,43247,"51,872","54,587","59,022"
1813247440,ביטוח מבנה ותכולה ,43247,"10,562","10,700","11,484"
1813247720,סל תלמיד לעולה ,43247,"1,124",600,594
1813247725,אגרת שכפול יסודי ,43247,"1,661","1,700","1,683"
1813247726,השתת.בתשלומי הורים(חומרים,43247,"10,518","11,300","11,187"
1813247727,"אגרת שכפול ""פר תלמיד"" ",43247,"5,169","5,000","4,950"
1813247728,סל תלמיד לעולה אתיופיה ,43247,"4,070",  -   ,"4,356"
1813247751,רואה חשבון ,43247,"5,664","6,000","6,425"
1813247877,תוספת דפרנציאלית פדגוגית ,43247,"9,363","28,089","28,393"
1813247878,סל תלמיד עיריה ניהול עצמי,43247,"237,477","249,889","251,760"
1313248921,השתתפות בשכר מזכירות ,43248,"-5,855","-8,300","-1,000"
1313248923,השתת.בשכר שרתים וניהול ע.,43248,"-229,287","-245,831","-267,711"
1313248926,השתת.בתשלומי הורים(חומרים,43248,"-9,086","-8,100","-8,100"
1313248927,"אגרת שכפול ""פר תלמיד"" ",43248,"-5,298","-4,600","-4,600"
1313248928,סל תלמיד לעולה אתיופיה ,43248,"-8,080","-19,000","-8,000"
1313248929,"מנב""ס מזכירים ",43248,"-4,892","-5,000",-100
1813248110,שכר קובע ,43248,"249,504","389,624","634,467"
1813248120,תוספות שאינן בשכר קובע ,43248,"50,330","83,020","96,565"
1813248130,שעות נוספות ,43248,555,"1,760",860
1813248140,החזר הוצאות ,43248,"6,394","9,646","18,552"
1813248181,הפרשות סוציאליות ,43248,"51,954","82,240","146,912"
1813248182,מיסים ועלויות ,43248,"23,418","37,161","57,135"
1813248440,ביטוח מבנה ותכולה ,43248,"10,562","10,700","11,484"
1813248726,השתת.בתשלומי הורים(חומרים,43248,"9,086","8,100","8,019"
1813248727,"אגרת שכפול ""פר תלמיד"" ",43248,"5,298","4,600","4,554"
1813248728,סל תלמיד לעולה אתיופיה ,43248,"8,080","19,000","7,920"
1813248751,רואה חשבון ,43248,"4,838","6,000","6,425"
1813248877,תוספת דפרנציאלית פדגוגית ,43248,"8,263","24,790","24,437"
1813248878,סל תלמיד עיריה ניהול עצמי,43248,"206,666","219,867","244,624"
1313249921,השתתפות בשכר מזכירות ,43249,  -   ,  -   ,"-1,100"
1313249923,השתת.בשכר שרתים וניהול ע.,43249,"-570,994","-633,472","-565,562"
1313249926,השתת.בתשלומי הורים(חומרים,43249,"-19,642","-21,500","-21,500"
1313249927,"אגרת שכפול ""פר תלמיד"" ",43249,"-11,411","-11,800","-11,800"
1313249928,סל תלמיד לעולה אתיופיה ,43249,"-38,767","-30,000","-30,000"
1813249110,שכר קבוע ,43249,"265,359","347,683","328,452"
1813249120,תוספות שאינן בשכר קובע ,43249,"70,908","115,506","98,838"
1813249130,שעות נוספות ,43249,"1,443",  -   ,"2,658"
1813249140,החזר הוצאות ,43249,"11,175","11,223","15,439"
1813249181,הפרשות סוציאליות ,43249,"54,809","77,924","84,205"
1813249182,מיסים ועלויות ,43249,"26,552","36,230","33,861"
1813249440,ביטוח מבנה ותכולה ,43249,"10,562","10,700","11,484"
1813249726,השתת.בתשלומי הורים(חומרים,43249,"19,642","21,500","21,285"
1813249727,"אגרת שיכפול ""פר תלמיד"" ",43249,"11,411","11,800","11,682"
1813249728,סל תלמיד לעולה אתיופיה ,43249,"38,767","30,000","29,700"
1813249751,רואה חשבון ,43249,"4,838","6,000","6,425"
1813249877,תוספת דפרנציאלית פדגוגית ,43249,"17,360","52,079","51,654"
1813249878,סל תלמיד עיריה ניהול עצמי,43249,"448,274","437,958","351,747"
1313251421,השתת.הורים בהזנה לאומית ,43251,  -   ,  -   ,  -   
1313251921,השתתפות בשכר מזכירות ,43251,"-30,049","-26,935","-26,937"
1313251922,העברה מיועדת ,43251,  -   ,  -   ,-100
1313251923,השתת.בשכר שרתים וניהול ע.,43251,"-179,651","-202,163","-189,932"
1313251924,סייעות כיתתיות ,43251,"-131,593","-150,882","-90,730"
1313251925,אגרת שיכפול יסודי ,43251,"-2,564","-3,300","-3,300"
1313251926,השתת.בתשלומי הורים(חומרים,43251,"-4,147","-5,500","-5,500"
1313251927,"אגרת שכפול ""פר תלמיד"" ",43251,"-1,973","-2,400","-2,400"
1313251928,סל תלמיד לעולה אתיופיה ,43251,"-15,777","-24,600","-24,600"
1313251990,"מ.הגנת הסביבה-בי""ס ירוק ",43251,"-10,000",  -   ,-100
1813251110,שכר קובע ,43251,"314,011","338,965","232,247"
