696000,תחזוקה בא.ת. עטרות,17420-477-7
800000,טיפול בשפפים,17420-478-4
360,טלפונים,17420-540-0
1882181,מוסך ותחבורה - העמסה,17420-710-3
3006218,"חומרים, ציוד וכלי עבודה",17420-720-6
,אגן העיר העתיקה-תחזוקה,17420-721-3
5900000,החזקת מערכות ניקוז,17420-736-1
995897,ניקיון גרפיטי ולוחות מודעות,17420-749-5
200000,טיפול בעודפי עפר,17420-760-8
100000,גגות ומרזבים בשוק מחנה יהודה,17420-762-2
50000,תיקון כלים מכאניים־אחזקה,17420-780-4
3657100,עבודות תחזוקה ברחבי העיר,17420-781-1
700000,דגלול ברחבי העיר,17420-784-2
731510,ניכוש עשבייה,17420-786-6
600000,העלאת רמת התחזוקה במרכז העיר,17420-787-3
722000,החזקת גשר קלטרווה,17420-788-0
475000,אחזקת תוואי הרכבת,17420-790-7
221400,ביצוע עבודות לגורמים משלמים,17420-951-4
80000,שיקום כבישים,17420-952-1
305000,טיפול בעודפי עפר,17420-955-2
,אגן העיר העתיקה-תחזוקה,17420-957-6
,תגבור פעולות,17420-959-0
1443546,משכורת ושכר משולבים,17430-111-1
3356872,תוספות,17430-112-8
246231,החזר הוצאות,17430-113-5
1080004,הפרשות סוציאליות,17430-116-6
496933,מסים והיטלים על השכר,17430-117-3
630724,החזקת רכב,17430-118-0
623722,שעות נוספות,17430-119-7
10871,בגדי עבודה,17430-215-0
150000,מפקח בקרה לשילוט במזרח העיר,17430-216-7
59202,כלי רכב בליסינג תפעולי,17430-424-8
276894,מוסך ותחבורה - העמסה,17430-710-0
1540360,חומרים - בטיחות בדרכים,17430-720-3
,אגן העיר העתיקה-בטיחות בדרכים,17430-721-0
1126700,עבודה קבלנית - בטיחות בדרכים,17430-750-2
,סימון כבישים,17430-780-1
50000,עבודות בטיחות באתרי עבודה,17430-951-1
,אגן העיר העתיקה-בטיחות בדרכים,17430-956-6
1797120,משכורת ושכר משולבים,17440-111-8
2124784,תוספות,17440-112-5
244485,החזר הוצאות,17440-113-2
976104,הפרשות סוציאליות,17440-116-3
416051,מסים והיטלים על השכר,17440-117-0
620525,החזקת רכב,17440-118-7
555195,שעות נוספות,17440-119-4
9306,בגדי עבודה,17440-215-7
118404,כלי רכב בליסינג תפעולי,17440-424-5
25835901,זרם חשמל לתאורת רחובות,17440-430-0
461129,מוסך ותחבורה - העמסה,17440-710-7
1506000,חומרים וציוד עזר לעבודה,17440-720-0
1000000,תאורה חגיגית,17440-740-6
300000,תאורה דקורטיבית,17440-745-1
765000,עבודה קבלנית-רשת המאור,17440-750-9
7586978,החזקת תאורה באמצעות קבלנים,17440-752-3
1103004,מערכת פיקוד ובקרה אלחוטית,17440-754-7
10973673,משכורת ושכר משולבים,17460-111-2
16636449,תוספות,17460-112-9
1713696,החזר הוצאות,17460-113-6
5661489,הפרשות סוציאליות,17460-116-7
2546711,מסים והיטלים על השכר,17460-117-4
1557881,החזקת רכב,17460-118-1
2340971,שעות נוספות,17460-119-8
140207,בגדי עבודה,17460-215-1
144834,שכר דירה,17460-410-8
118404,כלי רכב בליסינג תפעולי,17460-424-9
110400,חשמל,17460-430-4
12036000,מים להשקיה,17460-431-1
3991250,שדרוג הסביבה הקרובה לבית,17460-477-5
500000,תגבור ניקיון בגנים,17460-520-2
73440,טלפונים,17460-540-8
14000,פרסומים,17460-630-6
2257790,מוסך ותחבורה - העמסה,17460-710-1
2214000,חומרים וכלי עבודה,17460-720-4
,אגן העיר העתיקה-גננות,17460-722-8
200000,מערכת השקיה,17460-725-9
1172816,החזקת מערכת השקיה ממוחשבת,17460-726-6
380736,הפעלת מרכז בקרת השקיה,17460-727-3
197318,החזר שכר עבודה - גן הוורדים,17460-730-7
397400,החזקת טיילת גולדמן,17460-732-1
500000,הגן הבוטני,17460-733-8
1800000,אחזקת פארק עמק הצבאים,17460-734-5
80000,התקנת מונים בגנים ציבוריים,17460-740-0
50000,התקנת מעקות בטיחות בגנים,17460-741-7
1197544,פרחים עונתיים,17460-758-9
200000,"החזקת מכונות, ציוד וכלי עבודה",17460-780-2
24157194,תחזוקת גנים באמצעות קבלנים,17460-781-9
130000,תחזוקת אנדרטאות ולוחות זיכרון,17460-782-6
373000,תיקון ליקויים במתקני משחקים,17460-783-3
,החזקת מתקן שעשועים בגן סאקר,17460-784-0
1762152,תחזוקת מתקני משחקים,17460-786-4
1558200,החזקת מערכות הצללה בגנים,17460-787-1
,פיקוח על שטחי אחזקה,17460-788-8
1172064,החזקת טיילת שרובר,17460-792-9
,ריהוט גן,17460-793-6
1198157,תחזוקת מזרקות ברחבי העיר,17460-794-3
1700000,החזקת פארקים מטרופולינים,17460-795-0
,העסקת נערים,17460-796-7
170000,רכישת ציוד,17460-930-9
37300,עבודות גננות,17460-953-6
,אגן העיר העתיקה-גננות,17460-954-3
,תגבור פעולות,17460-959-8
1273123,משכורת ושכר משולבים,17470-111-9
885842,תוספות,17470-112-6
171275,החזר הוצאות,17470-113-3
661115,הפרשות סוציאליות,17470-116-4
249412,מסים והיטלים על השכר,17470-117-1
260400,החזקת רכב,17470-118-8
496619,שעות נוספות,17470-119-5
230000,קניית שירותי כ״א,17470-216-5
159435,שכר דירה,17470-410-5
177606,כלי רכב בליסינג תפעולי,17470-424-6
40140,תקשורת סלולרית,17470-448-0
,הפעלת מינהלת מהנה יהודה,17470-450-7
16909,כיבודים,17470-610-7
50000,הוצאות ארגוניות ושונות,17470-682-2
368500,ניקיון ותחזוקת-מבני הרובעים,17470-749-0
194176,מחשוב עירוני - העמסה,17470-755-5
190000,פעולות ומבצעים משולבים ברובעים,17470-781-6
40000,רכישת ציוד,17470-930-6
,תגבור פעולות,17470-959-5
1241501,משכורת ושכר משולבים,17480-111-6
1405830,תוספות,17480-112-3
218690,החזר הוצאות,17480-113-0
634963,הפרשות סוציאליות,17480-116-1
271371,מסים והיטלים על השכר,17480-117-8
165621,החזקת רכב,17480-118-5
334991,שעות נוספות,17480-119-2
18960,קניית שירותי כ״א,17480-210-0
59202,כלי רכב בליסינג תפעולי,17480-424-3
24781,תקשורת סלולרית,17480-448-7
1177,רכש ואספקה - העמסה,17480-490-6
123445,טלפונים - העמסה,17480-541-9
19068,כיבודים,17480-610-4
36219,הוצאות ארגוניות ושונות,17480-682-9
388353,מחשוב עירוני - העמסה,17480-755-2
490000,שיפוץ נכסים,17610-422-6
400000,הוצאות עודפות,17610-532-0
3120000,מכסות ניקוז,17610-533-7
1000000,המרת משרות לקניית שירות,17610-750-4
2210000,החזר פקדונות מים,17610-761-4
,פנסיית עוכדי חכרת הגיחון,17610-780-3
6992107,תכיעות והוצאות שונות,17610-781-0
2000000,תגכור פעולות ושונות,17610-782-7
2053856,מרכז השלטון המקומי - דמי חכר,17610-813-4
1000000,הרשות לפיתוח ירושלים,17610-823-7
155000,כית הדין למשמעת,17610-921-4
10500000,השתתפות כתקצים הככאות הארצית,17610-922-1
470000,רכישת ציוד,17610-930-0
8400000,תגכור פעולות,17610-957-5
7000000,קידום יעדים עירוניים,17610-959-9
355000000,הנחות מארנונה,17619-783-5
315000000,הנחות מארנונה למוסדות פטורים,17619-784-2
961626,משכורת ושכר משולבים,17701-111-8
243716,תוספות,17701-112-5
84001,החזר הוצאות,17701-113-2
420139,הפרשות סוציאליות,17701-116-3
129110,מסים והיטלים על השכר,17701-117-0
130221,החזקת רכב,17701-118-7
36672,שעות נוספות,17701-119-4
10376,תקשורת סלולרית,17701-448-9
18000,מכשירי כתיבה וציוד משרדי,17701-460-9
5000,עיתונות וספרות,17701-480-5
6700,כיבודים,17701-610-6
20000,הוצאות ארגוניות ושונות,17701-682-1
300000,שירותי ניהול ידע,17701-795-6
480000,פעולות חדשנות,17701-796-3
,כנסים,17701-797-0
200000,"פיתוח עסקי - ""עדן""",17701-952-5
650000,קידום יעד עירוני - פיתוח כלכלי,17701-959-4
742596,משכורת ושכר משולבים,17710-111-6
358479,תוספות,17710-112-3
75759,החזר הוצאות,17710-113-0
294094,הפרשות סוציאליות,17710-116-1
105641,מסים והיטלים על השכר,17710-117-8
75811,החזקת רכב,17710-118-5
72527,שעות נוספות,17710-119-2
1026000,קניית שירותי מנהלות עסקים,17710-200-7
36092,בגדי עבודה,17710-215-5
,כלי רכב בליסינג תפעולי,17710-424-3
49421,תקשורת סלולרית,17710-448-7
20000,כיבוס מדים,17710-451-1
105400,מכשירי כתיבה והדפסות,17710-460-7
26300,תיקי ארכיב,17710-465-2
37920,העסקת בנות שירות,17710-466-9
43500,החזקת מכונות משרד וצילום,17710-470-0
10190,עיתונות וספרות,17710-480-3
2747,רכש ואספקה - העמסה,17710-490-6
8000,נסיעות,17710-510-3
135125,דואר,17710-545-7
15660,כיבודים,17710-610-4
14000,פרסומים,17710-630-0
14000,כנסים מקצועיים למקבלי שירות,17710-685-0
9200,הפעלת מודל מצוינות,17710-688-1
630886,מחשוב עירוני - העמסה,17710-755-2
105000,קידום שילוט ופרסום חוצות,17710-791-6
53000,בדיקות כלכליות לרוכלים,17710-792-3
296000,הפעלת מנהלות עסקים־פעולות,17710-797-8
20000,רכישת ציוד וכלי עבודה,17710-930-3
685648,משכורת ושכר משולבים,17720-111-3
917010,תוספות,17720-112-0
93953,החזר הוצאות,17720-113-7
409689,הפרשות סוציאליות,17720-116-8
186354,מסים והיטלים על השכר,17720-117-5
344333,החזקת רכב,17720-118-2
190521,שעות נוספות,17720-119-9
118404,כלי רכב בליסינג תפעולי,17720-424-0
2700,מידע ושאילתות,17720-570-8
25000,שליחויות לגורמים המאשרים,17720-712-6
1927599,סקר שילוט,17720-740-1
190000,יועץ נגישות,17720-791-3
80000,בדיקת בטיחות לשלטי חוצות,17720-794-4
350000,תגבור בחינת תיקי רישוי,17720-795-1
313420,משכורת ושכר משולבים,17730-111-0
367547,תוספות,17730-112-7
33247,החזר הוצאות,17730-113-4
163127,הפרשות סוציאליות,17730-116-5
68699,מסים והיטלים על השכר,17730-117-2
108060,החזקת רכב,17730-118-9
74913,שעות נוספות,17730-119-6
715941,משכורת ושכר משולבים,17740-111-7
955224,תוספות,17740-112-4
123659,החזר הוצאות,17740-113-1
453768,הפרשות סוציאליות,17740-116-2
188070,מסים והיטלים על השכר,17740-117-9
373631,החזקת רכב,17740-118-6
271125,שעות נוספות,17740-119-3
2613187,משכורת ושכר משולבים,17815-111-4
4186078,תוספות,17815-112-1
391859,החזר הוצאות,17815-113-8
1951442,הפרשות סוציאליות,17815-116-9
777154,מסים והיטלים על השכר,17815-117-6
773383,החזקת רכב,17815-118-3
2163985,שעות נוספות,17815-119-0
399370,בגדי עבודה,17815-215-3
111942,קריית העירייה - העמסה,17815-400-7
667392,שכר דירה,17815-410-0
30000,"תיקונים, שיפוצים ותחזוקה",17815-420-3
262600,חשמל ומים,17815-430-6
196354,החזקה ותיקון מסופונים,17815-432-0
217262,תקשורת סלולרית,17815-448-5
157905,כיבוס מדים,17815-451-9
150000,מכשירי כתיבה והדפסות,17815-460-5
18441,רכש ואספקה - העמסה,17815-490-4
8000,נסיעות,17815-510-1
74160,טלפונים,17815-540-0
6910,טלפונים - העמסה,17815-541-7
12829,דואר - העמסה,17815-545-5
37899,כיבודים,17815-610-2
58157,מים לשתייה לפקחים,17815-620-5
20000,פרסומים,17815-630-8
4000,נסחי רישום מהטאבו,17815-685-8
170430,פינוי ואחסון כלי רכב נטושים,17815-686-5
17700,הפעלת מודל מצוינות,17815-688-9
758240,מוסך ותחבורה - העמסה,17815-710-3
,גרירת רכבים,17815-753-6
1123109,מחשוב עירוני - העמסה,17815-755-0
28000,רכישת ציוד,17815-930-1
10000,ביצוע עבודות לגורמים משלמים,17815-951-4
3259379,משכורת ושכר משולבים,17818-111-1
5068702,תוספות,17818-112-8
607451,החזר הוצאות,17818-113-5
3017253,הפרשות סוציאליות,17818-116-6
1257287,מסים והיטלים על השכר,17818-117-3
4735074,החזקת רכב,17818-118-0
2444865,שעות נוספות,17818-119-7
1020703,משכורת ושכר משולבים,17820-111-6
1172871,תוספות,17820-112-3
138603,החזר הוצאות,17820-113-0
397102,הפרשות סוציאליות,17820-116-1
175954,מסים והיטלים על השכר,17820-117-8
274,החזקת רכב,17820-118-5
12969,שעות נוספות,17820-119-2
250000,"חשמל, מים וניקיון",17820-430-8
108792,כיבוס מדים,17820-451-1
86909,ציוד וכלי עבודה,17820-460-7
14191,כיבודים,17820-610-4
27960,מים לשתייה,17820-620-7
70000,הוצאות ארגוניות ושונות,17820-682-9
898158,משכורת ושכר משולבים,17835-111-8
413631,תוספות,17835-112-5
79133,החזר הוצאות,17835-113-2
285380,הפרשות סוציאליות,17835-116-3
133984,מסים והיטלים על השכר,17835-117-0
190426,החזקת רכב,17835-118-7
118136,שעות נוספות,17835-119-4
27263,בגדי עבודה,17835-215-7
731871,קריית העירייה - העמסה,17835-400-1
59202,כלי רכב בליסינג תפעולי,17835-424-5
7467017,ביטוח - העמסה,17835-440-3
240660,תקשורת סלולרית,17835-448-9
15349,כיבוס מדים,17835-451-3
35000,ציוד משרדי והדפסות,17835-460-9
70000,החזקת מכונות צילום,17835-470-2
,מדריך לעובד,17835-471-9
3620,עיתונות וספרות,17835-480-5
23935,רכש ואספקה - העמסה,17835-490-8
54571,טלפונים - העמסה,17835-541-1
136179,דואר,17835-545-9
42229,כיבודים,17835-610-6
45000,פרסומים,17835-630-2
53280,חוות דעת של רופא מומחה,17835-671-1
4000,השתלמויות נהיגה,17835-680-7
30867,הטמעת מערך לשיפור השירות,17835-688-3
95165,מוסך ותחבורה - העמסה,17835-710-7
189317,דלק,17835-735-8
1230959,מחשוב עירוני - העמסה,17835-755-4
3798625,משכורת ושכר משולבים,17840-111-0
5037858,תוספות,17840-112-7
850398,החזר הוצאות,17840-113-4
2897018,הפרשות סוציאליות,17840-116-5
1032208,מסים והיטלים על השכר,17840-117-2
1406542,החזקת רכב,17840-118-9
2263663,שעות נוספות,17840-119-6
404235,בגדי עבודה,17840-215-9
85275,שכר דירה,17840-410-6
604508,החזקה ותיקון של מסופונים,17840-420-9
59202,כלי רכב בליסינג תפעולי,17840-424-7
17000,"חשמל, מים וניקיון",17840-430-2
199541,כיבוס מדים,17840-451-5
142000,ציוד משרדי והדפסת טפסים,17840-460-1
2087686,הדפסת דוחות ומעטפיות,17840-462-5
234129,חלוקת תווי חניה,17840-465-6
10000,נסיעות,17840-510-7
,דואר,17840-545-1
70459,מים לשתייה לפקחים,17840-620-1
649559,חניה סלולרית,17840-622-5
54054,מערכת הסבת דוחות חניה,17840-623-2
193440,הסעת פקחים,17840-712-3
655513,אכיפת חניה באמצעים טכנולוגיים,17840-752-5
100000,גרירת כלי רכב,17840-753-2
81900,תשלום לעורכי דין חיצוניים,17840-782-4
70000,רכישת ציוד,17840-930-7
253606,משכורת ושכר משולבים,17845-111-5
208536,תוספות,17845-112-2
27224,החזר הוצאות,17845-113-9
108379,הפרשות סוציאליות,17845-116-0
51101,מסים והיטלים על השכר,17845-117-7
118253,החזקת רכב,17845-118-4
55048,שעות נוספות,17845-119-1
150000,בקרה על תקבולים מזכיינים,17845-613-4
568920,חניון עין כרם,17845-740-3
33000,תחזוקת חניונים עירוניים,17845-749-6
4879550,תפעול והחזקה של מדחנים,17845-754-4
15000,בקרה בחניון הלאום,17845-757-5
30650,שיפור מערך תמרור וסימון,17845-758-2
69360,החזקת מחסומים,17845-781-2
20000,סקרי חניה,17845-785-0
53124,תקשורת-חניה סלולרית,17845-786-7
30867,פיקוח על חניונים ציבוריים,17845-787-4
950000,הסדרי חניה בקמפוס הר הצופים,17845-953-9
2345164,משכורת ושכר משולבים,17910-111-2
1208076,תוספות,17910-112-9
239123,החזר הוצאות,17910-113-6
1070162,הפרשות סוציאליות,17910-116-7
405940,מסים והיטלים על השכר,17910-117-4
590519,החזקת רכב,17910-118-1
274589,שעות נוספות,17910-119-8
236808,כלי רכב בליסינג תפעולי,17910-424-9
27855,תקשורת סלולרית,17910-448-3
11122,ציוד משרדי,17910-460-3
2615,נייר הדפסה וצילום,17910-462-7
7704,החזקת מכונות משרד ומחשוב,17910-470-6
7090,עיתונות וספרות,17910-480-9
18180,נסיעות,17910-510-9
12046,כיבודים,17910-610-0
658712,משכורת ושכר משולבים,17915-111-7
251474,תוספות,17915-112-4
59127,החזר הוצאות,17915-113-1
290583,הפרשות סוציאליות,17915-116-2
87146,מסים והיטלים על השכר,17915-117-9
78238,החזקת רכב,17915-118-6
39475,שעות נוספות,17915-119-3
657602,קריית העירייה - העמסה,17915-400-0
59202,כלי רכב בליסינג תפעולי,17915-424-4
60835,תקשורת סלולרית,17915-448-8
35000,החזקת מכונות משרד ומחשוב,17915-450-5
11826,ציוד משרדי,17915-460-8
19345,נייר הדפסה וצילום,17915-462-2
11500,תיקי ארכיב,17915-469-1
7519,עיתונות וספרות,17915-480-4
5886,רכש ואספקה - העמסה,17915-490-7
4500,נסיעות,17915-510-4
45775,טלפונים - העמסה,17915-541-0
200000,הקלטות ותמלול בוועדות,17915-542-7
15602,כיבודים,17915-610-5
75000,פרסומים,17915-630-1
22400,כיבודים לוועדות,17915-681-3
24225,הוצאות ארגוניות ושונות,17915-682-0
,נסחי רישום מהטאבו,17915-685-1
12438,מודל מצוינות,17915-688-2
,חינוך והעשרה בנושא שימור,17915-722-3
30000,ציפוי ושחזור של תב״ע,17915-723-0
1487467,מחשוב עירוני - העמסה,17915-755-3
60000,יועץ להתקשרויות ולחוזים,17915-791-7
201118,משכורת ושכר משולבים,17919-111-3
312760,תוספות,17919-112-0
37482,החזר הוצאות,17919-113-7
186177,הפרשות סוציאליות,17919-116-8
77580,מסים והיטלים על השכר,17919-117-5
292174,החזקת רכב,17919-118-2
150859,שעות נוספות,17919-119-9
100000,תחזוקה ועדכון של מודל העיר,17919-685-7
180000,הפעלת בית המודל,17919-687-1
180000,אדריכל פרויקטים,17919-688-8
145000,מתאם פרויקטים לבית המודל,17919-689-5
3006866,משכורת ושכר משולבים,17920-111-9
1414897,תוספות,17920-112-6
340264,ההזר הוצאות,17920-113-3
1242270,הפרשות סוציאליות,17920-116-4
460125,מסים והיטלים על השכר,17920-117-1
813802,החזקת רכב,17920-118-8
353640,שעות נוספות,17920-119-5
180000,קניית שירותי כ״א,17920-211-0
59202,כלי רכב בליסינג תפעולי,17920-424-6
14000,כיבוד לוועדות שימור,17920-681-5
1572000,מתכננים פיזיים בשכונות,17920-805-1
1230000,מתכננים רובעיים,17920-806-8
19434,משכורת ושכר משולבים,17921-111-8
63283,תוספות,17921-112-5
49191,החזר הוצאות,17921-113-2
48073,הפרשות סוציאליות,17921-116-3
12902,מסים והיטלים על השכר,17921-117-0
15565,החזקת רכב,17921-118-7
17562,שעות נוספות,17921-119-4
59202,כלי רכב בליסינג תפעולי,17921-424-5
180000,רכז תחום נגישות לנכים,17921-791-8
40343,משכורת ושכר משולבים,17923-111-6
62739,תוספות,17923-112-3
7519,החזר הוצאות,17923-113-0
37346,הפרשות סוציאליות,17923-116-1
15562,מסים והיטלים על השכר,17923-117-8
58609,החזקת רכב,17923-118-5
30262,שעות נוספות,17923-119-2
180000,אקולוג,17923-690-8
685034,משכורת ושכר משולבים,17925-111-4
677896,תוספות,17925-112-1
105335,החזר הוצאות,17925-113-8
335029,הפרשות סוציאליות,17925-116-9
140500,מסים והיטלים על השכר,17925-117-6
195695,החזקת רכב,17925-118-3
133637,שעות נוספות,17925-119-0
159636,קריית העירייה - העמסה,17925-400-7
59202,כלי רכב בליסינג תפעולי,17925-424-1
11920,תקשורת סלולרית,17925-448-5
3531,רכש ואספקה - העמסה,17925-490-4
,נסיעות,17925-510-1
8456,טלפונים - העמסה,17925-541-7
5204,כיבודים,17925-610-2
56007,מוסך ותחבורה - העמסה,17925-710-3
17211,דלק,17925-735-4
116018,החזקת תחנות ניטור,17925-780-4
380217,תחנה ניידת לבדיקת זיהום אוויר,17925-781-1
170000,איכות הסביבה,17925-951-4
705364,משכורת ושכר משולבים,17930-111-6
317411,תוספות,17930-112-3
67664,החזר הוצאות,17930-113-0
196027,הפרשות סוציאליות,17930-116-1
108534,מסים והיטלים על השכר,17930-117-8
103096,החזקת רכב,17930-118-5
23802,שעות נוספות,17930-119-2
,קניית שירותי כ״א,17930-200-7
1687808,קריית העירייה - העמסה,17930-400-9
80622,אבטחה ושמירה - העמסה,17930-415-7
34698,סדרן לימי קבלת קהל,17930-419-5
59202,כלי רכב בליסינג תפעולי,17930-424-3
138097,תקשורת סלולרית,17930-448-7
62769,החזקת מכונות משרד ומחשוב,17930-450-4
18031,כיבוס מדים,17930-451-1
52883,מנויים בחניון העירייה,17930-460-7
44393,נייר הדפסה וצילום,17930-462-1
123500,תיקי ארכיב,17930-465-2
8328,עיתונות וספרות,17930-480-3
54996,החזקת מכונות צילום,17930-482-7
1962,רכש ואספקה - העמסה,17930-490-6
9120,נסיעות,17930-510-3
121276,טלפונים - העמסה,17930-541-9
18000,העסקת בני שירות,17930-543-3
34832,כיבודים,17930-610-4
20500,פרסום בעיתונות,17930-630-0
4000,נסחי רישום מהטאבו,17930-633-1
22400,כיבודים לוועדות היתרים,17930-681-2
25237,הוצאות ארגוניות ושונות,17930-682-9
58076,מודל מצוינות,17930-688-1
757270,דלק,17930-735-6
1441518,מחשוב עירוני - העמסה,17930-755-2
23969,ציוד משרדי,17930-930-3
1155177,משכורת ושכר משולבים,17933-111-3
843207,תוספות,17933-112-0
132083,החזר הוצאות,17933-113-7
504675,הפרשות סוציאליות,17933-116-8
226831,מסים והיטלים על השכר,17933-117-5
377605,החזקת רכב,17933-118-2
314998,שעות נוספות,17933-119-9
59202,כלי רכב בליסינג תפעולי,17933-424-0
20000,רכישת מפות,17933-792-0
115000,יועץ לתשתית ומדידות,17933-793-7
802253,משכורת ושכר משולבים,17935-111-1
235493,תוספות,17935-112-8
102483,החזר הוצאות,17935-113-5
326513,הפרשות סוציאליות,17935-116-6
110916,מסים והיטלים על השכר,17935-117-3
205722,החזקת רכב,17935-118-0
90857,שעות נוספות,17935-119-7
222970,משכורת ושכר משולבים,17937-111-9
167849,תוספות,17937-112-6
22089,החזר הוצאות,17937-113-3
108485,הפרשות סוציאליות,17937-116-4
58913,מסים והיטלים על השכר,17937-117-1
273651,החזקת רכב,17937-118-8
33993,שעות נוספות,17937-119-5
59202,כלי רכב בליסינג תפעולי,17937-424-6
2416790,משכורת ושכר משולבים,17940-111-3
1391418,תוספות,17940-112-0
344411,החזר הוצאות,17940-113-7
1204137,הפרשות סוציאליות,17940-116-8
425056,מסים והיטלים על השכר,17940-117-5
749226,החזקת רכב,17940-118-2
302812,שעות נוספות,17940-119-9
177606,כלי רכב בליסינג תפעולי,17940-424-0
84000,סריקת הרמוניקות בפתיחת תיק,17940-466-6
2177310,משכורת ושכר משולבים,17945-111-8
2042144,תוספות,17945-112-5
378604,החזר הוצאות,17945-113-2
1240501,הפרשות סוציאליות,17945-116-3
480735,מסים והיטלים על השכר,17945-117-0
1077108,החזקת רכב,17945-118-7
422092,שעות נוספות,17945-119-4
19125,בגדי עבודה,17945-215-7
,כלי רכב בליסינג תפעולי,17945-424-5
421152,מוסך ותחבורה - העמסה,17945-710-7
18000,חומרים וכלי עזר לעבודה,17945-720-0
513855,משכורת ושכר משולבים,17955-111-5
599272,תוספות,17955-112-2
65625,החזר הוצאות,17955-113-9
328598,הפרשות סוציאליות,17955-116-0
121258,מסים והיטלים על השכר,17955-117-7
191896,החזקת רכב,17955-118-4
219129,שעות נוספות,17955-119-1
,כלי רכב בליסינג תפעולי,17955-424-2
3000,חומרים וכלי עזר לעבודה,17955-720-7
,משכורת ושכר משולבים,18010-111-6
,תוספות,18010-112-3
,החזר הוצאות,18010-113-0
,הפרשות סוציאליות,18010-116-1
,מסים והיטלים על השכר,18010-117-8
,החזקת רכב,18010-118-5
,שעות נוספות,18010-119-2
,תחזוקת בניינים,18010-420-5
,משכורת ושכר משולבים,18011-111-5
,תוספות,18011-112-2
,החזר הוצאות,18011-113-9
,הפרשות סוציאליות,18011-116-0
,מסים והיטלים על השכר,18011-117-7
,החזקת רכב,18011-118-4
,שעות נוספות,18011-119-1
,תחזוקת בניינים,18011-420-4
,משכורת ושכר משולבים,18012-111-4
,תוספות,18012-112-1
,החזר הוצאות,18012-113-8
,הפרשות סוציאליות,18012-116-9
,מסים והיטלים על השכר,18012-117-6
,החזקת רכב,18012-118-3
,שעות נוספות,18012-119-0
,תחזוקת בניינים,18012-420-3
,משכורת ושכר משולבים,18013-111-3
,תוספות,18013-112-0
,החזר הוצאות,18013-113-7
,הפרשות סוציאליות,18013-116-8
,מסים והיטלים על השכר,18013-117-5
,החזקת רכב,18013-118-2
,שעות נוספות,18013-119-9
,תחזוקת בניינים,18013-420-2
,משכורת ושכר משולבים,18014-111-2
,תוספות,18014-112-9
,החזר הוצאות,18014-113-6
,הפרשות סוציאליות,18014-116-7
,מסים והיטלים על השכר,18014-117-4
,החזקת רכב,18014-118-1
,שעות נוספות,18014-119-8
,תחזוקת בניינים,18014-420-1
,משכורת ושכר משולבים,18015-111-1
,תוספות,18015-112-8
,החזר הוצאות,18015-113-5
,הפרשות סוציאליות,18015-116-6
,מסים והיטלים על השכר,18015-117-3
,החזקת רכב,18015-118-0
,שעות נוספות,18015-119-7
,תחזוקת בניינים,18015-420-0
,משכורת ושכר משולבים,18016-111-0
,תוספות,18016-112-7
,החזר הוצאות,18016-113-4
,הפרשות סוציאליות,18016-116-5
,מסים והיטלים על השכר,18016-117-2
,החזקת רכב,18016-118-9
,שעות נוספות,18016-119-6
,תחזוקת בניינים,18016-420-9
,משכורת ושכר משולבים,18017-111-9
,תוספות,18017-112-6
,החזר הוצאות,18017-113-3
,הפרשות סוציאליות,18017-116-4
,מסים והיטלים על השכר,18017-117-1
,החזקת רכב,18017-118-8
,שעות נוספות,18017-119-5
,תחזוקת בניינים,18017-420-8
,משכורת ושכר משולבים,18018-111-8
,תוספות,18018-112-5
,החזר הוצאות,18018-113-2
,הפרשות סוציאליות,18018-116-3
,מסים והיטלים על השכר,18018-117-0
,שעות נוספות,18018-119-4
,תחזוקת בניינים,18018-420-7
,משכורת ושכר משולבים,18019-111-7
,תוספות,18019-112-4
,החזר הוצאות,18019-113-1
,הפרשות סוציאליות,18019-116-2
,מסים והיטלים על השכר,18019-117-9
,החזקת רכב,18019-118-6
,שעות נוספות,18019-119-3
,תחזוקת בניינים,18019-420-6
,משכורת ושכר משולבים,18020-111-3
,תוספות,18020-112-0
,החזר הוצאות,18020-113-7
,הפרשות סוציאליות,18020-116-8
,מסים והיטלים על השכר,18020-117-5
,החזקת רכב,18020-118-2
,שעות נוספות,18020-119-9
,תחזוקת בניינים,18020-420-2
,משכורת ושכר משולבים,18021-111-2
,תוספות,18021-112-9
,החזר הוצאות,18021-113-6
,הפרשות סוציאליות,18021-116-7
,מסים והיטלים על השכר,18021-117-4
,החזקת רכב,18021-118-1
,שעות נוספות,18021-119-8
,תחזוקת בניינים,18021-420-1
,משכורת ושכר משולבים,18022-111-1
,תוספות,18022-112-8
,החזר הוצאות,18022-113-5
,הפרשות סוציאליות,18022-116-6
,מסים והיטלים על השכר,18022-117-3
,החזקת רכב,18022-118-0
,שעות נוספות,18022-119-7
,תחזוקת בניינים,18022-420-0
,משכורת ושכר משולבים,18023-111-0
,תוספות,18023-112-7
,החזר הוצאות,18023-113-4
,הפרשות סוציאליות,18023-116-5
,מסים והיטלים על השכר,18023-117-2
,החזקת רכב,18023-118-9
,שעות נוספות,18023-119-6
,תחזוקת בניינים,18023-420-9
,משכורת ושכר משולבים,18024-111-9
,תוספות,18024-112-6
,החזר הוצאות,18024-113-3
,הפרשות סוציאליות,18024-116-4
,מסים והיטלים על השכר,18024-117-1
,שעות נוספות,18024-119-5
,תחזוקת בניינים,18024-420-8
