400000,"הוצאות עודפות",7610-532-0
3120956,"מכסות ניקוז",7610-533-7
700000,"המרת משרות לקניית שירות",7610-750-4
2350000,"החזר פקדונות מים",7610-761-4
20000000,"פנסיית עוכדי חכרת הגיחון",7610-780-3
4809391,"תכיעות והוצאות שונות",7610-781-0
2000000,"תגכור פעולות ושונות",7610-782-7
1623856,"מרכז השלטון המקומי - דמי חכר",7610-813-4
1000000,"הרשות לפיתוח ירושלים",7610-823-7
141530,"כית הדין למשמעת",7610-921-4
10406000,"השתתפות כתקצים הככאות הארצית",7610-922-1
,"רכישת ציוד",7610-930-0
8400000,"תגכור פעולות",7610-957-5
,"קידום יעדים עירוניים",7610-959-9
31262014,"השתתפות בתקציב המועצה הדתית",8510-810-1
600000,"השתתפות בתקציב מועצת בתי עלמין",8510-811-8
657583,"משכורת ושכר משולבים",7701-111-8
192719,תוספות,7701-112-5
50165,"החזר הוצאות",7701-113-2
254872,"הפרשות סוציאליות",7701-116-3
88747,"מסים והיטלים על השכר",7701-117-0
90279,"החזקת רכב",7701-118-7
54734,"שעות נוספות",7701-119-4
6811,"תקשורת סלולרית",7701-448-9
18000,"מכשירי כתיבה וציוד משרדי",7701-460-9
5000,"עיתונות וספרות",7701-480-5
6000,כיבודים,7701-610-6
20000,"הוצאות ארגוניות ושונות",7701-682-1
,"שירותי ניהול ידע",7701-795-6
140000,"פעולות חדשנות",7701-796-3
190000,כנסים,7701-797-0
,"פיתוח עסקי - ""עדן""",7701-952-5
,"קידום יעד עירוני - פיתוח כלכלי",7701-959-4
1121029,"משכורת ושכר משולבים",6180-111-6
665425,תוספות,6180-112-3
102860,"החזר הוצאות",6180-113-0
440701,"הפרשות סוציאליות",6180-116-1
195709,"מסים והיטלים על השכר",6180-117-8
317310,"החזקת רכב",6180-118-5
214186,"שעות נוספות",6180-119-2
18960,"קניית שירותי כ״א",6180-211-7
1110754,"קריית העירייה - העמסה",6180-400-9
240674,"כלי רכב בליסינג תפעולי",6180-424-3
23548,"תקשורת סלולרית",6180-448-7
-3804990,"טלפונים - הפחתה",6180-541-9
3804990,טלפונים־ראשי,6180-543-3
14111,כיבודים,6180-610-4
65600,"הוצאות ארגוניות ושונות",6180-682-9
24469265,"החזקת מערכות מחשוב",6180-754-5
2917211,"שינויים ושיפורים במערכות מחשוב",6180-756-9
1450000,"פיתוח מערכות מחשוב",6180-758-3
30000,"החזקת תכנות אגפיות",6180-759-0
2891237,"הסכם ""מייקרוסופט""",6180-780-6
240469,"חיבור לאינטרנט",6180-781-3
350000,"DRP תחזוקת אתר",6180-785-1
,"תחזוקת חדר מחשב",6180-786-8
400000,"ליווי פרויקטים מחשובים",6180-796-1
192700,"יועץ תשתיות טלפוניה",6180-797-8
231400,"תפעול והחזקת מסופונים",6180-798-5
1000000,"שאילתות חניה",6180-799-2
10000,"פעולות מחשוב",6180-951-6
100000,"מחשוב כללי",6180-952-3
50000,"חיבור לרשת",6180-954-7
50000,"גבייה מתאגידים עירוניים",6180-955-4
100000,"מערכת מידע גיאוגרפית",6180-956-1
760054,"משכורת ושכר משולבים",7710-111-6
311377,תוספות,7710-112-3
75304,"החזר הוצאות",7710-113-0
245550,"הפרשות סוציאליות",7710-116-1
106196,"מסים והיטלים על השכר",7710-117-8
129995,"החזקת רכב",7710-118-5
86783,"שעות נוספות",7710-119-2
937200,"קניית שירותי מנהלות עסקים",7710-200-7
36092,"בגדי עבודה",7710-215-5
120337,"כלי רכב בליסינג תפעולי",7710-424-3
51372,"תקשורת סלולרית",7710-448-7
9356,"כיבוס מדים",7710-451-1
105400,"מכשירי כתיבה והדפסות",7710-460-7
26300,"תיקי ארכיב",7710-465-2
37920,"העסקת בנות שירות",7710-466-9
40000,"החזקת מכונות משרד וצילום",7710-470-0
10190,"עיתונות וספרות",7710-480-3
2503,"רכש ואספקה - העמסה",7710-490-6
8000,נסיעות,7710-510-3
135125,דואר,7710-545-7
15660,כיבודים,7710-610-4
15000,פרסומים,7710-630-0
15000,"כנסים מקצועיים למקבלי שירות",7710-685-0
,"הפעלת מודל מצוינות",7710-688-1
616897,"מחשוב עירוני - העמסה",7710-755-2
175000,"קידום שילוט ופרסום חוצות",7710-791-6
37000,"בדיקות כלכליות לרוכלים",7710-792-3
,"הפעלת מנהלות עסקים־פעולות",7710-797-8
22000,"רכישת ציוד וכלי עבודה",7710-930-3
715609,"משכורת ושכר משולבים",7720-111-3
813284,תוספות,7720-112-0
85377,"החזר הוצאות",7720-113-7
354320,"הפרשות סוציאליות",7720-116-8
167266,"מסים והיטלים על השכר",7720-117-5
348970,"החזקת רכב",7720-118-2
164578,"שעות נוספות",7720-119-9
120337,"כלי רכב בליסינג תפעולי",7720-424-0
2000,"מידע ושאילתות",7720-570-8
50000,"שליחויות לגורמים המאשרים",7720-712-6
1925599,"סקר שילוט",7720-740-1
190000,"יועץ נגישות",7720-791-3
,"בדיקת בטיחות לשלטי חוצות",7720-794-4
,"תגבור בחינת תיקי רישוי",7720-795-1
289987,"משכורת ושכר משולבים",7730-111-0
346792,תוספות,7730-112-7
36647,"החזר הוצאות",7730-113-4
152944,"הפרשות סוציאליות",7730-116-5
66064,"מסים והיטלים על השכר",7730-117-2
112241,"החזקת רכב",7730-118-9
76357,"שעות נוספות",7730-119-6
602728,"משכורת ושכר משולבים",7740-111-7
846936,תוספות,7740-112-4
107436,"החזר הוצאות",7740-113-1
382506,"הפרשות סוציאליות",7740-116-2
165844,"מסים והיטלים על השכר",7740-117-9
373840,"החזקת רכב",7740-118-6
223137,"שעות נוספות",7740-119-3
1346084,"משכורת ושכר משולבים",9350-111-4
713272,תוספות,9350-112-1
148815,"החזר הוצאות",9350-113-8
430344,"הפרשות סוציאליות",9350-116-9
217109,"מסים והיטלים על השכר",9350-117-6
477009,"החזקת רכב",9350-118-3
91232,"שעות נוספות",9350-119-0
80000,"קניית שירותי כ״א",9350-200-5
186963,"קריית העירייה - העמסה",9350-400-7
2340000,"שכר דירה ודמי הכירה",9350-410-0
490000,"שיפוץ נכסים",9350-422-7
60168,"כלי רכב בליסינג תפעולי",9350-424-1
17969,"תקשורת סלולרית",9350-448-5
"1,000 1","ציוד וספרות מקצועית",9350-480-1
,"נסיעות וחנייה",9350-514-9
9000,כיבודים,9350-610-2
30000,"פרסום להקצאת מקרקעין",9350-630-8
55000,"הוצאות ארגוניות שונות",9350-682-7
45000,"תכנון ועבודות קבלניות",9350-750-5
100000,"נסהי רישום ומפות",9350-752-9
470000,"רכישת ציוד",9350-930-1
300000,"הערכות שומה ומדידות",9350-940-4
90000,"מיפוי נכסים",9350-943-5
10000,"פרסום, איתורים והקצאות מקרקעין",9350-950-7
10000,"ביצוע עבודות לגורמים משלמים",9350-951-4
500000,"תגבור פעולות",9350-959-0
1008074,"משכורת ושכר משולבים",7010-111-5
295438,תוספות,7010-112-2
76903,"החזר הוצאות",7010-113-9
390719,"הפרשות סוציאליות",7010-116-0
136049,"מסים והיטלים על השכר",7010-117-7
138398,"החזקת רכב",7010-118-4
83908,"שעות נוספות",7010-119-1
180505,"כלי רכב בליסינג תפעולי",7010-424-2
15972,"תקשורת סלולרית",7010-448-6
18000,"מכשירי כתיבה וציוד משרדי",7010-460-6
,"פיקוח ובקרת קבלנים",7010-477-8
5000,"עיתונות ספרות",7010-480-2
8600,כיבודים,7010-610-3
35000,"הוצאות ארגוניות ושונות",7010-682-8
25000,"הפעלת מודל מצוינות",7010-688-0
118669,"מחשוב עירוני - העמסה",7010-755-1
,"תגבור פעולות",7010-959-1
1530259,"משכורת ושכר משולבים",7110-111-8
1024431,תוספות,7110-112-5
197803,"החזר הוצאות",7110-113-2
633784,"הפרשות סוציאליות",7110-116-3
271633,"מסים והיטלים על השכר",7110-117-0
415162,"החזקת רכב",7110-118-7
289827,"שעות נוספות",7110-119-4
1156608,"בגדי עבודה",7110-215-7
355828,"קריית העירייה - העמסה",7110-400-1
240674,"כלי רכב בליסינג תפעולי",7110-424-5
924002,"ביטוח - העמסה",7110-440-3
400714,"תקשורת סלולרית",7110-448-9
84330,"ציוד משרדי והדפסות",7110-460-9
3053,"עיתונות וספרות",7110-480-5
730974,"רכש ואספקה - העמסה",7110-490-8
37592,"טלפונים - העמסה",7110-541-1
2219,דואר,7110-545-9
30845,כיבודים,7110-610-6
75000,"הפעלת מודל מצוינות",7110-688-3
800000,"תשלום אגרות כיבוי אש",7110-689-0
16164811,דלק,7110-735-8
203500,"חינוך והדרכה לאיכות הסביבה",7110-745-1
498765,"פעולות מחזור במינהלים קהילתיים",7110-746-8
1192381,"מחשוב עירוני - העמסה",7110-755-4
100000,"ביצוע עבודות לגורמים משלמים",7110-954-9
150000,"הוצאות שונות",7110-956-3
1000000,"מיגון כלי רכב",7110-957-0
20000000,"תגבור פעולות ניקיון",7110-959-4
1459344,"משכורת ושכר משולבים",7111-111-7
4456282,תוספות,7111-112-4
262229,"החזר הוצאות",7111-113-1
1348587,"הפרשות סוציאליות",7111-116-2
525505,"מסים והיטלים על השכר",7111-117-9
227862,"החזקת רכב",7111-118-6
415994,"שעות נוספות",7111-119-3
749789,"מוסך ותחבורה - העמסה",7111-710-6
1506100,"חומרים וכלים לעבודה",7111-720-9
291800,"החזקת מכלי אשפה",7111-740-5
620500,"החזקת מכולות ודחסניות",7111-742-9
120000,"רכישת כלי אצירה",7111-747-4
25000,"תיקון כלי אצירה",7111-951-7
26190880,"משכורת ושכר משולבים",7120-111-5
74649824,תוספות,7120-112-2
4281833,"החזר הוצאות",7120-113-9
22222183,"הפרשות סוציאליות",7120-116-0
8449299,"מסים והיטלים על השכר",7120-117-7
1745123,"החזקת רכב",7120-118-4
4021522,"שעות נוספות",7120-119-1
529039,"שכר דירה",7120-410-1
16000,"תיקונים ושיפוצים",7120-420-4
661853,"כלי רכב בליסינג תפעולי",7120-424-2
215834,חשמל,7120-430-7
430788,מים,7120-431-4
125513,טלפונים,7120-540-1
81840,כיבודים,7120-610-3
77151961,"מוסך ותחבורה - העמסה",7120-710-4
325000,"מבצעי ניקיון",7120-720-7
1038420,"שקיות אשפה לשכונות ולנפות",7120-721-4
6605567,"ניקיון ותחזוקה-אגן העיר העתיקה",7120-749-6
102125280,"טיפול באשפה",7120-781-2
4652041,"החזקת שכונות",7120-783-6
757535,"מחזור קרטון",7120-786-7
37700,"מחזור צמיגים",7120-787-4
190000,"ניקיון שכונת צור באהר",7120-790-8
20000,"רכישת ציוד",7120-930-2
40000,"מכלי אשפה 350 ליטר",7120-951-5
8000,"מכלי אשפה 770 ליטר",7120-952-2
100000,"מכלי אשפה 1,100 ליטר",7120-953-9
250000,"מכולות אשפה 8 קוב",7120-955-3
100000,"כלי אצירה למזרח העיר",7120-956-0
40000,"דחסנית אשפה 10 קוב",7120-957-7
50000,"דחסנית אשפה 22 קוב",7120-958-4
128112,"משכורת ושכר משולבים",7125-111-0
333905,תוספות,7125-112-7
17217,"החזר הוצאות",7125-113-4
99122,"הפרשות סוציאליות",7125-116-5
48935,"מסים והיטלים על השכר",7125-117-2
37526,"החזקת רכב",7125-118-9
94105,"שעות נוספות",7125-119-6
96499,"שכר דירה",7125-410-6
,"כלי רכב בליסינג תפעולי",7125-424-7
7009008,"קניית שירותי ניקיון בבש״צים",7125-749-1
10000,"עבודות לטובת משלמים - בש״צ",7125-958-9
290367,"משכורת ושכר משולבים",7135-111-7
754691,תוספות,7135-112-4
45116,"החזר הוצאות",7135-113-1
259395,"הפרשות סוציאליות",7135-116-2
99019,"מסים והיטלים על השכר",7135-117-9
57792,"החזקת רכב",7135-118-6
103459,"שעות נוספות",7135-119-3
60168,"כלי רכב בליסינג תפעולי",7135-424-4
62791,"מוסך ותחבורה - העמסה",7135-710-6
688440,"חומרים וכלים לעבודה",7135-720-9
196732,"משכורת ושכר משולבים",7138-111-4
286889,תוספות,7138-112-1
39857,"החזר הוצאות",7138-113-8
"11,960 1","הפרשות סוציאליות",7138-116-9
50837,"מסים והיטלים על השכר",7138-117-6
69966,"החזקת רכב",7138-118-3
82586,"שעות נוספות",7138-119-0
1708568,"אבטחה ושמירה - העמסה",7138-415-5
406281,"תיקונים ושיפוצים",7138-420-3
2478670,"חשמל, מים, ניקיון והסקה",7138-430-6
-1834216,"חשמל, מים, ניקיון והסקה- הפחתה",7138-431-3
24694,"מכשירי כתיבה והדפסות",7138-460-5
265591,"החזקת מערכות",7138-475-3
72012,"טלפונים - העמסה",7138-541-7
6495,כיבודים,7138-610-2
20853,שליחויות,7138-712-7
100000,"ביצוע עבודות לגורמים משלמים",7138-951-4
627805,"משכורת ושכר משולבים",9560-111-7
1530794,תוספות,9560-112-4
71738,"החזר הוצאות",9560-113-1
442769,"הפרשות סוציאליות",9560-116-2
207631,"מסים והיטלים על השכר",9560-117-9
220324,"החזקת רכב",9560-118-6
186654,"שעות נוספות",9560-119-3
240674,"כלי רכב בליסינג תפעולי",9560-424-4
35000,"כיבוס מדים",9560-451-2
16000,"ציוד משרדי",9560-459-8
14500,"מכשירי כתיבה והדפסות",9560-460-8
25719,"טלפונים - העמסה",9560-541-0
5681,כיבודים,9560-610-5
15000,"חומרי ניקוי",9560-748-1
571170,"משכורת ושכר משולבים",9561-111-6
1405232,תוספות,9561-112-3
84065,"החזר הוצאות",9561-113-0
408606,"הפרשות סוציאליות",9561-116-1
193434,"מסים והיטלים על השכר",9561-117-8
282809,"החזקת רכב",9561-118-5
161676,"שעות נוספות",9561-119-2
60168,"כלי רכב בליסינג תפעולי",9561-424-3
40000,"חומרים וכלים לעבודה",9561-720-8
2000000,"חלקי חילוף",9561-740-4
132940,מצברים,9561-741-1
1240768,"צמיגים ותיקונים",9561-742-8
7296396,"תיקוני חוץ",9561-750-7
923144,"רישוי כלי רכב",9561-752-1
300000,"החזרי ביטוח",9561-952-3
30000,"מוסכי הסדר",9561-955-4
1420590,"משכורת ושכר משולבים",9570-111-4
3357130,תוספות,9570-112-1
172148,"החזר הוצאות",9570-113-8
1041003,"הפרשות סוציאליות",9570-116-9
479894,"מסים והיטלים על השכר",9570-117-6
464086,"החזקת רכב",9570-118-3
620145,"שעות נוספות",9570-119-0
1022888,"כלי רכב בליסינג תפעולי",9570-424-1
1834216,"חשמל,מים,ניקיון והסקה-העמסה",9570-431-3
4819107,"ביטוח - העמסה",9570-440-9
53000,"מכשירי כתיבה והדפסות",9570-460-5
3940,"אגרות ודמי חברות",9570-485-6
25719,"טלפונים - העמסה",9570-541-7
8239,כיבודים,9570-610-2
8949,"הפעלת מוקדי דיווחי נהיגה",9570-611-9
20000,"שימוש במיניבוס עירוני",9570-953-8
7335200,"משכורת ושכר משולבים",9571-111-3
23553716,תוספות,9571-112-0
1071661,"ההזר הוצאות",9571-113-7
6346086,"הפרשות סוציאליות",9571-116-8
2780722,"מסים והיטלים על השכר",9571-117-5
4237331,"החזקת רכב",9571-118-2
263629,"שעות נוספות",9571-119-9
1061086,"הסכם החזקה",9571-530-6
4946277,"החזקת דהסים",9571-531-3
9361652,"כלי רכב בליסינג תפעולי",9571-532-0
-14981956,"כלי רכב בליסינג תפעולי- הפחתה",9571-533-7
10000,"כלי עבודה",9571-720-5
2000,"צבע לארגזים",9571-730-8
682914,שמנים,9571-732-2
4940304,"דלק - כלי רכב בליסינג",9571-734-6
18053850,דלק,9571-735-3
-19886764,"דלק - הפחתת העמסה",9571-736-0
217526,"החזקת מערכות איתור",9571-741-8
73500,"חומרי ניקוי",9571-748-7
30000,"קרן לעידוד נהג זהיר",9571-951-3
100000,"ליסינג תפעולי",9571-958-2
955363,"משכורת ושכר משולבים",7410-111-7
674955,תוספות,7410-112-4
127192,"החזר הוצאות",7410-113-1
353826,"הפרשות סוציאליות",7410-116-2
196225,"מסים והיטלים על השכר",7410-117-9
284567,"החזקת רכב",7410-118-6
260822,"שעות נוספות",7410-119-3
615174,"קריית העירייה - העמסה",7410-400-0
,"כלי רכב בליסינג תפעולי",7410-424-4
1270277,"ביטוח - העמסה",7410-440-2
261903,"תקשורת סלולרית",7410-448-8
37100,"מכשירי כתיבה וציוד משרדי",7410-460-8
14400,"הדפסות וצילומים",7410-462-2
13916,"עיתונות וספרות",7410-480-4
650510,"רכש ואספקה - העמסה",7410-490-7
22500,נסיעות,7410-510-4
63885,"טלפונים - העמסה",7410-541-0
3843,דואר,7410-545-8
38003,כיבודים,7410-610-5
40000,"מודל מצוינות",7410-688-2
1921856,דלק,7410-735-7
1144054,"מחשוב עירוני - העמסה",7410-755-3
36750,"רכישת ציוד",7410-930-4
3544889,"משכורת ושכר משולבים",7420-111-4
5141160,תוספות,7420-112-1
552094,"החזר הוצאות",7420-113-8
1850923,"הפרשות סוציאליות",7420-116-9
825312,"מסים והיטלים על השכר",7420-117-6
1036414,"החזקת רכב",7420-118-3
626785,"שעות נוספות",7420-119-0
52375,,7420-215-3
53651,"החזקת לוחות מודעות",7420-425-8
,"תחזוקה בא.ת. עטרות",7420-477-7
,"טיפול בשפפים",7420-478-4
360,טלפונים,7420-540-0
1771391,"מוסך ותחבורה - העמסה",7420-710-3
3006218,"חומרים, ציוד וכלי עבודה",7420-720-6
570000,"אגן העיר העתיקה-תחזוקה",7420-721-3
9297500,"החזקת מערכות ניקוז",7420-736-1
995897,"ניקיון גרפיטי ולוחות מודעות",7420-749-5
200000,"טיפול בעודפי עפר",7420-760-8
100000,"גגות ומרזבים בשוק מחנה יהודה",7420-762-2
50000,"תיקון כלים מכאניים־אחזקה",7420-780-4
3657100,"עבודות תחזוקה ברחבי העיר",7420-781-1
700000,"דגלול ברחבי העיר",7420-784-2
231859,"ניכוש עשבייה",7420-786-6
1200000,"העלאת רמת התחזוקה במרכז העיר",7420-787-3
722000,"החזקת גשר קלטרווה",7420-788-0
446000,"אחזקת תוואי הרכבת",7420-790-7
221400,"ביצוע עבודות לגורמים משלמים",7420-951-4
80000,"שיקום כבישים",7420-952-1
305000,"טיפול בעודפי עפר",7420-955-2
570000,"אגן העיר העתיקה-תחזוקה",7420-957-6
1700000,"תגבור פעולות",7420-959-0
1558398,"משכורת ושכר משולבים",7430-111-1
3073423,תוספות,7430-112-8
249919,"החזר הוצאות",7430-113-5
1045672,"הפרשות סוציאליות",7430-116-6
470533,"מסים והיטלים על השכר",7430-117-3
674486,"החזקת רכב",7430-118-0
638724,"שעות נוספות",7430-119-7
12324,"בגדי עבודה",7430-215-0
50000,"מפקח בקרה לשילוט במזרח העיר",7430-216-7
60168,"כלי רכב בליסינג תפעולי",7430-424-8
260595,"מוסך ותחבורה - העמסה",7430-710-0
1290360,"חומרים - בטיחות בדרכים",7430-720-3
228000,"אגן העיר העתיקה-בטיחות בדרכים",7430-721-0
1376700,"עבודה קבלנית - בטיחות בדרכים",7430-750-2
300000,"סימון כבישים",7430-780-1
50000,"עבודות בטיחות באתרי עבודה",7430-951-1
228000,"אגן העיר העתיקה-בטיחות בדרכים",7430-956-6
1779602,"משכורת ושכר משולבים",7440-111-8
2168836,תוספות,7440-112-5
212344,"החזר הוצאות",7440-113-2
917022,"הפרשות סוציאליות",7440-116-3
417414,"מסים והיטלים על השכר",7440-117-0
712377,"החזקת רכב",7440-118-7
513916,"שעות נוספות",7440-119-4
9051,"בגדי עבודה",7440-215-7
120337,"כלי רכב בליסינג תפעולי",7440-424-5
26425375,"זרם חשמל לתאורת רחובות",7440-430-0
433985,"מוסך ותחבורה - העמסה",7440-710-7
1376000,"חומרים וציוד עזר לעבודה",7440-720-0
1000000,"תאורה חגיגית",7440-740-6
300000,"תאורה דקורטיבית",7440-745-1
850000,"עבודה קבלנית-רשת המאור",7440-750-9
7986978,"החזקת תאורה באמצעות קבלנים",7440-752-3
1103004,"מערכת פיקוד ובקרה אלחוטית",7440-754-7
10460686,"משכורת ושכר משולבים",7460-111-2
15923560,תוספות,7460-112-9
1677155,"החזר הוצאות",7460-113-6
5479600,"הפרשות סוציאליות",7460-116-7
2471502,"מסים והיטלים על השכר",7460-117-4
1477635,"החזקת רכב",7460-118-1
2769450,"שעות נוספות",7460-119-8
166458,"בגדי עבודה",7460-215-1
144834,"שכר דירה",7460-410-8
180505,"כלי רכב בליסינג תפעולי",7460-424-9
110400,חשמל,7460-430-4
11716692,"מים להשקיה",7460-431-1
,"שדרוג הסביבה הקרובה לבית",7460-477-5
1350000,"תגבור ניקיון בגנים",7460-520-2
92364,טלפונים,7460-540-8
14000,פרסומים,7460-630-6
2124895,"מוסך ותחבורה - העמסה",7460-710-1
2214000,"חומרים וכלי עבודה",7460-720-4
911635,"אגן העיר העתיקה-גננות",7460-722-8
200000,"מערכת השקיה",7460-725-9
1027255,"החזקת מערכת השקיה ממוחשבת",7460-726-6
369725,"הפעלת מרכז בקרת השקיה",7460-727-3
197318,"החזר שכר עבודה - גן הוורדים",7460-730-7
397400,"החזקת טיילת גולדמן",7460-732-1
500000,"הגן הבוטני",7460-733-8
1515720,"אחזקת פארק עמק הצבאים",7460-734-5
185000,"התקנת מונים בגנים ציבוריים",7460-740-0
50000,"התקנת מעקות בטיחות בגנים",7460-741-7
467544,"פרחים עונתיים",7460-758-9
200000,"החזקת מכונות, ציוד וכלי עבודה",7460-780-2
26793225,"תחזוקת גנים באמצעות קבלנים",7460-781-9
130000,"תחזוקת אנדרטאות ולוחות זיכרון",7460-782-6
473000,"תיקון ליקויים במתקני משחקים",7460-783-3
28000,"החזקת מתקן שעשועים בגן סאקר",7460-784-0
2368412,"תחזוקת מתקני משחקים",7460-786-4
1082060,"החזקת מערכות הצללה בגנים",7460-787-1
172720,"פיקוח על שטחי אחזקה",7460-788-8
1172064,"החזקת טיילת שרובר",7460-792-9
75000,"ריהוט גן",7460-793-6
1046487,"תחזוקת מזרקות ברחבי העיר",7460-794-3
2200000,"החזקת פארקים מטרופולינים",7460-795-0
130000,"העסקת נערים",7460-796-7
170000,"רכישת ציוד",7460-930-9
37300,"עבודות גננות",7460-953-6
911635,"אגן העיר העתיקה-גננות",7460-954-3
300000,"תגבור פעולות",7460-959-8
1281254,"משכורת ושכר משולבים",7470-111-9
871907,תוספות,7470-112-6
156005,"החזר הוצאות",7470-113-3
615428,"הפרשות סוציאליות",7470-116-4
243089,"מסים והיטלים על השכר",7470-117-1
275761,"החזקת רכב",7470-118-8
491840,"שעות נוספות",7470-119-5
150000,"קניית שירותי כ״א",7470-216-5
157702,"שכר דירה",7470-410-5
240674,"כלי רכב בליסינג תפעולי",7470-424-6
41078,"תקשורת סלולרית",7470-448-0
120000,"הפעלת מינהלת מהנה יהודה",7470-450-7
16909,כיבודים,7470-610-7
50000,"הוצאות ארגוניות ושונות",7470-682-2
366855,"ניקיון ותחזוקת-מבני הרובעים",7470-749-0
189871,"מחשוב עירוני - העמסה",7470-755-5
200000,"פעולות ומבצעים משולבים ברובעים",7470-781-6
40000,"רכישת ציוד",7470-930-6
1000000,"תגבור פעולות",7470-959-5
384329,"משכורת ושכר משולבים",7280-111-0
659561,תוספות,7280-112-7
49927,"החזר הוצאות",7280-113-4
202190,"הפרשות סוציאליות",7280-116-5
105390,"מסים והיטלים על השכר",7280-117-2
200985,"החזקת רכב",7280-118-9
75472,"שעות נוספות",7280-119-6
54714,"שכר דירה",7280-410-6
,"כלי רכב בליסינג תפעולי",7280-424-7
663020,"ביטוח - העמסה",7280-440-5
70000,"הוצאות הג״א - פרסומים",7280-630-4
5752,"החזקת כלי רכב ייעודי",7280-711-6
8613,"הוצאות הג״א - מפקדות",7280-780-0
19208,"הוצאות הג״א - מחסנים",7280-781-7
100000,"תחזוקת מקלטים",7280-782-4
5000,"ערכות מיגון",7280-783-1
5720825,"פעולות ארציות",7280-813-1
2732345,"משכורת ושכר משולבים",7290-111-7
2992573,תוספות,7290-112-4
295340,"החזר הוצאות",7290-113-1
1475602,"הפרשות סוציאליות",7290-116-2
618754,"מסים והיטלים על השכר",7290-117-9
671181,"החזקת רכב",7290-118-6
724072,"שעות נוספות",7290-119-3
751789,"קריית העירייה - העמסה",7290-400-0
8638394,"אבטחה ושמירה",7290-415-8
-8638394,"אבטחה ושמירה - הפחתת העמסה",7290-416-5
48751701,"שמירה בבתי ספר",7290-417-2
7100775,"שמירה ואבטחת קריית העירייה",7290-418-9
118000,"החזקת מערכות במתקני עירייה",7290-419-6
1329358,"אבטחה ושמירה - העמסה",7290-420-6
556780,"מתחם החרמות הר חומה",7290-423-7
1143201,"כלי רכב בליסינג תפעולי",7290-424-4
164652,"תקשורת סלולרית",7290-448-8
9400,"מכשירי כתיבה וציוד משרדי",7290-460-8
33000,"הדפסות ונייר רציף",7290-462-2
9700,"עיתונות וספרות",7290-480-4
22888,"רכש ואספקה - העמסה",7290-490-7
15913,"מערכת התראה לרעידות אדמה",7290-511-1
81647,"טלפונים - העמסה",7290-541-0
15675,כיבודים,7290-610-5
167453,"מוסך ותחבורה - העמסה",7290-710-6
37620,דלק,7290-735-7
627626,"מחשוב עירוני - העמסה",7290-755-3
100500,"אחזקת מערכת טמ״ס",7290-759-1
220000,"החזקת מערכות בטחון במוס״ח",7290-760-1
896000,"אזור התעשייה עטרות",7290-761-8
791250,"ביטחון קהילתי",7290-780-7
333000,"פעולות משק לשעת חירום",7290-781-4
2000000,"הוצאות נזקי טבע",7290-782-1
25000,"אחזקת זימוניות",7290-784-5
200000,"המשמר האזרחי",7290-785-2
150219,"אימונים והשתלמויות",7290-788-3
606741,"הפעלת ניידת סיור",7290-790-0
500000,"הוצאות ביטחון שונות",7290-951-7
60000,"ביטחון - קריית העירייה",7290-952-4
500000,"אבטחה במוסדות חינוך",7290-953-1
100000,"תגבור פעולות ביטחון",7290-956-2
100000,"תגבור שמירה בקו התפר",7290-957-9
28000000,"אבטחת הרכבת הקלה",7290-958-6
4194407,"משכורת ושכר משולבים",7815-111-4
6196808,תוספות,7815-112-1
568671,"החזר הוצאות",7815-113-8
2912711,"הפרשות סוציאליות",7815-116-9
1207410,"מסים והיטלים על השכר",7815-117-6
1433095,"החזקת רכב",7815-118-3
3452376,"שעות נוספות",7815-119-0
356100,"בגדי עבודה",7815-215-3
112070,"קריית העירייה - העמסה",7815-400-7
301764,"שכר דירה",7815-410-0
30000,"תיקונים, שיפוצים ותחזוקה",7815-420-3
132600,"חשמל ומים",7815-430-6
,"החזקה ותיקון מסופונים",7815-432-0
170798,"תקשורת סלולרית",7815-448-5
218885,"כיבוס מדים",7815-451-9
100000,"מכשירי כתיבה והדפסות",7815-460-5
16808,"רכש ואספקה - העמסה",7815-490-4
8000,נסיעות,7815-510-1
74160,טלפונים,7815-540-0
6910,"טלפונים - העמסה",7815-541-7
14670,"דואר - העמסה",7815-545-5
37899,כיבודים,7815-610-2
,"מים לשתייה לפקחים",7815-620-5
20000,פרסומים,7815-630-8
4000,"נסחי רישום מהטאבו",7815-685-8
100000,"פינוי ואחסון כלי רכב נטושים",7815-686-5
17700,"הפעלת מודל מצוינות",7815-688-9
713608,"מוסך ותחבורה - העמסה",7815-710-3
34800,"גרירת רכבים",7815-753-6
1098206,"מחשוב עירוני - העמסה",7815-755-0
28000,"רכישת ציוד",7815-930-1
10000,"ביצוע עבודות לגורמים משלמים",7815-951-4
,"משכורת ושכר משולבים",7818-111-1
,תוספות,7818-112-8
,"החזר הוצאות",7818-113-5
,"הפרשות סוציאליות",7818-116-6
,"מסים והיטלים על השכר",7818-117-3
,"החזקת רכב",7818-118-0
,"שעות נוספות",7818-119-7
,"משכורת ושכר משולבים",7820-111-6
,תוספות,7820-112-3
,"החזר הוצאות",7820-113-0
,"הפרשות סוציאליות",7820-116-1
,"מסים והיטלים על השכר",7820-117-8
,"החזקת רכב",7820-118-5
,"שעות נוספות",7820-119-2
,"חשמל, מים וניקיון",7820-430-8
,"כיבוס מדים",7820-451-1
,"ציוד וכלי עבודה",7820-460-7
,כיבודים,7820-610-4
,"מים לשתייה",7820-620-7
