מס. חשבון ,שם חשבון ,תקציב 
1614000522,ספרות מקצועית ועתונות ,"10,500.00"
1614000540,דואר וטלפון ,900
1614000542,"רט""ן-רשת טלפונים נייד ","4,800.00"
1614000550,פירסומים ,"700,000.00"
1614000551,קמפיינים ,"150,000.00"
1614000552,רכישת אביזרי פירסום ,"150,000.00"
1614000553,פרסומים - פסטיבל קולנוע ,0
1614000570,מיכון ועיבוד נתונים ,"36,500.00"
1614000571,מינהל ,"70,000.00"
1614000750,עבודות קבלניות ,"160,000.00"
1614000751,קמפיין בית-חולים ,"1,000,000.00"
1614000777,פרסומים - דרושים ,"58,000.00"
1614000780,הוצאות שונות ,"150,000.00"
1614000781,אירועים וטכסים שונים ,0
1615000110,השכר הקובע ,"1,113,320.00"
1615000120,תוספות שלא נכללות בשכר ,"429,423.00"
1615000140,החזר הוצאות רכב ,"211,729.00"
1615000141,החזר הוצאות אחר ,"50,695.00"
1615000181,הפרשות סוציאליות ,"191,129.00"
1615000182,מיסים ועלויות ,"304,608.00"
1615000210,משכורות זמניים ,"100,000.00"
1615000470,ציוד משרדי מתכלה ,"15,000.00"
1615000471,מכונות צילום ,"2,000.00"
1615000510,הוצ' כיבוד ,0
1615000520,השתלמויות יזומות ,"185,000.00"
1615000521,השתלמויות-ו. השתלמויות ,"330,000.00"
1615000522,ספרות מקצועית ועתונות ,"3,000.00"
1615000523,דמי חבר בארגונים ,"1,150,000.00"
1615000530,רכב 26-841-74 - צמוד ,"40,000.00"
1615000531,רכב 36-378-87 -צמוד ,"40,000.00"
1615000540,דואר וטלפון ,"1,400.00"
1615000542,"רט""ן-רשת טלפונים נייד ","7,800.00"
1615000550,פירסומים ,0
1615000570,מיכון ועיבוד נתונים ,"15,000.00"
1615000580,רווחת העובד ,"900,000.00"
1615000582,מיון והשמה ,"20,000.00"
1615000750,מועדון גמלאים ,"25,000.00"
1615000751,פינויים מד'א ,"8,000.00"
1615001110,השכר הקובע ,"250,497.00"
1615001120,תוספות שלא נכללות בשכר ,"67,594.00"
1615001140,החזר הוצאות רכב ,"72,564.00"
1615001141,החזר הוצאות אחר ,"13,916.00"
1615001181,הפרשות סוציאליות ,"44,487.00"
1615001182,מיסים ועלויות ,"77,123.00"
1615001470,ציוד משרדי מתכלה ,"15,000.00"
1615001471,מכונות צילום ,"3,500.00"
1615001514,הישתתפות העריה-מתנות ,"1,800,000.00"
1615001530,הוצאות רכב מנהלי ,0
1615001540,דואר וטלפון ,800
1615001542,"רט""ן-רשת טלפונים נייד ","13,500.00"
1615001560,הוצאות משרדיות ,"10,000.00"
1615001580,רווחת העובד ,"25,000.00"
1615001581,"חוגים וגנ""י - לעובדים ",0
1615001780,ארועים ,"575,000.00"
1615002110,השכר הקובע ,"376,789.00"
1615002120,תוספות שלא נכללות בשכר ,"51,809.00"
1615002130,שעות נוספות ,"2,982.00"
1615002140,החזר הוצאות רכב ,"94,737.00"
1615002141,החזר הוצאות אחר ,"8,946.00"
1615002181,הפרשות סוציאליות ,"78,954.00"
1615002182,מיסים ועלויות ,"93,954.00"
1615002211,משכורות זמניים ,"145,000.00"
1615002320,פיצויים ,"500,000.00"
1616000580,הדרכת עובדים ,"400,000.00"
1616000750,יועץ אירגוני ,"100,000.00"
1617000110,השכר הקבוע ,"1,319,980.00"
1617000120,תוספות שלא נכללות בשכר ,"225,705.00"
1617000130,שעות נוספות ,"5,964.00"
1617000140,החזר הוצאות רכב ,"255,586.00"
1617000141,החזר הוצאות אחר ,"101,391.00"
1617000181,הפרשות סוציאליות ,"262,355.00"
1617000182,מיסים ועלויות ,"356,487.00"
1617000210,משכורת זמניים ,0
1617000441,ביטוח ,"25,000.00"
1617000470,ציוד משרדי מתכלה ,"25,000.00"
1617000471,מכונות צילום ,"7,100.00"
1617000521,השתלמויות ,"11,000.00"
1617000522,ספרות מקצועית ועתונות ,"25,000.00"
1617000530,רכב 15-904-84 - איגום ,"50,000.00"
1617000531,66-129-69 ,0
1617000540,דואר וטלפון ,900
1617000541,משלוחים ,"5,000.00"
1617000542,"רט""ן-רשת טלפונים נייד ","10,200.00"
1617000570,מיכון ועיבוד נתונים ,"5,000.00"
1617000571,ניהול אוכלוסין- תוכנה ,"5,000.00"
1617000581,הוצאות משפטיות)אגרות בול(,"150,000.00"
1617000582,"הוצאות משפטיות-ע""פ חוזה ","650,000.00"
1617000583,הוצאות משפטיות שונות ,"1,000,000.00"
1617000761,"שכ""ט מוממחים ","350,000.00"
1618000210,רכזת נתונים - אסטרטגית ,"100,000.00"
1618000470,ציוד משרדי ,"1,000.00"
1618000550,פרסומים ,0
1618000750,עבודות קבלניות ,"185,000.00"
1618000751,אשדוד 5202 ,"600,000.00"
1619000580,בחירות לרשות המקומית ,"1,000,000.00"
1620002182,מיסים ועלויות ,0
1620002310,פנסיה ,"3,809,112.00"
1621100110,השכר הקובע ,"685,308.00"
1621100120,תוספות שלא נכללות בשכר ,"147,117.00"
1621100140,החזר הוצאות רכב ,"89,463.00"
1621100141,החזר הוצאות אחר ,"22,862.00"
1621100181,הפרשות סוציאליות ,"131,365.00"
1621100182,מיסים ועלויות ,"159,922.00"
1621100210,שכר זמניים ,"120,000.00"
1621100470,ציוד מישרדי ,"15,000.00"
1621100471,מכונות צילום ,"7,500.00"
1621100510,כיבודים ,"3,000.00"
1621100521,התלמויות ,"10,000.00"
1621100522,ספרות מקצועית ועתונות ,"10,000.00"
1621100523,דמי חבר ,"2,000.00"
1621100530,16-329-26 ר.צמוד ,"46,000.00"
1621100540,דואר וטלפון ,800
1621100541,שליחויות ,"5,000.00"
1621100542,"רט""ן - רשת טלפונים ניידים","5,400.00"
1621100580,פיתוח אירגוני ,"250,000.00"
1621100750,יועצי מיכרזים ,"50,000.00"
1621100760,שרות לאומי ,0
1621200110,השכר הקבוע ,"665,308.00"
1621200120,תוספות לא נכללות בשכר ,"407,584.00"
1621200140,החזר הוצאות רכב ,"163,063.00"
1621200141,החזר הוצאות אחר ,"27,850.00"
1621200181,הפרשות סוציאליות ,"109,388.00"
1621200182,מיסים ועלויות ,"223,615.00"
1621200210,שכר זמניים ,0
1621200470,ציוד משרדי מתכלה ,"20,000.00"
1621200471,צילומים ,"4,200.00"
1621200522,ספרות מקצועית ועתונות ,"5,000.00"
1621200530,רכב 56-920-55 - צמוד ,0
1621200540,דואר וטלפון ,600
1621200541,שליחויות ,0
1621200542,"רט""ן - רשת טלפוני ","7,400.00"
1621200570,מיכון ועיבוד נתונים ,"18,500.00"
1621200580,פיתוח אירגוני ,"50,000.00"
1621200760,שרות לאומי ,0
1621300110,השכר הקבוע ,"608,618.00"
1621300120,תוספות שלא נכללות בשכר ,"321,133.00"
1621300130,שעות נוספות ,"30,815.00"
1621300140,החזר הוצאות רכב ,"209,741.00"
1621300141,החזר הוצאות אחר ,"21,868.00"
1621300181,הפרשות סוציאליות ,"119,888.00"
1621300182,מיסים ועלויות ,"182,101.00"
1621300210,עובדי כ'א ,0
1621300470,ציוד משרדי ,"30,000.00"
1621300471,מכונותצילום ,"4,700.00"
1621300522,ספרות מקצועית ועתונות ,"10,000.00"
1621300530,רכב 36-131-61-צמוד ,"44,000.00"
1621300540,דואר וטלפון ,800
1621300541,שליחויות ,"4,000.00"
1621300542,"רט""ן - רשת טלפוני ","5,000.00"
1621300570,מיכון-חשבות ,"163,500.00"
1621300580,פעולות אירגוניות ,0
1621300750,פיתוח אירגוני ,"100,000.00"
1621300751,התאמת כרטיסי אשראי ,"65,000.00"
1621300760,בנות שרות ,0
1621400110,השכר הקבוע ,"364,811.00"
1621400120,תוספות שלא נכללות בשכר ,"197,813.00"
1621400140,החזר הוצאות רכב ,"134,194.00"
1621400141,החזר הוצאות אחר ,"19,880.00"
1621400181,הפרשות סוציאליות ,"55,073.00"
1621400182,מיסים ועלויות ,"118,306.00"
1621500110,השכר הקבוע ,"535,785.00"
1621500120,תוספות שלא נכללות בשכר ,"149,105.00"
1621500130,שעות נוספות ,"15,904.00"
1621500140,החזר הוצאות רכב ,"240,556.00"
1621500141,החזר הוצאות אחר ,"28,827.00"
1621500181,הפרשות סוציאליות ,"57,113.00"
1621500182,מיסים ועלויות ,"100,968.00"
1621500210,משכורות זמניים ,"250,000.00"
1621500470,ציוד משרדי ,"15,000.00"
1621500471,מכונות צילום ופקס ,"2,600.00"
1621500540,דואר וטלפון ,"19,000.00"
1621500542,"רט""ן - רשת טלפוני ","2,200.00"
1621500570,מיכון ועיבוד נתונים ,"510,000.00"
1621600110,השכר הקבוע ,"177,236.00"
1621600120,תוספות שלא נכללות בשכר ,"70,576.00"
1621600140,החזר הוצאות רכב ,"102,504.00"
1621600141,החזר הוצאות אחר ,"14,910.00"
1621600181,הפרשות סוציאליות ,"30,846.00"
1621600182,מיסים ועלויות ,"60,272.00"
1621600210,משכורות זמניים ,"75,000.00"
1621600542,"רט""ן - רשת טלפוני ","1,800.00"
1621600920,ליווי ויעוץ למיקסום הכנסו,"100,000.00"
1621700570,תוכנת רכש ,0
1621700580,פיתוח אירגוני ,0
1621701110,השכר הקבוע ,"508,946.00"
1621701120,תוספות שלא נכללות בשכר ,"165,009.00"
1621701130,שעות נוספות ,"13,916.00"
1621701140,החזר הוצאות רכב ,"141,153.00"
1621701141,החזר הוצאות אחר ,"23,856.00"
1621701181,הפרשות סוציאליות ,"91,789.00"
1621701182,מיסים ועלויות ,"138,703.00"
1621701470,ציוד משרדי מתכלה ,"25,000.00"
1621701471,מכונות צילום ,"5,000.00"
1621701530,הוצ' רכב מנהלי ,0
1621701540,דואר וטלפון ,"4,100.00"
1621701542,"רט""ן - רשת טלפונית ","3,210.00"
1621701570,תוכנת רכש ,"7,500.00"
1621701580,פיתוח אירגוני ,"26,000.00"
1621701751,עב' פיתוח ,"50,000.00"
1621701779,בטיחות עובדים ,600
1621701781,מיגון ,"1,500.00"
1621702110,השכר הקובע ,"167,992.00"
1621702120,תוספות שלא נכללות בשכר ,"38,767.00"
1621702130,שעות נוספות ,"20,874.00"
1621702140,החזר הוצאות רכב ,"18,886.00"
1621702141,החזר הוצאות אחר ,"13,916.00"
1621702181,הפרשות סוציאליות ,"37,735.00"
1621702182,מיסים ועלויות ,"41,815.00"
1621702420,אחזקת מבנים ,"4,000.00"
1621702422,החזקת מבנים חומרים ,"2,000.00"
1621702433,חומרי נקיון ,"3,000.00"
1621702471,מכונות צילום ,"1,300.00"
1621702510,כיבוד לועדת רכש ,"2,000.00"
1621702540,דואר וטלפון ,"3,500.00"
1621702580,ספירות מלאי ,"30,000.00"
1621702743,רכישת כלים.מכשירים וציוד ,"2,000.00"
1621702750,מיגון המחסנים ,"1,400.00"
1621702771,חשמל לפעולות ,"9,450.00"
1621702920,הוצאות עבודות פתוח ,"15,000.00"
1621702930,ציוד יסודי ,"9,000.00"
1621800110,השכר הקבוע ,"170,974.00"
1621800120,תוספות שלא נכללות בשכר ,"108,349.00"
1621800130,שעות נוספות ,"8,946.00"
1621800140,החזר הוצאות רכב ,"52,683.00"
1621800141,החזר הוצאות אחר ,"8,946.00"
1621800181,הפרשות סוציאליות ,"28,556.00"
1621800182,מיסים ועלויות ,"60,172.00"
1623000110,השכר הקבוע ,"546,480.00"
1623000120,תוספות שלא נכללות בשכר ,"368,860.00"
1623000130,שעות נוספות ,"9,260.00"
1623000140,החזר הוצאות רכב ,"167,260.00"
1623000141,החזר הוצאות אחר ,"40,980.00"
1623000181,הפרשות סוציאליות ,"127,580.00"
1623000182,מיסים ועליות ,"186,620.00"
1623000210,משכורת זמניים ,"360,000.00"
1623000212,ביגוד פקח אגף הגביה ,"1,200.00"
1623000470,ציוד משרדי ,"70,000.00"
1623000471,מכונות צילום ,"9,900.00"
1623000522,ספרות מקצועית ,"3,000.00"
1623000530,רכב 36-032-97-צמוד ,"44,000.00"
1623000540,דואר וטלפון ,"11,100.00"
1623000541,דואר ,"130,000.00"
1623000542,"רט""ן - רשת טלפונים ניידים","20,000.00"
1623000550,פירסומים ,"27,000.00"
1623000561,הפקת החשבונות הדו חודשים ,"100,000.00"
1623000570,מיכון ועיבוד נתונים ,"1,140,000.00"
1623000571,מיכון ועיבוד נתונים-יוזמו,"230,000.00"
1623000572,פרוייקטים מיוחדים למיחשוב,"50,000.00"
1623000580,הוצאות אירגוניות ,"4,000.00"
1623000730,הוצ' קטנועים ,"26,000.00"
1623000750,נקיון סניף י'ג ,"20,000.00"
1623000751,מדידות ,"160,000.00"
1623000752,פיתוח אירגוני ,"200,000.00"
1623000754,הרחבת בסיס המס ,"4,600,000.00"
1623000758,ביצוע תשלומים במוקדן ,"380,000.00"
1623000759,שירותי מוקד אחרים ,"20,000.00"
1623000778,טפסים ,"50,000.00"
1623000779,בטיחות עובדים ,300
1623000781,מיגון אגף הגביה רובע יג' ,"1,500.00"
1623000931,רכישת ארכיב ,0
1623001110,השכר הקובע ,"335,000.00"
1623001120,תוספות שלא נכללות בשכר ,"40,000.00"
1623001130,שעות נוספות ,"2,000.00"
1623001140,החזר הוצ' רכב ,"98,000.00"
1623001141,החזר הוצאות אחרות ,"5,000.00"
1623001181,הפרשות סוציאליות ,"50,000.00"
1623001182,מיסים ועלויות ,"75,000.00"
1623100110,השכר הקובע ,"623,340.00"
1623100120,תוספות שלא נכללות בשכר ,"211,940.00"
1623100130,שעות נוספות ,"38,650.00"
1623100140,החזר הוצאות רכב ,"164,560.00"
1623100141,החר הוצאות אחר ,"64,830.00"
1623100181,הפרשות סוציאליות ,"84,420.00"
1623100182,מיסים ועלויות ,"144,540.00"
1623100757,חקירות ,"300,000.00"
1623100780,מיבצע אכיפת גביה ,0
1623101110,השכר הקבוע ,"325,250.00"
1623101120,תוספות שלא נכללות בשכר ,"154,670.00"
1623101130,שעות נוספות ,0
1623101140,החזר הוצאות רכב ,"64,820.00"
1623101141,החזר הוצאות אחר ,"17,060.00"
1623101181,הפרשות סוציאליות ,"60,670.00"
1623101182,מיסים ועלויות ,"92,180.00"
1623102110,השכר הקבוע ,"396,350.00"
1623102120,תוספות שלא נכללות בשכר ,"203,630.00"
1623102130,שעות נוספות ,"47,270.00"
1623102140,החזר הוצאות רכב ,"100,600.00"
1623102141,החזר הוצאות אחר ,"35,150.00"
1623102181,הפרשות סוציאליות ,"78,350.00"
1623102182,מיסים ועלויות ,"139,280.00"
1623500110,השכר הקובע ,"443,000.00"
1623500120,תוספות שלא נכללות בשכר ,"268,190.00"
1623500140,החזר הוצאות רכב ,"111,350.00"
1623500141,החזר הוצאות אחר ,"21,550.00"
1623500181,הפרשות סוציאליות ,"68,790.00"
1623500182,מיסים ןעלויות ,"147,410.00"
1623500760,בת שרות לאומי ,0
1623501756,אכיפה מנהלית ,"3,600,000.00"
1623502750,"שכ""ט עו""ד אכיפה משפטית ","480,000.00"
1623502751,עו'ד אכיפה משפטית-אגרו ,"370,000.00"
1623502752,"אגרות עו""ד חינוך ","30,000.00"
1631000610,עמלות ,"2,500,000.00"
1631000611,עמלות בתשלום יזום ,0
1632000620,ריבית ומשיכות יתר ,"100,000.00"
1632000640,ריבית בטוח לאומי מס בכנסה,"20,000.00"
1632000860,הנחות מימון ארנונה מראש ,0
1633000680,הנחות מימון ,0
1648000691,תשלום ע'ח קרן ,"10,500,000.00"
1648000692,תשלום ע'ח ריבית ,"6,100,000.00"
1648000693,תשלום ע'ח הצמדה וערך ,"1,000,000.00"
1710000540,דואר וטלפון ,0
1710002182,מיסים ועלויות ,0
1710002310,פנסיה ,"2,602,704.00"
1711000110,השכר הקובע ,"312,127.00"
1711000120,תוספות שלא נכללות בשכר ,"220,675.00"
1711000130,שעות נוספות ,"6,958.00"
1711000140,החזר הוצאות רכב ,"19,880.00"
1711000141,החזר הוצאות אחר ,"6,958.00"
1711000181,הפרשות סוציאליות ,"56,854.00"
1711000182,מיסים ועלויות ,"99,948.00"
1711000212,ביגוד ,"1,200.00"
1711000420,"תחזוקת מבנים אגף תפו""ח ","70,000.00"
1711000470,ציוד משרדי מתכלה ,"10,000.00"
1711000471,מכונות צילום ,"5,500.00"
1711000521,השתלמויות ,"5,000.00"
1711000522,ספרות מקצועית ועתונות ,"1,200.00"
1711000523,דמי חבר בארגונים ,"1,100.00"
1711000530,65-186-81 ר. צמוד ,"44,000.00"
1711000540,דואר וטלפון ,800
1711000542,"רט""ן - רשת טלפונים ניידים","6,000.00"
1711000580,הוצאות אירגונית שונות ,"1,000.00"
1712200110,השכר הקבוע ,"3,286,699.00"
1712200120,תוספות שלא נכללות בשכר ,"944,333.00"
1712200130,שעות נוספות ,"444,333.00"
1712200140,החזר הוצאות רכב ,"447,316.00"
1712200141,החזר הוצאות אחר ,"265,407.00"
1712200181,הפרשות סוציאליות ,"508,566.00"
1712200182,מיסים ועלויות ,"874,133.00"
1712200211,השכר הקובע זמניים ,"60,000.00"
1712200470,ציוד יסודי ,"2,500.00"
1712200471,צילומים + פקס ,700
1712200540,דואר וטלפון ,"6,800.00"
1712200542,"רט""ן - רשת טלפונים ניידים","35,000.00"
1712200730,רכב 41-603-21 -תפעןלי ,"48,000.00"
1712200731,4 קטנועים ,"7,000.00"
1712200732,טרקטורונים ,"39,000.00"
1712200733,הוצ' טרקטורים ,"39,000.00"
1712200740,כלים מכשירים וציוד ,"3,000.00"
1712200742,אחזקת כלים ומכשירים ,"2,000.00"
1712200743,רכישת כלים מכשירים וציוד ,"50,000.00"
1712200750,מכונות טיאוט ,"2,000,000.00"
1712200752,ניקיון רובעים ,"9,000,000.00"
1712200756,התקנת שילטי הזהרה בעיר ,"5,000.00"
1712200757,ניקיון רובע ו' ,0
1712200772,"צריכת מים תפו""ח ","44,500.00"
1712200779,בטיחות עובדים ,"19,200.00"
1712200781,מיגון מבנה זבוטינסקי ,0
1712200920,הערכות לעונת החורף חסימת ,"90,000.00"
1712201730,2 טרקטורים ,"25,000.00"
1712201920,פינוי פסולת בניה ,"1,000,000.00"
1712202730,תחזוקת רכב תפעולי ,0
1712203730,תחזוקת רכב תפעולי ,0
1712204730,תחזוקת רכב תפעולי ,0
1712205730,תחזוקת רכב תפעולי ,0
1712300110,השכר הקובע ,"210,735.00"
1712300120,תוספות שלא נכללות בשכר ,"110,337.00"
1712300130,שעות נוספות ,"2,982.00"
1712300140,החזר הוצאות רכב ,"65,606.00"
1712300141,החזר הוצאות אחר ,"10,934.00"
1712300181,הפרשות סוציאליות ,"32,636.00"
1712300182,מיסים ועלויות ,"65,272.00"
1712300420,תחזוקת מבנה ,0
1712300470,ציוד משרדי מתכלה ,"3,000.00"
1712300471,מכונת צילום ,700
1712300542,"רט""ן - רשת טלפונים ניידים","8,000.00"
1712300580,תיקון טמוני קרקע ,"50,000.00"
1712300730,רכב 65-428-31-תפעולי ,"44,000.00"
1712300731,שכירות רכב - פרוייקט טמונ,0
1712300750,פנוי אשפה ,"25,000,000.00"
1712300751,מיחזור מכלי פלסטיק ,"100,000.00"
1712300752,מיחזור נייר ,"100,000.00"
1712300760,אגרת הטמנה ,"4,500,000.00"
1712300761,תחנת מעבר ,"7,300,000.00"
1712300762,היטל הטמנה ,"1,620,000.00"
1712300779,בטיחות עובדים ,"2,000.00"
1712300780,הוצ' שונות ,0
1712300781,מיגון מבנה מח' אשפה וניקי,"1,500.00"
1712300930,ציוד יסודי ,"3,000.00"
1712500740,כלים מכשירים וציוד ,0
1712500750,שרותים ציבוריים ,0
1712500771,חשמל לפעולות ,0
1713300110,השכר הקובע ,"856,858.00"
1713300120,תוספות שלא נכללות בשכר ,"281,312.00"
1713300130,שעות נוספות ,"64,612.00"
1713300140,החזר הוצאות רכב ,"221,669.00"
1713300141,החזר הוצאות אחר ,"55,666.00"
1713300181,הפרשות סוציאליות ,"134,624.00"
1713300182,מיסים ועלויות ,"250,890.00"
1713300212,ביגוד פקחי רישוי עסקים ,"8,000.00"
1713300470,ציוד משרדי מתכלה ,"5,000.00"
1713300530,הוצ' רכב מנהלי ,0
1713300541,משלוח דואר בגין איכות המי,"10,000.00"
1713300542,"רט""ן - רשת טלפונים ניידים","4,500.00"
1713300550,פירסום איכות המים בדפי אר,"20,000.00"
1713300570,מיכון ועיבוד נתונים ,"14,000.00"
1713300571,מיכון ,"1,000.00"
1713300710,הובלות והסעות קבלניות ,"65,000.00"
1713300720,חומרים ,"6,000.00"
1713300730,2 קטנועים ,"8,000.00"
1713300742,אחזקת כלים מכשירים וציוד ,"2,000.00"
1713300743,רכישת כלים מכשירים וציוד ,"4,000.00"
1713300760,בדיקות כימיות ,"6,000.00"
1713300761,בדיקות כימיות במי ים ,"3,000.00"
1713300778,טפסים ,"5,000.00"
1713300779,בטיחות עובדים ,"2,000.00"
1713300930,רכישת ציוד יסודי ,0
1714200110,השכר הקובע ,"1,035,785.00"
1714200120,תוספות שלא נכללות בשכר ,"155,069.00"
1714200130,שעות נוספות ,"60,636.00"
1714200140,החזר הוצאות רכב ,"127,236.00"
1714200141,החזר הוצאות אחר ,"38,767.00"
1714200181,הפרשות סוציאליות ,"123,405.00"
1714200182,מיסים ועלויות ,"238,652.00"
1714200470,ציוד משרדי מתכלה ,"3,500.00"
1714200471,מכונת צילום ,"2,400.00"
1714200540,דואר וטלפון ,"28,100.00"
1714200542,"רט""ן - רשת טלפונים ניידים","3,500.00"
1714200570,מיכוןועיבוד נתונים ,"3,500.00"
1714200720,חומרים ,"7,000.00"
1714200730,רכב 63-479-29-תפעולי ,"55,000.00"
1714200742,אחזקת כלים מכשירים וציוד ,"1,000.00"
1714200743,רכישת כלים מכשירים וציוד ,"100,000.00"
1714200753,עבודות קבלניות ,"5,000.00"
1714200760,קנית שרותים מרשויות ומוסד,"15,000.00"
1714200761,הסגר בכלביה ,"100,000.00"
1714200778,טפסים ,"10,000.00"
1714200779,בטיחות עובדים ,700
1714200780,פינוי בעלי חיים משוטטים ,"3,000.00"
1714200781,מיגון ,"1,500.00"
1714301760,הסגר בכלביה ,0
1715300110,השכר הקובע ,"439,363.00"
1715300120,תוספות שלא נכללות בשכר ,"144,135.00"
1715300130,שעות נוספות ,"29,821.00"
1715300140,החזר הוצאות רכב ,"112,326.00"
1715300141,החזר הוצאות אחר ,"40,755.00"
1715300181,הפרשות סוציאליות ,"77,510.00"
1715300182,מיסים ועלויות ,"122,385.00"
1715300470,ציוד משרדי מתכלה ,"1,000.00"
1715300540,דואר וטלפון ,"5,300.00"
1715300542,"רט""ן - רשת טלפונים ניידים","3,700.00"
1715300720,חומרים ,"90,000.00"
1715300730,רכב 05-921-75-תפעולי ,"42,000.00"
1715300731,סירה ונגרר לסירה ,"6,000.00"
1715300742,אחזקת כלים מכשירים וציוד ,"4,000.00"
1715300743,רכישת כלים מכשירים וציוד ,"12,000.00"
1715300750,עבודות קבלניות ,"25,000.00"
1715300760,איגוד ערים-הדברה ,"45,000.00"
1715300779,בטיחות עובדים ,"7,000.00"
1715300781,מיגון ,"1,500.00"
1715301730,תחזוקת רכב תפעולי ,0
1720002182,מיסים ועלויות ,0
1720002310,פנסיה ,"249,744.00"
1721000110,השכר הקבוע ,"386,679.00"
1721000120,תוספות שלא נכללות בשכר ,"66,600.00"
1721000130,שעות נוספות ,"53,677.00"
1721000140,החזר הוצאות רכב ,"73,558.00"
1721000141,החזר הוצאות אחר ,"21,868.00"
1721000181,הפרשות סוציאליות ,"78,530.00"
1721000182,מיסים ןעלויות ,"98,928.00"
1721000212,ביגוד ,0
1721000420,ש. נקיון מ. הפעלה ,"30,000.00"
1721000470,ציוד משרדי מתכלה ,"6,000.00"
1721000471,מכונות צילום ,"5,400.00"
1721000510,אש'ל וכבודים ,"4,000.00"
1721000530,רכב 26-015-34 - צמוד ,"38,000.00"
1721000540,דואר וטלפון ,"31,300.00"
1721000542,"רט""ן-רשת טלפונים נייד ","160,000.00"
1721000730,רכב 05-878-98-תפעולי ,"48,000.00"
1721000731,קטנועים ,"105,000.00"
1721000732,ניגררים שובלים ושונות ,"29,700.00"
1721000741,מירסים ,0
1721000743,רכישות אקדחים ותחמושת ,"15,000.00"
1721000750,עבודות קבלניות ,"600,000.00"
1721000751,ביפר ,"200,000.00"
1721000760,קניית שירות- בת ש. לאומי ,0
1721000771,חשמל לפעולות ,"9,030.00"
1721000779,בטיחות עובדים ,"5,300.00"
1721002730,תחזוקת רכב תפעולי ,0
1721003730,תחזוקת רכב תפעולי ,0
1722100110,השכר הקובע ,"92,445.00"
1722100120,תוספת שלא נכללות בשכר ,"30,815.00"
1722100130,שעות נוספות ,0
1722100141,החזר הוצאות אחר ,"6,958.00"
1722100181,הפרשות סוציאליות ,"11,218.00"
1722100182,מיסים ועלויות ,"22,437.00"
1722100470,ציוד משרדי ,"6,000.00"
1722100471,מכונות צילום ,"5,700.00"
1722100510,אש'ל וכבודים ,"18,000.00"
1722100550,פירסומים ,"32,000.00"
1722100760,רכב למפעילי אזור ,"480,000.00"
1722100780,הוצאות שונות ,"15,000.00"
1722100980,בסיסים חדשים ,"100,000.00"
1722200110,השכר הקבוע ,"274,353.00"
1722200120,תוספות שלא נכללות בשכר ,"43,737.00"
1722200130,שעות נוספות ,"107,355.00"
1722200140,החזר הוצאות רכב ,"109,343.00"
1722200141,החזר הוצאות אחר ,"24,850.00"
1722200181,הפרשות סוציאליות ,"69,351.00"
1722200182,מיסים ועלויות ,"86,689.00"
1722200210,משכורות זמניים ,0
1722200212,ביגוד שיטור משולב ,"6,400.00"
1722200421,בנין השיטור המשולב ,"5,000.00"
1722200470,ציוד משרדי מתכלה ,"6,000.00"
1722200471,מכונות צילום ,"3,400.00"
1722200510,כיבוד ,0
1722200540,הוצאות טלפון ,"2,000.00"
1722200730,תחזוקת רכב תפעולי ,"160,000.00"
1722200743,רכישת כלים מכשירים וציוד ,"20,000.00"
1722200760,השכרת רכב למשמרת ג' ,"170,000.00"
1723000110,השכר הקובע ,"261,431.00"
1723000120,תוספות שלא נכללות בשכר ,"78,528.00"
1723000130,שעות נוספות ,"48,707.00"
1723000140,החזר הוצאות רכב ,"96,421.00"
1723000141,החזר הוצאות אחר ,"28,827.00"
1723000181,הפרשות סוציאליות ,"38,755.00"
1723000182,מיסים ועלויות ,"75,471.00"
1723000420,תיקונים ,"10,000.00"
1723000540,טלפון-מחסנים ,0
1723000730,תחזוקת רכב תפעולי ,"50,000.00"
1723000750,עבודות קבלניות ,"85,000.00"
1723000771,חשמל לפעולות ,"20,000.00"
1723000772,מים לפעולות ,"33,000.00"
1723000780,שונות ,"2,000.00"
1723000810,דמי אגרה-הג'א ,"1,200,000.00"
1724000830,השתתפות באגודי ערים ,"4,398,000.00"
1725001110,השכר הקובע ,"223,658.00"
1725001120,תוספות שלא נכללות בשכר ,"75,546.00"
1725001140,החזר הוצאות רכב ,"77,534.00"
1725001141,החזר הוצאות אחר ,"13,916.00"
1725001181,הפרשות סוציאליות ,"30,596.00"
1725001182,מיסים ועלויות ,"66,292.00"
1725001470,ציוד משרדי מתכלה ,"3,000.00"
1725001510,כיבוד ,"2,600.00"
1725001521,השתלמויות ,"24,000.00"
1725001522,ספרות מקצועית ועתונות ,"2,000.00"
1725001523,דמי חבר בארגונים ,"1,000.00"
1725001540,הוצאות טלפון ,"8,500.00"
1725001542,"רט""ן-רשת טלפונים נייד ","2,200.00"
1725001570,מיכון ועיבוד נתונים ,"2,000.00"
1725001779,בטיחות עובדים ,"2,000.00"
1725001930,רכישת ציוד יסודי ,"30,000.00"
1726000110,השכר הקובע ,"133,200.00"
1726000120,תוספות שלא נכללות בשכר ,"63,618.00"
1726000130,שעות נוספות ,"7,952.00"
1726000140,החזר הוצאות רכב ,"35,785.00"
1726000141,החזר הוצאות אחר ,"7,952.00"
1726000181,הפרשות סוציאליות ,"20,397.00"
1726000182,מיסים ועלויות ,"42,834.00"
1726000420,אחזקת מיבנה-מרכז ההפעלה ,"35,000.00"
1726000510,אש'ל וכבודים ,"15,000.00"
