מס. חשבון ,שם חשבון ,תקציב 
1611304141,החזר הוצאות אחר ,"10,900.00"
1611304181,הפרשות סוציאליות ,"46,500.00"
1611304182,מיסים ועלויות ,"46,500.00"
1611304210,עובדים זמניים ,"99,000.00"
1611304470,צ. משרדי ,"4,300.00"
1611304522,ס. מקצועית ועיתונים ,"2,000.00"
1611304540,הוצ' טלפון ,"1,000.00"
1611304542,"רט""ן-תקשורת סלולרית ","2,000.00"
1611304572,תוכנה ,"6,000.00"
1611305110,השכר הקובע ,"905,473.00"
1611305120,תוספות שלא נכללות בשכר ,"254,730.00"
1611305130,שעות נוספות ,"126,700.00"
1611305140,החזרהוצאות רכב ,"221,800.00"
1611305141,החזר הוצאות אחר ,"39,600.00"
1611305181,הפרשות סוציאליות ,"187,100.00"
1611305182,מיסים ועלויות ,"183,200.00"
1611305470,ציוד משרדי מתכלה ,"3,400.00"
1611305471,מכונות צילום ,"3,300.00"
1611305522,ספרות מקצועית ,"7,000.00"
1611305540,דואר וטלפון ,"120,000.00"
1611305542,"רט""ן-תקשורת סלולרית ","14,000.00"
1611305545,הוצאות תקשורת ,"150,000.00"
1611305570,"הוצ' ע""פ ו. מיחשוב ","300,000.00"
1611305571,חומרה ,"205,000.00"
1611305572,שכירות תוכנה ,"350,000.00"
1611305574,כ'א מקצועי )גורמי חוץ( ,"400,000.00"
1611305575,שירותים שונים ,"110,000.00"
1611305576,ייעוץ מקצועי ,"100,000.00"
1611305577,תקשורת ,"175,000.00"
1611305578,השתלמויות וספרות מקצועית ,0
1611305720,חומרים ,"5,100.00"
1611305730,27-231-08 תפעולי ,"34,000.00"
1611305740,כלים מכשירים וציוד ,"4,300.00"
1611306110,השכר הקובע ,"389,100.00"
1611306120,תוספות שלא נכללות בשכר ,"50,500.00"
1611306130,שעות נוספות ,"3,000.00"
1611306140,החזר הוצאות רכב ,"34,700.00"
1611306141,החזר הוצאות אחרות ,"17,800.00"
1611306181,הפרשות סוציאליות ,"82,200.00"
1611306182,מיסים ועלויות ,"71,300.00"
1611306420,אחזקת המשרד ,"270,000.00"
1611306470,ציוד משרדי ,"2,600.00"
1611306471,מ. צילום ,"3,300.00"
1611306510,כיבוד ,"2,600.00"
1611306522,ספרות מקצועית ,"6,000.00"
1611306530,רכב צמוד 6689897 ,"39,000.00"
1611306540,דואר וטלפון ,"20,000.00"
1611306542,"רט""ן תקשורת סלולרית ","3,000.00"
1611306550,פירסומים ,"24,000.00"
1611306580,הוצ' אירגוניות ויועצים ,"140,000.00"
1611306581,הוצ' שולחן עגול ,"90,000.00"
1611306750,סרט תדמית ומדיה עסקית ,"56,000.00"
1611306752,"יוזמות תעסוקה,גיוס מפעלים","210,000.00"
1611306753,"מפת""ח- מרכז פיתוח תעסקה ח","200,000.00"
1611306760,גיוס מפעלים ויזמים ,"270,000.00"
1611306820,חממת שטראוס ,"1,081,500.00"
1612000110,השכר הקובע ,"1,011,800.00"
1612000120,תוספות שלא נכללות בשכר ,"74,300.00"
1612000130,שעות נוספות ,"26,700.00"
1612000140,החזר הוצאות רכב ,"131,700.00"
1612000141,החזר הוצאות אחר ,"42,600.00"
1612000181,הפרשות סוציאליות ,"239,600.00"
1612000182,מיסים ועלויות ,"182,200.00"
1612000470,ציוד משרדי מתכלה ,"2,600.00"
1612000471,מכונות צילום ,"3,300.00"
1612000510,כיבוד ,"1,700.00"
1612000522,ספרות מקצועית ועתנות ,"1,000.00"
1612000530,רכב צמוד 8692244 ,"47,000.00"
1612000540,דואר וטלפון ,"2,000.00"
1612000541,משלוחים ,"1,000.00"
1612000542,"רט""ן-תקשורת סלולרית ","12,000.00"
1612000560,"הוצאות דו""ח בקורת ","4,000.00"
1612000750,עבודות קבלניות ,"80,000.00"
1612000751,בדיקות מיוחדות ,"50,000.00"
1613000110,השכר הקובע ,"622,700.00"
1613000120,תוספות שלא נכללות בשכר ,"240,600.00"
1613000130,שעות נוספות ,"6,900.00"
1613000140,החזרהוצאות רכב ,"132,700.00"
1613000141,החזר הוצאות אחר ,"29,700.00"
1613000181,הפרשות סוציאליות ,"100,000.00"
1613000182,מיסים ועלויות ,"131,700.00"
1613000470,ציוד משרדי מתכלה ,"34,900.00"
1613000471,מכונות צילום ,"54,600.00"
1613000510,אש'ל וכבודים ,"918,000.00"
1613000522,ספרות מקצועית ועתונות ,"1,000.00"
1613000540,דואר וטלפון ,"250,000.00"
1613000541,דואר ושליחויות ,"500,000.00"
1613000542,"רט""ן-תקשורת סלולרית ","33,000.00"
1613000580,יועץ תקשורת ,"45,000.00"
1613000730,רכב תיפעולי 0626135 ,"33,000.00"
1613000750,ארכיב ,"200,000.00"
1614000110,השכר הקובע ,"634,648.00"
1614000120,תוספות שלא נכללות בשכר ,"115,800.00"
1614000130,שעות נוספות ,"69,300.00"
1614000140,החזר הוצאות רכב ,"73,300.00"
1614000141,החזר הוצאות אחר ,"14,900.00"
1614000181,הפרשות סוציאליות ,"106,900.00"
1614000182,מיסים ועלויות ,"116,800.00"
1614000210,משכורת זמנית ,"99,000.00"
1614000470,ציוד משרדי מתכלה ,"6,000.00"
1614000471,אחזקת מכונת צילום ,"3,300.00"
1614000522,ספרות מקצועית ועתונות ,"8,000.00"
1614000530,6637798 - רכב צמוד ,"44,000.00"
1614000540,דואר וטלפון ,"5,000.00"
1614000542,"רט""ן-תקשורת סלולרית ","8,000.00"
1614000550,פירסומים ,"853,540.00"
1614000551,קמפיינים ,"500,000.00"
1614000552,רכישת אביזרי פירסום ,"47,000.00"
1614000554,פרסום מודעות אבל ,"15,000.00"
1614000572,תוכנה ואתר אינטרנט ,"34,000.00"
1614000580,"יועצים - ע""פ חוזה ","310,000.00"
1614000752,עיצוב גרפי ,"29,000.00"
1614000753,שרותי הפצה ,"10,200.00"
1614000777,פרסומים - דרושים ,"250,000.00"
1615000110,השכר הקובע ,"1,676,100.00"
1615000120,תוספות שלא נכללות בשכר ,"580,100.00"
1615000130,שעות נוספות ,"31,700.00"
1615000140,החזר הוצאות רכב ,"230,700.00"
1615000141,החזר הוצאות אחר ,"75,200.00"
1615000181,הפרשות סוציאליות ,"302,000.00"
1615000182,מיסים ועלויות ,"356,400.00"
1615000210,משכורות זמניים ,"176,200.00"
1615000470,ציוד משרדי מתכלה ,"13,600.00"
1615000471,מכונות צילום ,"4,400.00"
1615000510,הוצ' כיבוד ,"2,600.00"
1615000514,הישתתפות העריה-מתנות ,"2,306,000.00"
1615000520,השתלמויות יזומות ,"320,000.00"
1615000521,השתלמויות-ו. השתלמויות ,0
1615000522,ספרות מקצועית ועתונות ,"3,000.00"
1615000523,דמי חבר בארגונים ,"1,350,000.00"
1615000530,רכב צמוד 5740817 ,"35,000.00"
1615000531,2637366 - רכב צמוד ,"44,000.00"
1615000540,דואר וטלפון ,"9,000.00"
1615000542,"רט""ן-תקשורת סלולרית ","10,000.00"
1615000560,הוצאות משרדיות ,"7,000.00"
1615000571,חומרה ,"45,000.00"
1615000572,תוכנה ,"85,000.00"
1615000580,רווחת העובד ,"37,337.00"
1615000581,"הרמת כוסית )רשה""ש ופסח( ","32,000.00"
1615000582,מיון והשמה ,"25,000.00"
1615000583,אובדן פריט אישי ,"5,000.00"
1615000584,אירועים שונים ,"35,000.00"
1615000585,יועצים ,"70,000.00"
1615000586,רווחת העובד ,"350,000.00"
1615000587,"חוגים וגנ""י - לעובדים ","1,932,000.00"
1615000588,רווחת גימלאי העירייה ,"83,000.00"
1615000589,"חבורת זמר ""הגדוד העיברי"" ","60,000.00"
1615000750,מועדון גמלאים ,"25,500.00"
1615000751,פינויים מד'א ,"18,000.00"
1615000752,"יעוץ מקצועי והנה""ח ","13,000.00"
1615000780,ארועים ,"978,000.00"
1615001110,השכר הקובע ,"228,700.00"
1615001120,תוספות שלא נכללות בשכר ,"51,500.00"
1615001130,שעות נוספות ,"36,600.00"
1615001140,החזר הוצאות רכב ,"68,300.00"
1615001141,החזר הוצאות אחר ,"11,900.00"
1615001181,הפרשות סוציאליות ,"46,500.00"
1615001182,מיסים ועלויות ,"49,500.00"
1615001470,ציוד משרדי מתכלה ,"19,600.00"
1615001471,מכונות צילום ,"3,300.00"
1615001540,דואר וטלפון ,"2,000.00"
1615001542,"רט""ן-תקשורת סלולרית ","18,000.00"
1615001572,תוכנה ,"5,000.00"
1615002110,השכר הקובע ,"427,700.00"
1615002120,תוספות שלא נכללות בשכר ,"59,400.00"
1615002130,שעות נוספות ,"13,900.00"
1615002140,החזר הוצאות רכב ,"35,600.00"
1615002141,החזר הוצאות אחר ,"27,700.00"
1615002181,הפרשות סוציאליות ,"71,300.00"
1615002182,מיסים ועלויות ,"69,300.00"
1615002211,משכורות זמניים ,"396,000.00"
1615002320,פיצויים ,0
1616000110,השכר הקובע ,"323,700.00"
1616000120,תוספות שלא נכללות בשכר ,"76,200.00"
1616000130,שעות נוספות ,"46,500.00"
1616000140,החזר הוצאות רכב ,"76,200.00"
1616000141,החזר הוצאות אחר ,"23,800.00"
1616000181,הפרשות סוציאליות ,"56,400.00"
1616000182,מיסים ועלויות ,"74,300.00"
1616000470,ציוד משרדי מתכלה ,"2,600.00"
1616000471,אחז' מכונות צילום ,"3,300.00"
1616000520,ועדת השתלמויות ,"180,000.00"
1616000522,ספרות מקצועית ,"2,000.00"
1616000540,דואר וטלפון ,"1,000.00"
1616000542,"רט""ן - תקשורת סלולרית ","1,000.00"
1616000580,הדרכת עובדים ,"260,000.00"
1617000110,השכר הקבוע ,"2,015,625.00"
1617000120,תוספות שלא נכללות בשכר ,"220,800.00"
1617000130,שעות נוספות ,"43,600.00"
1617000140,החזר הוצאות רכב ,"294,000.00"
1617000141,החזר הוצאות אחר ,"95,000.00"
1617000181,הפרשות סוציאליות ,"401,000.00"
1617000182,מיסים ועלויות ,"345,500.00"
1617000210,משכורת זמנית ,"99,000.00"
1617000441,ביטוח ,"31,000.00"
1617000470,ציוד משרדי מתכלה ,"16,200.00"
1617000471,מכונות צילום ,"5,500.00"
1617000510,כיבוד ,"1,700.00"
1617000521,השתלמויות ,"15,000.00"
1617000522,ספרות מקצועית ועתונות ,"15,000.00"
1617000530,רכב צמוד 1747567 ,"30,000.00"
1617000531,רכב צמוד 6612969 ,"30,000.00"
1617000540,דואר וטלפון ,"7,000.00"
1617000541,משלוחים ,"3,000.00"
1617000542,"רט""ן-תקשורת סלולרית ","24,000.00"
1617000572,תוכנה ,"17,000.00"
1617000581,הוצאות משפטיות)אגרות בול(,"130,000.00"
1617000582,"הוצאות משפטיות-ע""פ חוזה ","720,000.00"
1617000583,הוצאות משפטיות שונות ,"1,500,000.00"
1617000584,ניהול אוכלוסין - תוכנה ,"5,000.00"
1617000761,"שכ""ט מוממחים ","16,000.00"
1618000110,השכר הקובע ,"548,500.00"
1618000120,תוספות שלא נכללות ,"42,600.00"
1618000130,שעות נוספות ,"6,900.00"
1618000140,החזר הוצאות ,"68,300.00"
1618000141,החזר הוצאות אחרות ,"24,800.00"
1618000181,הפרשות סוציאליות ,"122,800.00"
1618000182,מיסים ועלויות ,"100,000.00"
1618000210,שכר עובדים זמניים ,"148,500.00"
1618000470,ציוד משרדי ,"3,400.00"
1618000471,מכונות צילום ,"3,300.00"
1618000510,כיבוד ,"1,700.00"
1618000522,ספרות מקצועית ,"7,000.00"
1618000530,רכב צמוד 7626257 ,"36,000.00"
1618000540,דואר וטלפון ,"2,000.00"
1618000542,"רט""ן - תקשורת סלולרית ","13,000.00"
1618000560,הוצ' משרדיות ,"5,000.00"
1618000561,שנתון סטטיסטי ,"35,000.00"
1618000562,חוברות ועיבודים סטטיסטים ,"50,000.00"
1618000572,תוכנה ,"3,000.00"
1618000580,תוכנית עבודה מקושרת תקציב,"50,000.00"
1618000582,קוד אתי ,"100,000.00"
1618000583,הוצ' סקר שביעות רצון תושב,"100,000.00"
1618000584,ימי עיון וכנסים ,"145,000.00"
1618000750,עבודות קבלניות ,"300,000.00"
1618000760,בת שירות ,"21,000.00"
1618000761,שיתוף הציבור ,"90,000.00"
1618000981,קרן היחידה האסטרטגית ,0
1619000580,בחירות לרשות המקומית ,0
1621100110,השכר הקובע ,"727,297.00"
1621100120,תוספות שלא נכללות בשכר ,"85,100.00"
1621100130,שעות נוספות ,"14,900.00"
1621100140,החזר הוצאות רכב ,"91,100.00"
1621100141,החזר הוצאות אחר ,"24,800.00"
1621100181,הפרשות סוציאליות ,"76,200.00"
1621100182,מיסים ועלויות ,"123,800.00"
1621100210,שכר זמניים ,"99,000.00"
1621100470,ציוד מישרדי ,"6,000.00"
1621100471,מכונות צילום ,"3,300.00"
1621100510,כיבודים ,"4,300.00"
1621100521,השתלמויות ,"10,000.00"
1621100522,ספרות מקצועית ועתונות ,"8,000.00"
1621100523,דמי חבר ,"3,000.00"
1621100530,17-210-41 ר.צמוד ,"49,000.00"
1621100540,דואר וטלפון ,"4,000.00"
1621100541,שליחויות ,"1,000.00"
1621100542,"רט""ן - רשת טלפונים ניידים","16,000.00"
1621100580,יועצים ופעולות ארגוניות ,"100,000.00"
1621100581,התייעלות ומקסום הכנסות ,"150,000.00"
1621100760,בנות שירות לאומי ,"19,000.00"
1621200110,השכר הקבוע ,"759,300.00"
1621200120,תוספות לא נכללות בשכר ,"424,700.00"
1621200130,שעות נוספות ,"1,000.00"
1621200140,החזר הוצאות רכב ,"146,500.00"
1621200141,החזר הוצאות אחר ,"26,700.00"
1621200181,הפרשות סוציאליות ,"130,700.00"
1621200182,מיסים ועלויות ,"185,100.00"
1621200470,ציוד משרדי מתכלה ,"12,800.00"
1621200471,צילומים ,"3,300.00"
1621200522,ספרות מקצועית ועתונות ,"5,000.00"
1621200530,רכב 56-920-55 - צמוד ,"40,000.00"
1621200540,דואר וטלפון ,"4,000.00"
1621200541,שליחויות ,"1,000.00"
1621200542,"רט""ן - רשת טלפוני ","8,000.00"
1621200572,תוכנה ,"41,000.00"
1621200580,פיתוח אירגוני ,"50,000.00"
1621200760,שרות לאומי ,"20,000.00"
1621300110,השכר הקבוע ,"891,555.00"
1621300120,תוספות שלא נכללות בשכר ,"153,500.00"
1621300130,שעות נוספות ,"41,600.00"
1621300140,החזר הוצאות רכב ,"118,800.00"
1621300141,החזר הוצאות אחר ,"48,500.00"
1621300181,הפרשות סוציאליות ,"200,000.00"
1621300182,מיסים ועלויות ,"160,400.00"
1621300210,עובדי כ'א ,"118,800.00"
1621300470,ציוד משרדי ,"27,200.00"
1621300471,מכונותצילום ,"3,300.00"
1621300522,ספרות מקצועית ועתונות ,"5,000.00"
1621300530,רכב -צמוד ,"55,000.00"
1621300540,דואר וטלפון ,"4,000.00"
1621300541,שליחויות ,"1,000.00"
1621300542,"רט""ן - רשת טלפוני ","4,000.00"
1621300572,תוכנה ,"166,000.00"
1621300575,שירותי מחשוב שונים ,"39,000.00"
1621300580,פעולות אירגוניות ,"50,000.00"
1621400110,השכר הקבוע ,"566,300.00"
1621400120,תוספות שלא נכללות בשכר ,"176,200.00"
1621400130,שעות נוספות ,"94,100.00"
1621400140,החזר הוצאות רכב ,"137,600.00"
1621400141,החזר הוצאות אחר ,"41,600.00"
1621400181,הפרשות סוציאליות ,"95,000.00"
1621400182,מיסים ועלויות ,"130,700.00"
1621400540,דואר וטלפון ,"2,000.00"
1621500110,השכר הקבוע ,"655,400.00"
1621500120,תוספות שלא נכללות בשכר ,"104,900.00"
1621500130,שעות נוספות ,"107,900.00"
1621500140,החזר הוצאות רכב ,"180,200.00"
1621500141,החזר הוצאות אחר ,"35,600.00"
1621500181,הפרשות סוציאליות ,"165,300.00"
1621500182,מיסים ועלויות ,"139,600.00"
1621500210,משכורות זמניים ,"198,000.00"
1621500470,ציוד משרדי ,"10,200.00"
1621500471,מכונות צילום ופקס ,"3,300.00"
1621500540,דואר וטלפון ,"23,000.00"
1621500542,"רט""ן - רשת טלפוני ","4,000.00"
1621500575,שירותי מחשוב שונים ,"550,000.00"
1621600110,השכר הקבוע ,"226,700.00"
1621600120,תוספות שלא נכללות בשכר ,"5,000.00"
1621600130,שעות נוספות ,"20,800.00"
1621600140,החזר הוצאות רכב ,"46,500.00"
1621600141,החזר הוצאות אחר ,"19,800.00"
1621600181,הפרשות סוציאליות ,"54,500.00"
1621600182,מיסים ועלויות ,"40,600.00"
1621600540,דואר וטלפון ,"1,000.00"
1621600542,"רט""ן - רשת טלפוני ","2,000.00"
1621600580,ליווי ויעוץ למיקסום הכנסו,"90,000.00"
1621701110,השכר הקבוע ,"682,100.00"
1621701120,תוספות שלא נכללות בשכר ,"182,200.00"
1621701130,שעות נוספות ,"25,700.00"
1621701140,החזר הוצאות רכב ,"170,300.00"
1621701141,החזר הוצאות אחר ,"28,700.00"
1621701181,הפרשות סוציאליות ,"142,600.00"
1621701182,מיסים ועלויות ,"137,600.00"
1621701210,משכורות זמניים ,"99,000.00"
1621701470,ציוד משרדי מתכלה ,"20,400.00"
1621701471,מכונות צילום ,"6,400.00"
1621701530,הוצ' רכב מנהלי-6639897 ,0
1621701540,דואר וטלפון ,"6,000.00"
1621701542,"רט""ן - רשת טלפונית ","5,000.00"
1621701572,תוכנה ,"18,000.00"
1621701580,פיתוח אירגוני ,"23,000.00"
1621701779,בטיחות עובדים ,"2,000.00"
1621701781,מיגון ,"2,000.00"
1621702110,השכר הקובע ,"146,500.00"
1621702120,תוספות שלא נכללות בשכר ,"64,400.00"
1621702130,שעות נוספות ,"17,800.00"
1621702140,החזר הוצאות רכב ,"47,500.00"
1621702141,החזר הוצאות אחר ,"9,900.00"
1621702181,הפרשות סוציאליות ,"39,600.00"
1621702182,מיסים ועלויות ,"36,600.00"
1621702420,אחזקת מבנים ,"10,200.00"
1621702422,החזקת מבנים חומרים ,"2,000.00"
1621702433,חומרי נקיון ,"3,000.00"
1621702471,מכונות צילום ,"3,300.00"
1621702540,דואר וטלפון ,"1,000.00"
1621702542,"רט""ן - רשת טלפונים ניידים","1,000.00"
1621702580,ספירות מלאי ,"30,000.00"
1621702743,רכישת כלים.מכשירים וציוד ,"1,700.00"
1621702781,מגון מחסני העירייה ,"2,000.00"
1621702930,ציוד יסודי ,"2,600.00"
1621800110,השכר הקבוע ,"233,600.00"
1621800120,תוספות שלא נכללות בשכר ,"82,200.00"
1621800130,שעות נוספות ,"27,700.00"
1621800140,החזר הוצאות רכב ,"66,300.00"
1621800141,החזר הוצאות אחר ,"10,900.00"
1621800181,הפרשות סוציאליות ,"33,700.00"
1621800182,מיסים ועלויות ,"54,500.00"
1623000110,השכר הקבוע ,"1,292,900.00"
1623000120,תוספות שלא נכללות בשכר ,"370,872.00"
1623000130,שעות נוספות ,"89,100.00"
1623000140,החזר הוצאות רכב ,"307,900.00"
1623000141,החזר הוצאות אחר ,"101,000.00"
1623000181,הפרשות סוציאליות ,"228,700.00"
1623000182,מיסים ועליות ,"271,300.00"
1623000210,משכורת זמניים ,"396,000.00"
1623000211,מילוי מקום-שמירה ,"198,000.00"
1623000470,ציוד משרדי ,"76,500.00"
1623000471,מכונות צילום ,"10,900.00"
1623000522,ספרות מקצועית ,"2,000.00"
1623000540,דואר וטלפון ,"21,000.00"
1623000541,דואר ,"200,000.00"
1623000542,"רט""ן - רשת טלפונים ניידים","25,000.00"
1623000550,פירסומים ,"45,000.00"
1623000561,הפקת החשבונות הדו חודשים ,"160,000.00"
1623000571,חומרה ,"7,000.00"
1623000572,פרוייקטים מיוחדים למיחשוב,"1,050,000.00"
1623000575,שירותי מחשוב שונים ,"20,000.00"
1623000577,תקשורת מחשבים ,"7,000.00"
1623000579,פרויקטי מחשוב ,"50,000.00"
1623000580,הוצאות אירגוניות ,"169,000.00"
1623000730,קטנוע- 07-804-11 ,"20,000.00"
1623000731,רכב תיפעולי ,"37,000.00"
1623000732,קטנוע 07-986-11 ,"20,000.00"
1623000751,מדידות ,"450,000.00"
1623000752,העברת תיקים לארכיב מרכזי ,"20,000.00"
1623000754,הרחבת בסיס המס ,0
1623000758,ביצוע תשלומים במוקדן ,"450,000.00"
1623000759,שירותי מוקד אחרים ,"23,000.00"
1623000778,טפסים ,"30,000.00"
1623001110,השכר הקובע ,"483,100.00"
1623001120,תוספות שלא נכללות בשכר ,"89,100.00"
1623001130,שעות נוספות ,"5,000.00"
1623001140,החזר הוצ' רכב ,"107,900.00"
1623001141,החזר הוצאות אחרות ,"46,500.00"
1623001181,הפרשות סוציאליות ,"129,700.00"
1623001182,מיסים ועלויות ,"89,100.00"
1623100110,השכר הקובע ,"1,226,009.00"
1623100120,תוספות שלא נכללות בשכר ,"221,800.00"
1623100130,שעות נוספות ,"7,900.00"
1623100140,החזר הוצאות רכב ,"186,100.00"
1623100141,החר הוצאות אחר ,"88,100.00"
1623100181,הפרשות סוציאליות ,"254,400.00"
1623100182,מיסים ועלויות ,"206,900.00"
1623100757,חקירות ,"210,000.00"
1623101110,השכר הקבוע ,"872,200.00"
1623101120,תוספות שלא נכללות בשכר ,"262,400.00"
1623101130,שעות נוספות ,"58,400.00"
1623101140,החזר הוצאות רכב ,"229,700.00"
1623101141,החזר הוצאות אחר ,"62,400.00"
1623101181,הפרשות סוציאליות ,"175,200.00"
1623101182,מיסים ועלויות ,"186,100.00"
1623101779,בטיחות עובדים ,"2,000.00"
1623102110,השכר הקבוע ,"1,058,300.00"
1623102120,תוספות שלא נכללות בשכר ,"211,900.00"
1623102130,שעות נוספות ,"42,600.00"
1623102140,החזר הוצאות רכב ,"226,700.00"
1623102141,החזר הוצאות אחר ,"99,000.00"
1623102181,הפרשות סוציאליות ,"249,500.00"
1623102182,מיסים ועלויות ,"207,900.00"
1623102410,שכירות ואחזקת מבנה ,"281,000.00"
1623102510,כיבוד מח' עסקים ,900
1623102540,דואר וטלפון ,"25,000.00"
1623102541,תקשורת ,"47,000.00"
1623102542,"רט""ן ","7,000.00"
1623102580,יועצים - מח' עסקים ,"10,000.00"
1623102771,חשמל למח' עסקים ,"19,000.00"
1623500110,השכר הקובע ,"758,491.00"
1623500120,תוספות שלא נכללות בשכר ,"159,400.00"
1623500130,שעות נוספות ,"16,800.00"
1623500140,החזר הוצאות רכב ,"132,700.00"
1623500141,החזר הוצאות אחר ,"55,400.00"
1623500181,הפרשות סוציאליות ,"133,700.00"
1623500182,מיסים ןעלויות ,"136,600.00"
1623501756,אכיפה מנהלית ,"4,200,000.00"
1623501757,מערכות למידע ובירורים ,"70,000.00"
1623502750,"שכ""ט עו""ד אכיפה משפטית ","400,000.00"
1623502751,עו'ד אכיפה משפטית-אגרו ,"1,000,000.00"
1623502752,"אגרות עו""ד חינוך ","180,000.00"
1631000610,עמלות ,"3,000,000.00"
1631000611,עמלות בתשלום יזום ,"270,000.00"
1632000620,ריבית ומשיכות יתר ,"100,000.00"
1632000640,ריבית בטוח לאומי מס בכנסה,"20,000.00"
1648000691,תשלום ע'ח קרן ,"9,187,000.00"
1648000692,תשלום ע'ח ריבית ,"2,024,000.00"
1648000693,תשלום ע'ח הצמדה וערך ,"2,210,000.00"
1648001691,"תשלום ע""ח קרן-חפ""א ","1,350,000.00"
1648001692,"תשלום ע""ח ריבית - חפ""א ","523,000.00"
1648001693,"תשלום ע""ח הצמדה וערך - חפ","351,000.00"
1648002691,"תשלום ע""ח קרן ","32,872,000.00"
1648002692,"תשלום ע""ח ריבית ","5,199,000.00"
1648002693,"תשלום ע""ח הצמדה וערך ","3,040,000.00"
1648003691,"תשלום ע""ח קרן - הלוואה למ","1,568,000.00"
1648003692,"תשלום ע""ח ריבית -הלוואה ל","333,000.00"
1648003693,"תשלום ע""ח הצמדה -הלוואה ל","12,000.00"
1710000110,השכר הקובע ,"867,200.00"
1710000120,תוספות שאינן נכללות בשכר ,"180,991.00"
1710000130,שעות נוספות ,"202,464.00"
1710000140,החזר הוצאות ,"133,700.00"
1710000141,החזר הוצאות אחר ,"49,500.00"
1710000181,הפרשות סוציאליות ,"217,800.00"
1710000182,מיסים ועלויות ,"157,400.00"
1710000470,ציוד משרדי מתכלה ,"11,100.00"
1710000471,מכונות צילום ,"3,300.00"
1710000510,כיבודים ,"3,400.00"
1710000521,השתלמויות ,"8,000.00"
1710000522,ספרות מקצועית ,"5,000.00"
1710000530,ר.צמוד 7604932 ,"37,000.00"
1710000531,1745948,"57,000.00"
1710000540,דואר וטלפון ,"17,100.00"
1710000542,"רט""ן - רשת טלפונים נייד ","25,000.00"
1710000580,יועצים והוצ' אירגוניות ,"160,000.00"
1710000730,רכב תפעולי 96-629-55- ,"35,000.00"
1710000750,"אירועי טבע בלצ""מ ","200,000.00"
1710000780,"גמישות תפעולית לער""נ תשתי","600,000.00"
1711000110,השכר הקובע ,"995,000.00"
1711000120,תוספות שלא נכללות בשכר ,"91,100.00"
1711000130,שעות נוספות ,"222,800.00"
1711000140,החזר הוצאות רכב ,"202,000.00"
1711000141,החזר הוצאות אחר ,"65,300.00"
1711000181,הפרשות סוציאליות ,"240,600.00"
1711000182,מיסים ועלויות ,"208,900.00"
1711000210,שכר עובדי זמני ,"99,000.00"
1711000420,"תחזוקת מבנים אגף תפו""ח ","28,100.00"
1711000422,ניקיון המבנה כולל ציוד מת,"96,000.00"
1711000470,ציוד משרדי מתכלה ,"6,000.00"
1711000471,מכונות צילום ,"3,000.00"
1711000510,כיבוד ,"2,600.00"
1711000523,דמי חבר בארגונים ,"1,000.00"
1711000530,רכב צמוד 11-948-98 ,"40,000.00"
1711000540,דואר וטלפון ,"6,000.00"
1711000542,"רט""ן - רשת טלפונים ניידים","22,000.00"
1711000730,רכב תפעולי 2793447 ,"49,000.00"
1711000750,אחזקת מצלמות ,"10,000.00"
1711000771,חשמל לפעולות ,"41,000.00"
1711000781,"מיגון מבנה תפו""ח ","8,000.00"
1711000930,ציוד יסודי ,"68,000.00"
1712200110,השכר הקבוע ,"2,939,432.00"
1712200120,תוספות שלא נכללות בשכר ,"673,200.00"
1712200130,שעות נוספות ,"493,276.00"
1712200140,החזר הוצאות רכב ,"493,162.00"
1712200141,החזר הוצאות אחר ,"186,100.00"
1712200181,הפרשות סוציאליות ,"514,289.00"
1712200182,מיסים ועלויות ,"615,330.00"
1712200470,ציוד משרדי ,"2,600.00"
1712200471,צילומים + פקס ,"3,300.00"
1712200510,כיבוד ,900
1712200530,ר.צמוד 1311623 ,"44,000.00"
1712200540,דואר וטלפון ,"5,000.00"
1712200542,"רט""ן - רשת טלפונים ניידים","45,000.00"
1712200730,רכב -27-244-47תפעולי ,"40,000.00"
1712200731,הוצ' 5 קטנועים ו4 אופניים,"59,000.00"
1712200732,נגרר2710379מכונת.ש 51-219,"32,000.00"
1712200733,רכב 7688347 ,"55,000.00"
1712200734,מכונת שטיפה חדשה065247 ,"32,000.00"
1712200735,רכב 7698347 ,"50,000.00"
1712200736,רכב 7696547 ,"58,000.00"
1712200737,רכב 7686547 ,"58,000.00"
1712200738,רכב תפעולי 8748038 ו 8738,"50,000.00"
1712200739,רכב תפעולי 8767038 ,"25,000.00"
1712200742,אחזקת כלים ומכשירים ,"4,300.00"
1712200743,רכישת כלים מכשירים וציוד ,"29,800.00"
1712200750,מכונות טיאוט ,"1,867,000.00"
1712200751,נקיון ישובי- עב' נוספות ,"125,000.00"
1712200752,ניקיון רובעים ,"12,445,000.00"
1712200753,"פינוי ע""י מנוף - טיירו ","4,351,000.00"
1712200754,ניקיון עורף הנמל ,0
1712200756,התקנת שלטי אזהרה בעיר ,"5,000.00"
1712200772,צריכת מים ,"76,000.00"
1712200779,בטיחות עובדים ,"22,000.00"
1712200930,חביות לביעור חמץ ,"18,700.00"
1712201110,שכר קובע ,"314,800.00"
1712201120,תוספות שאינן שכר ,"146,500.00"
1712201130,שעות נוספות ,0
1712201140,החזר הוצאות ,"47,500.00"
1712201141,החזר הוצאות אחר ,"6,900.00"
1712201181,הפרשות סוציאליות ,"51,500.00"
1712201182,מיסים ועלויות ,"68,300.00"
